0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,1,w1,,
0.03333,2,w1,,
0.03333,3,w1,,
0.03333,4,w1,,
0.03333,5,w1,,
2.89971,MOT_mc_bg_black_00,b80-65,,
2.89971,MOT_speaker_00,temp4,,
2.89971,MOT_mc_light_under_00,l3,,
2.89971,MOT_mc_stage_color_00,y,,
2.89971,MOT_mc_light_up_00,l3,,
2.89971,MOT_mc_light_center_00,l1,,
2.89971,1,,,f1
2.89971,2,1-2,,
2.89971,3,1-2,,
2.89971,4,1-2,,
2.89971,5,1-2,,
3.83295,1,,,f2
3.83295,2,2-3,,
3.83295,3,2-3,,
3.83295,4,2-3,,
3.83295,5,2-3,,
4.29957,2,w3,,
4.29957,3,w3,,
4.29957,4,w3,,
4.29957,5,w3,,
4.86618,1,1-3,,
5.13282,1,sp3-4,,
5.36613,2,sp3-4,,
5.36613,3,sp3-4,,
5.36613,4,sp3-4,,
5.36613,5,sp3-4,,
6.466019999999999,2,4-3,,
6.466019999999999,3,4-3,,
6.466019999999999,4,4-3,,
6.466019999999999,5,4-3,,
6.932639999999999,1,3-4,,
6.932639999999999,2,w3,,
6.932639999999999,3,w3,,
6.932639999999999,4,w3,,
6.932639999999999,5,w3,,
7.39926,1,4-2,,
7.89921,1,w2,,
8.13252,2,3-2,,
8.13252,3,3-2,,
8.265839999999999,4,3-2,,
8.265839999999999,5,3-2,,
8.73246,1,w2,,
8.73246,2,w2,,
8.73246,3,w2,,
8.73246,4,w2,,
8.73246,5,w2,,
9.19908,1,2-3,,
9.699029999999999,1,w3,,
9.699029999999999,2,2-3,,
9.699029999999999,3,2-3,,
10.06566,2,w3,,
10.06566,3,w3,,
10.06566,4,2-3,,
10.06566,5,2-3,,
10.56561,1,3-4,,
10.56561,2,3-4,,
10.56561,3,3-4,,
10.56561,4,3-4,,
10.56561,5,3-4,,
11.03223,1,w4,,
11.03223,2,w4,,
11.03223,3,w4,,
11.03223,4,w4,,
11.03223,5,w4,,
11.06556,4,4-1,,
11.16555,1,4-1,,
11.16555,2,4-1,,
11.398859999999999,3,4-1,,
11.398859999999999,4,w1,,
