0.03333,MOT_mc_bg_black_00,seat100-0,,
2.5997399999999997,1,1-2,,
2.5997399999999997,2,1-2,,
2.5997399999999997,3,1-2,,
2.5997399999999997,4,1-2,,
2.5997399999999997,5,1-2,,
2.83305,MOT_mc_stage_color_00,r,,
2.83305,MOT_mc_speaker_00,temp4,,
2.89971,1,w2,,
2.89971,2,w2,,
2.89971,3,w2,,
2.89971,4,w2,,
2.89971,5,w2,,
5.099489999999999,1,2-3,,
5.3994599999999995,1,w3,,
6.63267,2,2-3,,
6.63267,3,2-3,,
6.932639999999999,2,w3,,
6.932639999999999,3,w3,,
8.03253,4,2-3,,
8.03253,5,2-3,,
8.3325,4,w3,,
8.3325,5,w3,,
9.3324,1,3-4,,
9.3324,2,3-4,,
9.3324,3,3-4,,
9.3324,4,3-4,,
9.3324,5,3-4,,
10.26564,1,w4,r1,
10.26564,2,w4,r1,
10.26564,3,w4,r1,
10.26564,4,w4,r1,
10.26564,5,w4,r1,
10.6656,1,w4,r2,
10.6656,2,w4,r2,
10.6656,3,w4,r2,
10.6656,4,w4,r2,
10.6656,5,w4,r2,
10.998899999999999,1,4-2,rwb0,
10.998899999999999,2,4-2,rwb0,
10.998899999999999,3,4-2,rwb0,
10.998899999999999,4,4-2,rwb0,
10.998899999999999,5,4-2,rwb0,
11.298869999999999,MOT_mc_stage_color_00,b-flash,,
11.298869999999999,MOT_mc_bg_black_00,b80-45,,
11.298869999999999,MOT_mc_light_up_00,l2,,
11.298869999999999,MOT_mc_light_center_00,l2,,
11.298869999999999,MOT_mc_light_under_00,l2,,
11.298869999999999,MOT_mc_speaker_00,temp2,,
11.53218,1,2-3,,
11.53218,2,2-3,,
11.53218,3,2-3,,
11.53218,4,2-3,,
11.53218,5,2-3,,
11.9988,1,w3,,f1
12.76539,2,sj3,,
12.76539,3,sj3,,
13.06536,4,hj3,,
13.06536,5,hj3,,
13.6653,1,sp3-4,,
13.6653,2,sp3-4,,
13.6653,3,sp3-4,,
13.6653,4,sp3-4,,
13.6653,5,sp3-4,,
15.03183,1,j4-1,,b0
15.03183,2,j4-1,,
15.03183,3,j4-1,,
15.03183,4,j4-1,,
15.03183,5,j4-1,,
15.43179,1,w1,,
15.43179,2,w1,,
15.43179,3,w1,,
15.43179,4,w1,,
15.43179,5,w1,,
15.69843,4,,l1,
15.69843,5,,r1,
16.03173,4,,lb0,
16.03173,5,,rb0,
16.531679999999998,1,1-4,rw2,
16.531679999999998,2,1-4,rw2,
16.531679999999998,3,1-4,rw2,
16.531679999999998,4,1-4,rw2,
16.531679999999998,5,1-4,rw2,
16.83165,1,lp4,,
16.83165,2,lp4,,
16.83165,3,lp4,,
16.83165,4,lp4,,
16.83165,5,lp4,,
19.29807,1,4-2,rwb0,
19.29807,2,4-2,rwb0,
19.29807,3,4-2,rwb0,
19.29807,4,4-2,rwb0,
19.29807,5,4-2,rwb0,
19.598039999999997,1,lp2,,
19.598039999999997,2,lp2,,
19.598039999999997,3,lp2,,
19.598039999999997,4,lp2,,
19.598039999999997,5,lp2,,
22.13112,1,2-3,lw2,
22.13112,2,2-3,lw2,
22.13112,3,2-3,lw2,
22.13112,4,2-3,lw2,
22.13112,5,2-3,lw2,
22.397759999999998,1,lp3,,
22.397759999999998,2,lp3,,
22.397759999999998,3,lp3,,
22.397759999999998,4,lp3,,
22.397759999999998,5,lp3,,
24.29757,1,sp2-3,,
24.29757,2,sp2-3,,
24.29757,3,sp2-3,,
24.29757,4,sp2-3,,
24.29757,5,sp2-3,,
24.830849999999998,1,2-1,lwb0,
24.830849999999998,2,2-1,lwb0,
24.830849999999998,3,2-1,lwb0,
24.830849999999998,4,2-1,lwb0,
24.830849999999998,5,2-1,lwb0,
25.16415,1,lp1,,
25.16415,2,lp1,,
25.16415,3,lp1,,
25.16415,4,lp1,,
25.16415,5,lp1,,
25.864079999999998,1,1-3,,
26.264039999999998,1,3-4,,
26.663999999999998,2,1-2,l1,
26.663999999999998,4,1-2,l1,
27.097289999999997,3,1-2,l1,
27.097289999999997,5,1-2,l1,
27.53058,2,2-1,lb0,
27.53058,3,2-1,lb0,
27.53058,4,2-1,lb0,
27.53058,5,2-1,lb0,
27.53058,1,4-1,,
27.863879999999998,1,w1,,f1
28.23051,1,lp1,,
28.23051,2,lp1,,
28.23051,3,lp1,,
28.23051,4,lp1,,
28.23051,5,lp1,,
28.23051,MOT_mc_stage_color_00,b-r,,
28.23051,MOT_mc_bg_black_00,b45-65,,
28.23051,MOT_mc_light_up_00,l3,,
28.23051,MOT_mc_light_center_00,l3,,
28.23051,MOT_mc_light_under_00,l1,,
28.23051,MOT_mc_speaker_00,temp1,,
31.763489999999997,3,1-4,,
31.763489999999997,5,1-4,,
32.43009,2,1-4,,
32.43009,4,1-4,,
32.96337,1,1-4,r1,
32.96337,2,w4,r1,
32.96337,3,w4,r1,
32.96337,4,w4,r1,
32.96337,5,w4,r1,
33.26334,1,w4,rb0,
33.26334,2,w4,rb0,
33.26334,3,w4,rb0,
33.26334,4,w4,rb0,
33.26334,5,w4,rb0,
33.56331,1,4-2,l1,
33.56331,2,4-2,l1,
33.56331,3,4-2,l1,
33.56331,4,4-2,l1,
33.56331,5,4-2,l1,
33.82995,1,lp2,,
33.82995,2,lp2,,
33.82995,3,lp2,,
33.82995,4,lp2,,
33.82995,5,lp2,,
37.39626,2,2-3,,
37.39626,3,2-3,,
38.06286,4,2-3,,
38.06286,5,2-3,,
38.59614,1,2-3,l2,
38.59614,2,w3,l2,
38.59614,3,w3,l2,
38.59614,4,w3,l2,
38.59614,5,w3,l2,
38.89611,1,w3,lb1,
38.89611,2,w3,lb1,
38.89611,3,w3,lb1,
38.89611,4,w3,lb1,
38.89611,5,w3,lb1,
39.196079999999995,1,3-4,lb0,
39.196079999999995,2,3-4,lb0,
39.196079999999995,3,3-4,lb0,
39.196079999999995,4,3-4,lb0,
39.196079999999995,5,3-4,lb0,
39.46272,1,lp4,,
39.46272,2,lp4,,
39.46272,3,lp4,,
39.46272,4,lp4,,
39.46272,5,lp4,,
43.02903,2,4-2,,
43.02903,4,4-2,,
43.69563,3,4-2,,
43.69563,5,4-2,,
44.22891,1,4-2,l1,
44.22891,2,w2,l1,
44.22891,3,w2,l1,
44.22891,4,w2,l1,
44.22891,5,w2,l1,
44.52888,1,w2,lb0,
44.52888,2,w2,lb0,
44.52888,3,w2,lb0,
44.52888,4,w2,lb0,
44.52888,5,w2,lb0,
44.828849999999996,1,2-3,r1,
44.828849999999996,2,2-3,r1,
44.828849999999996,3,2-3,r1,
44.828849999999996,4,2-3,r1,
44.828849999999996,5,2-3,r1,
45.06216,1,lp3,,
45.06216,2,lp3,,
45.06216,3,lp3,,
45.06216,4,lp3,,
45.06216,5,lp3,,
47.628569999999996,1,3-2,,b0
48.19518,2,3-2,,
