id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,148,0,0
2,0,91,0,0,0,0,0
3,3.050847,1,1,1,0,0,0
4,4.40678,1,1,1,0,0,0
5,5.762712,1,4,4,0,0,0
6,7.118644,1,4,4,0,0,0
7,8.474576,1,2,2,0,0,0
8,9.830508,1,2,2,0,0,0
9,11.186441,1,4,4,0,0,0
10,12.542373,1,2,2,0,0,0
11,13.898305,1,4,4,0,0,0
12,15.254237,1,4,4,0,0,0
13,16.271186,1,1,1,0,1,0
14,16.271186,1,5,5,0,1,0
15,18.305085,1,4,4,0,0,0
16,18.644068,1,1,1,0,0,0
17,21.016949,1,5,5,0,0,0
18,21.355932,1,2,2,0,0,0
19,23.728814,1,4,4,0,0,0
20,24.067797,1,2,2,0,0,0
21,26.440678,1,5,5,0,0,0
22,26.779661,1,1,1,0,0,0
23,27.457627,1,4,4,0,0,0
24,28.813559,1,4,4,0,0,0
25,30.169492,1,1,1,0,0,0
26,31.525424,1,1,1,0,0,0
27,32.881356,1,4,4,0,0,0
28,34.237288,1,2,2,0,0,0
29,35.59322,1,4,4,0,0,0
30,36.949153,1,5,5,0,0,0
31,38.305085,1,5,5,0,0,0
32,39.661017,1,2,2,0,0,0
33,41.016949,1,5,5,0,0,0
34,42.372881,1,1,1,0,0,0
35,43.728814,1,5,5,0,0,0
36,45.084746,1,4,4,0,0,0
37,46.440678,1,2,2,0,0,0
38,47.79661,2,1,1,0,0,0
39,48.813559,2,1,1,0,1,0
40,48.813559,1,5,5,0,1,0
41,50.169492,1,3,3,0,0,0
42,51.525424,1,2,2,0,1,0
43,51.525424,1,5,5,0,1,0
44,52.881356,1,3,3,0,0,0
45,54.237288,1,1,1,0,1,0
46,54.237288,1,5,5,0,1,0
47,55.423729,1,4,4,0,0,0
48,56.101695,1,2,2,0,0,0
49,56.949153,2,2,2,0,0,0
50,58.813559,2,2,2,0,0,0
51,59.661017,1,1,1,0,1,0
52,59.661017,1,5,5,0,1,0
53,61.186441,1,4,4,0,0,0
54,61.355932,1,2,2,0,0,0
55,62.372881,1,2,1,0,1,0
56,62.372881,1,3,4,0,1,0
57,63.050847,1,3,3,0,0,0
58,63.728814,1,5,5,0,0,0
59,64.40678,1,5,5,0,0,0
60,65.084746,1,1,1,0,0,0
61,65.762712,1,1,1,0,0,0
62,66.440678,1,3,3,0,0,0
63,67.118644,1,4,4,0,0,0
64,67.79661,1,2,2,0,0,0
65,68.474576,1,5,5,0,0,0
66,69.152542,1,1,1,0,0,0
67,69.830508,1,4,4,0,0,0
68,70.508475,1,2,2,0,0,0
69,71.186441,1,4,4,0,0,0
70,71.864407,1,1,1,0,0,0
71,72.542373,1,5,5,0,0,0
72,73.220339,1,2,1,0,1,0
73,73.220339,1,4,5,0,1,0
74,73.898305,1,3,3,0,0,0
75,74.576271,1,5,5,0,0,0
76,75.254237,1,3,3,0,0,0
77,75.932203,1,3,3,0,0,0
78,76.610169,1,4,4,0,0,0
79,77.288136,1,2,2,0,0,0
80,77.966102,1,5,5,0,0,0
81,78.644068,1,1,1,0,0,0
82,79.322034,1,4,4,0,0,0
83,80,1,2,2,0,0,0
84,80.677966,1,4,4,0,0,0
