0.03333,MOT_mc_bg_black_00,seat100-0,,
2.73306,2,lp1,,
2.73306,3,lp1,,
2.73306,4,lp1,,
2.73306,5,lp1,,
2.73306,MOT_mc_speaker_00,temp4,,
2.73306,MOT_mc_stage_color_00,r,,
5.199479999999999,1,j1-2,,
5.4994499999999995,MOT_mc_light_up_00,l1,,
5.4994499999999995,MOT_mc_light_center_00,l1,,
5.4994499999999995,MOT_mc_stage_color_00,r-flash,,
5.89941,1,w2,l1,
6.3327,1,2-4,,
6.83265,1,4-3,,
6.83265,2,1-2,,
7.232609999999999,1,hj3,,
7.232609999999999,2,hj2,,
7.9992,2,w2,,
8.09919,1,sp3-4,,
8.53248,1,hj4,,
8.53248,2,hj2,,
9.13242,1,,lb0,
9.599039999999999,2,j2-3,,
9.599039999999999,3,j1-3,,
9.599039999999999,4,j1-3,,
9.599039999999999,5,j1-3,,
9.599039999999999,1,4-2,,
10.098989999999999,1,hj2,,
10.098989999999999,2,hj3,,
10.6656,1,j2-3,,
10.6656,2,jlp3,,
10.6656,3,jlp3,,
10.6656,4,jlp3,,
10.6656,5,jlp3,,
11.3322,1,w3,r1,
11.832149999999999,1,sp3-4,,
11.832149999999999,3,3-4,,
12.49875,2,j3-4,,
12.49875,4,j3-4,,
12.49875,5,j3-4,,
12.56541,1,hj4,,
12.56541,3,hj4,,
13.431989999999999,1,j4-2,,
13.431989999999999,2,sj4,,
13.431989999999999,3,sj4,,
13.431989999999999,4,sj4,,
13.431989999999999,5,sj4,,
13.531979999999999,1,,rb0,
13.965269999999999,1,hj2,,
13.965269999999999,2,hj4,,
13.965269999999999,3,hj4,,
14.03193,4,sj4,,
14.03193,5,sj4,,
14.43189,1,sp2-3,,f1
14.69853,2,4-3,r1,
14.69853,MOT_mc_stage_color_00,r-flash,,
14.79852,3,4-3,l1,
14.89851,4,4-3,r1,b-1
14.9985,5,4-3,l1,b-1
15.3318,4,hj3,,
15.3318,5,hj3,,
15.59844,2,hj3,,
15.59844,3,hj3,,
15.865079999999999,1,hj3,,
16.09839,MOT_mc_bg_black_00,b80-45,,
16.09839,MOT_mc_light_up_00,l2,,
16.09839,MOT_mc_light_under_00,l2,,
16.09839,MOT_mc_light_center_00,l3,,
16.09839,MOT_mc_speaker_00,temp3,,
16.09839,MOT_mc_stage_color_00,y-flash,,
16.23171,4,sp3-4,,f0
16.23171,5,sp3-4,,f0
16.39836,2,sp3-4,,b-1
16.39836,3,sp3-4,,b-1
16.56501,1,sp3-4,,
17.49825,1,lp4,,
17.49825,2,lp4,,
17.49825,3,lp4,,
17.49825,4,lp4,,
17.49825,5,lp4,,
17.86488,1,4-1,,f2
18.26484,1,hj1,,
18.79812,1,1-3,r1,
19.13142,2,,r2,
19.13142,3,,lb0,
19.13142,4,,r2,
19.13142,5,,lb0,
19.46472,1,,r2,
19.6647,2,,r3,
19.6647,3,,r1,
19.6647,4,,r3,
19.6647,5,,r1,
19.997999999999998,1,,r3,
20.3313,1,,r4,
20.63127,1,3-2,,
20.63127,2,j4-2,,
20.63127,3,j4-2,,
20.63127,4,j4-2,,
20.63127,5,j4-2,,
20.997899999999998,1,hj2,,
21.3312,2,lp2,,
21.3312,3,lp2,,
21.3312,4,lp2,,
21.3312,5,lp2,,
21.53118,1,,rb3,
21.797819999999998,2,,rb2,
21.797819999999998,3,,rb0,
21.797819999999998,4,,rb2,
21.797819999999998,5,,rb0,
22.13112,1,,rb2,
22.46442,2,,rb1,
22.46442,3,,l1,
22.46442,4,,rb1,
22.46442,5,,l1,
22.6644,1,,rb1,
23.16435,1,,rb0,
23.29767,2,j2-4,,
23.29767,3,j2-4,,
23.29767,4,j2-4,,
23.29767,5,j2-4,,
23.430989999999998,1,2-4,,
23.73096,1,hj4,,
23.89761,2,lp4,,
23.89761,3,lp4,,
23.89761,4,lp4,,
23.89761,5,lp4,,
24.464219999999997,1,w4,,
24.464219999999997,2,,,f0
24.464219999999997,3,,,f0
24.464219999999997,4,,,b-1
24.464219999999997,5,,,b-1
25.93074,1,4-2,,b1
26.264039999999998,1,2-1,,
26.39736,2,hj4,,
26.39736,3,hj4,,
26.39736,4,hj4,,
26.39736,5,hj4,,
26.663999999999998,MOT_mc_stage_color_00,y-flash,,
26.663999999999998,MOT_mc_bg_black_00,b45-65,,
26.663999999999998,MOT_mc_light_center_00,l2,,
26.93064,1,1-3,,b1
26.93064,2,4-3,rb0,
26.93064,3,4-3,lb0,
26.93064,4,4-3,rb0,
26.93064,5,4-3,lb0,
27.063959999999998,MOT_mc_light_up_00,l3,,
27.53058,1,lp3,,
27.53058,2,lp3,,
27.53058,3,lp3,,
27.53058,4,lp3,,
27.53058,5,lp3,,
29.26374,1,3-2,,
29.26374,2,3-2,,
29.26374,3,3-2,,
29.26374,4,3-2,,
29.26374,5,3-2,,
29.83035,1,lp2,,
29.83035,2,lp2,,
29.83035,3,lp2,,
29.83035,4,lp2,,
29.83035,5,lp2,,
32.09679,1,2-1,,
33.36333,2,2-1,,
33.36333,3,2-1,,
33.36333,4,2-1,,
33.36333,5,2-1,,
34.02993,1,1-4,,
34.76319,1,4-3,,
34.76319,2,1-3,,
34.76319,3,1-3,,
34.76319,4,1-3,,
34.76319,5,1-3,,
35.26314,1,,r1,
35.6631,2,,r1,
35.6631,3,,r1,
36.02973,4,,r1,
36.02973,5,,r1,
36.329699999999995,1,,rb0,
36.663,2,,rb0,
36.663,3,,rb0,
36.96297,4,,rb0,
36.96297,5,,rb0,
37.096289999999996,1,j3-1,,
37.096289999999996,2,j3-1,,
37.096289999999996,3,j3-1,,
37.096289999999996,4,j3-1,,
37.096289999999996,5,j3-1,,
37.22961,2,,l1,
37.22961,4,,l1,
37.22961,3,,r1,
37.22961,5,,r1,
37.3296,MOT_mc_stage_color_00,b-flash,,
37.72956,1,1-2,,
37.72956,2,lp1,,
37.72956,3,lp1,,
37.72956,4,lp1,,
37.72956,5,lp1,,
38.396159999999995,1,j2-4,,
38.82945,2,1-3,lb0,
38.9961,3,1-3,rb0,
39.26274,4,1-3,lb0,
39.39606,1,4-3,,
39.46272,5,1-3,rb0,
39.72936,1,j3-2,,
39.72936,2,j3-2,,
39.72936,3,j3-2,,
39.72936,4,j3-2,,
39.72936,5,j3-2,,
40.329299999999996,1,w2,,
40.329299999999996,2,w2,,
40.329299999999996,3,w2,,
40.329299999999996,4,w2,,
40.329299999999996,5,w2,,
40.52928,1,,l1,
40.795919999999995,2,,l1,
40.795919999999995,3,,l1,
41.09589,4,,l1,
41.09589,5,,l1,
41.79582,1,,lb0,
42.09579,2,,lb0,
42.09579,3,,lb0,
42.395759999999996,4,,lb0,
42.395759999999996,5,,lb0,
42.862379999999995,1,2-3,,
43.56231,2,2-3,,
43.56231,3,2-3,,
43.56231,4,2-3,,
43.56231,5,2-3,,
44.19558,1,3-2,,
44.96217,1,2-1,,
44.96217,2,3-1,,
44.96217,3,3-1,,
44.96217,4,3-1,,
44.96217,5,3-1,,
45.662099999999995,1,1-2,,
45.662099999999995,2,1-2,,
45.662099999999995,3,1-2,,
45.662099999999995,4,1-2,,
45.662099999999995,5,1-2,,
46.36203,1,sp2-3,,
46.36203,2,sp2-3,,
46.36203,3,sp2-3,,
46.36203,4,sp2-3,,
46.36203,5,sp2-3,,
46.62867,4,,,f0
46.62867,5,,,f0
46.62867,1,,,f2
47.295269999999995,1,hj3,,
47.295269999999995,2,hj3,,
47.295269999999995,3,hj3,,
47.295269999999995,4,hj3,,
47.295269999999995,5,hj3,,
47.49525,MOT_mc_stage_color_00,y-flash,,
47.96187,1,w3,,
47.96187,2,w3,,
47.96187,3,w3,,
47.96187,4,w3,,
47.96187,5,w3,,
48.42849,1,3-4,,
48.42849,2,3-4,,b-1
48.42849,3,3-4,,b-1
48.42849,4,3-4,,b-1
48.42849,5,3-4,,b-1
48.62847,MOT_mc_bg_black_00,b65-80,,
48.9951,1,lp4,,
48.9951,2,lp4,,
48.9951,3,lp4,,
48.9951,4,lp4,,
48.9951,5,lp4,,
49.56171,1,j4-2,,
50.29497,1,w2,,
50.79492,2,4-2,,f0
50.79492,3,4-2,,f0
51.294869999999996,4,4-2,,f0
51.294869999999996,5,4-2,,f0
51.96147,1,2-3,,
52.39476,2,hj2,,
52.39476,3,hj2,,
52.39476,4,hj2,,
52.39476,5,hj2,,
52.961369999999995,1,hj3,,
52.961369999999995,2,hj2,,
52.961369999999995,3,hj2,,
52.961369999999995,4,hj2,,
52.961369999999995,5,hj2,,
53.26134,MOT_mc_stage_color_00,r-flash,,
53.52798,1,3-4,,b1
53.52798,2,2-4,,
