0.03333,MOT_mc_bg_black_00,seat100-0,,
2.76639,1,lp1,,
2.76639,2,lp1,,
2.76639,3,lp1,,
2.76639,4,lp1,,
2.76639,5,lp1,,
2.86638,MOT_mc_stage_color_00,r,,
2.86638,MOT_mc_speaker_00,temp4,,
14.09859,4,1-2,,
14.29857,2,1-2,,
14.59854,1,1-2,,
15.03183,3,1-2,,
15.43179,5,1-2,,
15.865079999999999,1,w2,,
15.865079999999999,2,w2,,
15.865079999999999,3,w2,,
15.865079999999999,4,w2,,
15.865079999999999,5,w2,,
17.164949999999997,2,2-3,,f1
17.49825,MOT_mc_stage_color_00,r-b,,
17.49825,MOT_mc_light_under_00,l3,,
17.63157,2,lp3,,
18.3315,MOT_mc_bg_black_00,b80-65,,
18.3315,MOT_mc_light_center_00,l2,,
24.96417,2,3-3,,
25.464119999999998,2,lp3,,
29.56371,2,3-1,,
29.997,2,lp1,,
34.22991,2,1-1,,
34.663199999999996,2,lp1,,
39.62937,2,1-2,,b0
39.62937,3,2-3,,f1
40.06266,1,w2,,
40.06266,2,w2,,
40.06266,3,lp3,,
40.06266,4,w2,,
40.06266,5,w2,,
47.96187,3,3-3,,
48.461819999999996,3,lp3,,
52.36143,3,3-4,,
52.82805,3,lp4,,
57.060959999999994,3,4-4,,
57.49425,3,lp4,,
63.76029,3,4-1,,
63.76029,2,2-1,,f1
63.76029,4,2-1,,f1
63.76029,5,2-1,,f1
64.19358,2,lp1,,
64.19358,3,lp1,,
64.19358,4,lp1,,
64.19358,5,lp1,,
66.42669,1,2-1,,f1
66.75999,2,w1,,
66.75999,3,w1,,
66.75999,4,w1,,
66.75999,5,w1,,
66.92663999999999,1,lp1,,
69.39305999999999,2,1-4,,
69.39305999999999,3,1-4,,
69.39305999999999,1,w1,,
69.92634,2,w4,,
69.92634,3,w4,,
70.22631,4,1-4,,
70.22631,5,1-4,,
70.69292999999999,4,w4,,
70.69292999999999,5,w4,,
70.99289999999999,2,4-4,,
70.99289999999999,3,4-4,,
70.99289999999999,4,4-4,,
70.99289999999999,5,4-4,,
71.49284999999999,4,w4,,
71.49284999999999,5,w4,,
71.49284999999999,2,w4,,
71.49284999999999,3,w4,,
71.9928,1,1-4,,f2
72.39276,1,lp4,,
75.15915,1,4-2,,b1
75.15915,2,4-2,,f2
75.15915,3,4-2,,f2
75.15915,4,4-2,,
75.15915,5,4-2,,
75.3258,MOT_mc_bg_black_00,b65-45,,
75.3258,MOT_mc_stage_color_00,b-flash,,
75.3258,MOT_mc_light_center_00,l3,,
75.3258,MOT_mc_speaker_00,temp1,,
75.62577,1,lp2,,
75.62577,2,lp2,,
75.62577,3,lp2,,
75.62577,4,lp2,,
75.62577,5,lp2,,
80.92524,1,2-3,,
80.92524,2,2-3,,
80.92524,3,2-3,,
80.92524,4,2-3,,
80.92524,5,2-3,,
81.39186,1,lp3,,
81.39186,2,lp3,,
81.39186,3,lp3,,
81.39186,4,lp3,,
81.39186,5,lp3,,
85.89141,1,3-1,,
