time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Bye,10,Random2,Blue01,Blue02,,,,,,,,,Uhoi,1,0
35.060241,Bye,10,Random2,Blue01,Blue02,,,,,,,,,Uhoi,83,0
37.228916,Bye,10,Random2,Blue01,Blue02,,,,,,,,,Uhoi,166,0
60,Bye,10,Random2,Red01,Red01,,,,,,,,,PPPH,166,0
60.722892,Bye,10,Random2,Red01,Red01,,,,,,,,,PPPH,90,0
61.445783,Bye,10,Random2,Red01,Red01,,,,,,,,,Uhoi,60,0
65.060241,Bye,10,Random2,Red01,Red01,,,,,,,,,Uhoi,60,0
67.590361,Bye,10,Random2,Red01,Red01,,,,,,,,,Uhoi,60,0
69.036145,Bye,10,Random2,Red01,Red01,,,,,,,,,Oioi,166,0
91.084337,Bye,10,Random2,White01,White01,,,,,,,,,Uhoi,83,0
