id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,181,0,0
2,0,91,,,,0,0
3,4.044944,1,5,4,0,0,0
4,4.719101,1,5,4,0,0,0
5,5.393258,2,1,2,0,0,0
6,6.067416,2,1,2,0,0,0
7,6.741573,1,1,2,0,0,0
8,7.247191,1,1,2,0,0,0
9,8.089888,2,5,4,0,0,0
10,8.764045,2,5,4,0,0,0
11,9.438202,1,5,4,0,1,0
12,9.438202,1,2,1,0,1,0
13,10.786517,1,4,5,0,1,0
14,10.786517,1,1,2,0,1,0
15,12.134831,1,3,3,0,0,0
16,12.640449,1,3,3,0,0,0
17,13.146067,2,3,3,0,0,0
18,14.157303,2,3,3,0,0,0
19,14.831461,2,2,5,0,0,0
20,16.179775,2,2,5,0,0,0
21,17.52809,2,3,4,0,0,0
22,18.033708,2,3,4,0,0,0
23,18.539326,2,3,2,0,0,0
24,19.044944,2,3,2,0,0,0
25,19.550562,1,3,4,0,0,0
26,20.224719,2,2,1,0,0,0
27,20.730337,2,2,1,0,0,0
28,21.235955,2,4,5,0,0,0
29,21.741573,2,4,5,0,0,0
30,22.247191,1,2,1,0,0,0
31,22.921348,2,3,4,0,0,0
32,23.426966,2,3,4,0,0,0
33,23.932584,2,3,2,0,0,0
34,24.438202,2,3,2,0,0,0
35,24.94382,1,3,4,0,0,0
36,25.617978,2,2,1,0,0,0
37,26.123596,2,2,1,0,0,0
38,26.629213,2,4,5,0,0,0
39,27.134831,2,4,5,0,0,0
40,28.314607,1,4,5,0,0,0
41,29.494382,1,1,2,0,0,0
42,31.011236,1,5,4,0,0,0
43,32.191011,1,2,1,0,0,0
44,33.707865,1,4,4,0,0,0
45,34.213483,1,2,2,0,0,0
46,34.719101,2,5,4,0,0,0
47,35.730337,2,5,4,0,0,0
48,36.404494,2,1,2,0,0,0
49,37.41573,2,1,2,0,0,0
50,39.101124,1,3,4,0,0,0
51,40.449438,1,1,2,0,0,0
52,41.797753,1,4,5,0,0,0
53,43.146067,1,3,4,0,0,0
54,43.820225,1,2,3,0,0,0
55,44.494382,1,2,1,0,0,0
56,45,1,5,4,0,0,0
57,45.505618,2,2,1,0,0,0
58,46.516854,2,2,1,0,0,0
59,47.191011,1,3,2,0,0,0
60,47.696629,1,4,5,0,0,0
61,48.202247,2,1,2,0,0,0
62,49.213483,2,1,2,0,0,0
63,49.88764,1,3,4,0,0,0
64,50.561798,1,3,2,0,0,0
65,51.235955,1,3,4,0,0,0
66,51.910112,1,3,2,0,0,0
67,52.58427,1,3,4,0,0,0
68,53.258427,1,3,2,0,0,0
69,53.932584,1,3,4,0,0,0
70,55.280899,1,5,4,0,0,0
71,55.955056,1,1,2,0,0,0
72,56.629213,1,5,4,0,0,0
73,57.303371,1,1,2,0,0,0
74,57.977528,1,5,4,0,0,0
75,58.651685,1,1,2,0,0,0
76,59.325843,1,5,4,0,0,0
77,60.674157,1,4,5,0,0,0
78,61.348315,1,2,1,0,0,0
79,62.022472,1,4,5,0,0,0
80,62.696629,1,2,1,0,0,0
81,63.370787,1,4,5,0,0,0
82,64.044944,1,2,1,0,0,0
83,64.719101,1,4,5,0,0,0
84,65.393258,1,2,1,0,0,0
85,66.067416,1,2,4,0,1,0
86,66.067416,1,2,1,0,1,0
87,67.41573,1,4,5,0,1,0
88,67.41573,1,4,2,0,1,0
89,68.764045,2,2,1,0,1,0
90,68.764045,2,4,5,0,1,0
91,70.11236,2,2,1,0,1,0
92,70.11236,2,4,5,0,1,0
93,71.460674,2,2,1,0,1,0
94,71.460674,2,5,4,0,1,0
95,72.134831,2,2,1,0,1,0
96,72.134831,2,5,4,0,1,0
97,72.808989,2,1,2,0,1,0
98,72.808989,2,4,5,0,1,0
99,73.483146,2,1,2,0,1,0
100,73.483146,2,4,5,0,1,0
101,74.157303,1,4,5,0,1,0
102,74.157303,1,2,1,0,1,0
103,75.505618,1,1,2,0,1,0
104,75.505618,1,4,5,0,1,0
105,76.853933,1,2,1,0,0,0
106,77.52809,1,4,5,0,0,0
107,78.202247,1,2,1,0,0,0
108,78.876404,1,4,5,0,0,0
109,79.550562,2,3,2,0,0,0
110,80.05618,2,3,2,0,0,0
111,80.561798,2,4,5,0,0,0
112,81.573034,2,4,5,0,0,0
113,82.247191,2,2,1,0,1,0
114,82.247191,2,5,4,0,1,0
115,82.921348,2,2,1,0,1,0
116,82.921348,2,5,4,0,1,0
117,83.595506,2,1,2,0,1,0
118,83.595506,2,4,5,0,1,0
119,84.269663,2,1,2,0,1,0
120,84.269663,2,4,5,0,1,0
121,84.94382,1,5,5,0,1,0
122,84.94382,1,2,1,0,1,0
123,86.292135,1,3,2,0,1,0
124,86.292135,1,5,5,0,1,0
125,87.640449,2,5,5,0,0,0
126,88.314607,2,5,5,0,0,0
127,88.988764,2,4,4,0,0,0
128,89.662921,2,4,4,0,0,0
129,90.337079,2,2,2,0,0,0
130,91.011236,2,2,2,0,0,0
131,91.685393,2,1,1,0,0,0
132,92.359551,2,1,1,0,0,0
133,93.033708,1,1,2,0,1,0
134,93.033708,1,4,5,0,1,0
135,94.382022,1,2,1,0,1,0
136,94.382022,1,5,4,0,1,0
137,95.730337,1,2,1,0,1,0
138,95.730337,1,4,5,0,1,0
139,97.078652,1,3,2,0,1,0
140,97.078652,1,3,4,0,1,0
141,98.426966,2,3,4,0,0,0
142,98.932584,2,3,4,0,0,0
143,99.438202,2,3,2,0,0,0
144,99.94382,2,3,2,0,0,0
145,100.449438,1,3,4,0,0,0
146,101.123596,2,2,1,0,0,0
147,101.629213,2,2,1,0,0,0
148,102.134831,2,4,5,0,0,0
149,102.640449,2,4,5,0,0,0
150,103.146067,1,2,1,0,0,0
151,103.820225,2,3,4,0,0,0
152,104.325843,2,3,4,0,0,0
153,104.831461,2,3,2,0,0,0
154,105.337079,2,3,2,0,0,0
155,105.842697,1,3,4,0,0,0
156,106.516854,2,2,1,0,0,0
157,107.022472,2,2,1,0,0,0
158,107.52809,2,4,5,0,0,0
159,108.033708,2,4,5,0,0,0
160,109.213483,2,5,4,0,0,0
161,109.719101,2,5,4,0,0,0
162,110.224719,2,1,2,0,0,0
163,110.730337,2,1,2,0,0,0
164,111.235955,1,5,4,0,0,0
165,111.910112,2,3,1,0,0,0
166,112.41573,2,3,1,0,0,0
167,112.921348,2,3,5,0,0,0
168,113.426966,2,3,5,0,0,0
169,113.932584,1,1,2,0,0,0
170,114.606742,1,2,1,0,0,0
171,115.280899,1,4,5,0,0,0
