0.1,1,sort,-26000,
0.1,2,sort,-26000,
0.03333,1,sort,-26000,
0.03333,2,sort,-26000,
0.03333,MOT_mc_special_01,cut1_01,,
0.03333,MOT_control_all,stay,,
0.03333,MOT_mc_back_00,stay,,
0.03333,MOT_mc_special_01,stay,,
0.03333,MOT_all,cut0,,
0.03333,1,w4,,
0.03333,2,w4,,
0.06666,MOT_mc_special_01,cut1_01,,
1.79982,MOT_mc_back_00,morning,,
22.26444,1,lp4,,f1
22.26444,1,sort,-26000,
22.26444,2,lp4,,f1
22.26444,2,sort,-26000,
23.06436,1,sj4,,
23.06436,2,sj4,,
23.630969999999998,1,4-2,,
23.630969999999998,2,4-2,,
24.16425,1,,l1,
24.16425,2,,r1,
24.664199999999997,1,2-2,l2,
24.664199999999997,2,2-3,r2,
25.030829999999998,1,lp2,,
25.030829999999998,2,lp3,,
25.49745,1,j2-3,,
25.49745,2,j3-2,,
26.064059999999998,1,sp3-4,lb1,b1
26.064059999999998,1,sort,-26000,
26.064059999999998,2,sp2-3,rb1,b1
26.064059999999998,2,sort,-26000,
26.53068,1,,lb0,b0
26.53068,2,,rb0,b0
26.897309999999997,2,hj3,,f1
26.897309999999997,2,sort,-26000,
26.897309999999997,1,4-1,,
27.03063,MOT_control_all,cut2_6,,
27.263939999999998,1,w1,,
27.53058,2,lp3,,
27.96387,2,w3,,
27.96387,1,j1-4,,f1
27.96387,1,sort,-26000,
28.097189999999998,MOT_control_all,cut2_7,,
28.697129999999998,1,w4,,
29.130419999999997,2,j3-2,,f2
29.130419999999997,2,sort,-26000,
29.79702,2,lp2,,
30.83025,1,4-4,,
30.83025,2,2-4,,f2
30.83025,2,sort,-26000,
30.963569999999997,MOT_control_all,cut3_1,,
31.163549999999997,MOT_all,cut1,,
31.29687,1,sj4,,
31.29687,2,sj4,,
31.49685,MOT_mc_back_00,evening,,
31.86348,1,4-2,,
31.86348,2,4-2,,
32.39676,1,,l1,
32.39676,2,,r1,
32.89671,1,2-2,l2,
32.89671,2,2-3,r2,
33.26334,1,lp2,,
33.26334,2,lp3,,
33.72996,1,sp2-3,lb1,b1
33.72996,1,sort,-26000,
33.72996,2,sp3-4,rb1,b1
33.72996,2,sort,-26000,
34.19658,1,,lb0,b0
34.19658,1,sort,-26000,
34.19658,2,,rb0,b0
34.19658,2,sort,-26000,
34.663199999999996,1,2-3,,f1
34.663199999999996,1,sort,-26000,
34.663199999999996,2,4-1,,
35.129819999999995,1,lp3,r1,
35.129819999999995,2,w1,,
36.363029999999995,1,,r2,
38.96277,1,3-2,rb1,
38.96277,2,w1,,
39.46272,1,lp2,,
40.06266,1,,rb0,
41.06256,1,2-3,,
41.69583,1,lp3,,
41.72916,1,lp3,,
42.56241,MOT_mc_back_00,night,,
42.96237,1,3-2,,b0
42.96237,1,sort,-26000,
42.96237,2,j1-2,,
43.42899,MOT_control_all,cut4_4,,
43.595639999999996,1,sp2-3,,
43.595639999999996,2,w2,,
44.36223,2,sp2-3,,f1
44.36223,2,sort,-26000,
45.262139999999995,1,sp7-8,,f1
45.262139999999995,1,sort,-26000,
45.56211,2,sp7-8,,
46.062059999999995,1,sj8,,
46.062059999999995,2,sj8,,
46.39536,1,lp8,,
46.39536,2,lp8,,
47.49525,MOT_control_all,cut4_6,,
47.56191,MOT_mc_special_02,cut4,,
53.9946,MOT_mc_special_02,cut5,,
53.9946,MOT_mc_special_02,cut5,,
60.293969999999995,MOT_mc_back_00,morning,,
64.16024999999999,1,w7,l1,
64.16024999999999,2,w7,l1,
64.42689,1,,l2,
64.42689,2,,l2,f1
64.42689,2,sort,-26000,
64.69353,2,7-5,,
65.12682,2,5-8,,
65.12682,1,7-8,,
65.59344,1,w8,lb1,
65.59344,2,w8,lb1,
65.89341,1,,lb0,
65.89341,2,,lb0,
66.16005,1,,r1,
66.16005,2,,r1,
66.59334,1,j8-6,rb0,
66.59334,2,j8-6,rb0,
66.95997,MOT_control_all,cut5_5,,
66.95997,1,6-7,,
66.95997,2,6-7,,
67.29326999999999,1,7-8,,
67.29326999999999,2,7-8,,
67.62657,1,sj8,,
67.62657,2,sj8,,
67.9932,1,,,f1
67.9932,1,sort,-26000,
68.3265,1,8-5,,
68.3265,2,8-5,,
68.65979999999999,1,,l1,
68.65979999999999,2,,r1,
68.79312,MOT_control_all,cut5_8,,
68.92644,1,,l2,
68.92644,2,,r2,
69.15975,1,5-7,l3,
69.15975,2,5-7,r3,
69.45971999999999,1,sp7-8,,
69.45971999999999,2,sp7-8,,
69.72636,1,,lb2,
69.72636,2,,rb2,
69.993,1,,lb1,
69.993,2,,rb1,
70.29297,1,,lb0,
70.29297,2,,rb0,
72.3261,1,hj8,,
72.3261,2,hj8,,
72.95936999999999,1,,r1,
72.95936999999999,2,,r1,
73.29267,1,,r2,
73.29267,2,,r2,
73.62597,1,,r3,
73.62597,2,,r3,
73.95927,1,8-7,,
73.95927,2,8-7,,
74.45922,1,sj7,,
74.45922,2,sj7,,
74.99249999999999,1,7-6,rb2,
74.99249999999999,2,7-6,rb2,
75.45912,1,6-5,rb1,
75.45912,2,6-5,rb1,
75.79241999999999,1,,rb0,
75.79241999999999,2,,rb0,
76.12572,1,,l1,
76.12572,2,,l1,
76.42569,1,,l2,
76.42569,2,,l2,
76.75899,1,5-7,l3,
76.75899,2,5-7,l3,
77.02562999999999,MOT_mc_special_03,cut6,,
77.19228,1,7-8,,
77.19228,2,7-8,,
77.25894,MOT_control_all,cut6_2,,
77.25894,MOT_mc_special_03,cut6,,
77.62557,1,w8,,b0
77.62557,1,sort,-26000,
77.62557,2,w8,,b0
77.62557,2,sort,-26000,
93.65729999999999,MOT_mc_special_03,cut7,,
102.62307,2,sp6-7,,
103.22301,2,hj6,,
103.22301,1,hj6,,
103.82294999999999,1,w6,l1,
103.82294999999999,2,w6,l1,
104.08959,1,,l2,
104.08959,2,,l2,
104.35623,1,6-5,,
104.35623,2,6-5,,
104.78952,1,5-7,,
104.78952,2,5-7,,
105.02283,MOT_control_all,cut7_5,,
105.25614,1,w7,lb1,
105.25614,2,w7,lb1,
105.55610999999999,1,,lb0,
105.55610999999999,2,,lb0,
105.82275,1,,r1,
105.82275,2,,r1,
106.25604,1,j7-6,rb0,
106.25604,2,j7-6,rb0,
106.62267,1,6-8,,
106.62267,2,6-8,,
106.95597,1,8-5,,
106.95597,2,8-5,,
107.02262999999999,MOT_control_all,cut7_7,,
107.28927,1,sj5,,
107.28927,2,sj5,,
107.65589999999999,1,,,f1
107.65589999999999,1,sort,-26000,
107.65589999999999,2,,,f1
107.65589999999999,2,sort,-26000,
107.9892,1,5-6,,
107.9892,2,5-6,,
108.32249999999999,MOT_mc_special_03,cut7_2,,
108.32249999999999,1,,l1,
108.32249999999999,2,,r1,
108.58914,1,,l2,
108.58914,2,,r2,
116.02172999999999,MOT_mc_special_03,cut8,,
120.55461,1,hj8,,
120.55461,2,hj8,,
121.08789,1,w8,,
121.08789,2,w8,,
