time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,5,0
5.517241,Uhoi,5,All1,Pink01,,,,,,,,,,Bye,348,0
8.275862414,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,174,0
75.862069,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,124,0
77.241379,Uhoi,5,All1,Pink01,,,,,,,,,,Fufu,290,0
78.62069,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,174,0
91.24246,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,60,0
95.172414,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,174,0
108.965517,Uhoi,5,All1,Pink01,,,,,,,,,,Fufu,290,0
110.85,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,174,0
113.793103,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,174,0
114.482759,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,58,0
117.241379,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,174,0
120,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,124,0
121.37931,Uhoi,5,All1,Pink01,,,,,,,,,,Fufu,290,0
122.758621,Uhoi,5,All1,Pink01,,,,,,,,,,Oioi,174,0
125.517241,Uhoi,5,All1,Pink01,,,,,,,,,,Uhoi,58,0
