0.03333,MOT_mc_bg_black_00,seat100-0,,
2.73306,MOT_mc_speaker_00,temp1,,
3.6662999999999997,1,j1-4,,
3.6662999999999997,2,j1-4,,
3.6662999999999997,3,j1-4,,
3.6662999999999997,4,j1-4,,
3.6662999999999997,5,j1-4,,
4.0329299999999995,MOT_mc_stage_color_00,y,,
4.0329299999999995,MOT_mc_light_up_00,l2,,
4.0329299999999995,MOT_mc_light_center_00,l2,,
4.0329299999999995,MOT_mc_light_under_00,l3,,
4.0329299999999995,MOT_mc_speaker_00,temp3,,
6.366029999999999,1,j4-2,,
6.366029999999999,2,j4-2,,
6.366029999999999,3,j4-2,,
6.366029999999999,4,j4-2,,
6.366029999999999,5,j4-2,,
6.466019999999999,1,,r1,
6.466019999999999,2,,r1,
6.466019999999999,3,,r1,
6.466019999999999,4,,r1,
6.466019999999999,5,,r1,
7.132619999999999,1,j2-3,,
7.132619999999999,2,j2-3,,
7.132619999999999,3,j2-3,,
7.132619999999999,4,j2-3,,
7.132619999999999,5,j2-3,,
7.232609999999999,1,,rb0,
7.232609999999999,2,,rb0,
7.232609999999999,3,,rb0,
7.232609999999999,4,,rb0,
7.232609999999999,5,,rb0,
7.86588,1,w3,,
7.86588,2,w3,,
7.86588,3,w3,,
7.86588,4,w3,,
7.86588,5,w3,,
7.9992,1,3-2,,
8.19918,2,3-4,,
8.365829999999999,3,3-4,,
8.53248,4,3-4,,
8.69913,5,3-4,,
8.9991,1,2-4,,f1
9.56571,1,lp4,,
9.56571,2,lp4,,
9.56571,3,lp4,,
9.56571,4,lp4,,
9.56571,5,lp4,,
9.56571,MOT_mc_bg_black_00,b80-65,,
9.56571,MOT_mc_light_under_00,l2,,
11.26554,1,4-3,,
11.69883,1,sj3,,
12.132119999999999,1,w3,,
12.132119999999999,2,,l1,
12.132119999999999,3,,r1,
12.132119999999999,4,,l1,
12.132119999999999,5,,r1,
12.39876,2,,l2,
12.39876,3,,r2,
12.39876,4,,l2,
12.39876,5,,r2,
12.732059999999999,1,sj3,,
12.732059999999999,2,sj4,,
12.732059999999999,4,sj4,,
13.06536,1,sj3,,
13.06536,2,sj4,,
13.06536,4,sj4,,
13.46532,2,,lb1,
13.46532,3,,rb1,
13.46532,4,,lb1,
13.46532,5,,rb1,
13.76529,2,,lb0,
13.76529,3,,rb0,
13.76529,4,,lb0,
13.76529,5,,rb0,
14.165249999999999,1,sj3,,
14.165249999999999,3,sj4,,
14.165249999999999,5,sj4,,
14.49855,1,sj3,,
14.49855,3,sj4,,
14.49855,5,sj4,,
14.79852,1,3-2,,
14.79852,2,4-2,,
14.79852,3,4-2,,
14.79852,4,4-2,,
14.79852,5,4-2,,
15.23181,1,lp2,,
15.23181,2,lp2,,
15.23181,3,lp2,,
15.23181,4,lp2,,
15.23181,5,lp2,,
16.665,1,2-1,,
17.19828,1,sj1,,
17.69823,1,w1,,
18.46482,2,,l1,
18.46482,3,,r1,
18.46482,4,,l1,
18.46482,5,,r1,
18.73146,2,,l2,
18.73146,3,,r2,
18.73146,4,,l2,
18.73146,5,,r2,
19.06476,1,sj1,,
19.06476,2,sj2,,
19.06476,4,sj2,,
19.398059999999997,3,sj2,,
19.398059999999997,5,sj2,,
19.398059999999997,1,sj1,,
19.73136,1,1-4,,
19.73136,2,2-4,,
19.73136,3,2-4,,
19.73136,4,2-4,,
19.73136,5,2-4,,
20.164649999999998,1,lp4,,
20.164649999999998,2,lp4,,
20.164649999999998,3,lp4,,
20.164649999999998,4,lp4,,
20.164649999999998,5,lp4,,
21.431189999999997,1,4-1,,
21.997799999999998,1,1-2,,
22.69773,1,sj2,,
23.26434,1,w2,,
23.26434,2,,lb1,
23.26434,3,,rb1,
23.26434,4,,lb1,
23.26434,5,,rb1,
23.56431,2,,lb0,
23.56431,3,,rb0,
23.56431,4,,lb0,
23.56431,5,,rb0,
23.96427,1,sj2,,
23.96427,2,sj4,,
23.96427,4,sj4,,
24.29757,1,sj2,,
24.29757,2,sj4,,
24.29757,4,sj4,,
25.16415,1,sj2,,
25.16415,3,sj4,,
25.16415,5,sj4,,
25.43079,1,hj2,,
25.53078,3,sj4,,
25.53078,5,sj4,,
25.93074,1,2-3,,
25.93074,2,4-3,,
25.93074,3,4-3,,
25.93074,4,4-3,,
25.93074,5,4-3,,
26.3307,1,lp3,,
26.3307,2,lp3,,
26.3307,3,lp3,,
26.3307,4,lp3,,
26.3307,5,lp3,,
27.79722,1,3-4,,
28.297169999999998,1,sj4,,
28.697129999999998,1,w4,,
28.697129999999998,2,,l1,
28.697129999999998,3,,r1,
28.697129999999998,4,,l1,
28.697129999999998,5,,r1,
28.9971,2,,l2,
28.9971,3,,r2,
28.9971,4,,l2,
28.9971,5,,r2,
29.297069999999998,2,sj3,,
29.297069999999998,4,sj3,,
29.297069999999998,1,sj4,,
29.6637,2,sj3,,
29.6637,4,sj3,,
29.6637,1,sj4,,
30.06366,2,,lb1,
30.06366,3,,rb1,
30.06366,4,,lb1,
30.06366,5,,rb1,
30.363629999999997,2,,lb0,
30.363629999999997,3,,rb0,
30.363629999999997,4,,lb0,
30.363629999999997,5,,rb0,
30.763589999999997,1,sj4,,
30.763589999999997,3,sj3,,
30.763589999999997,5,sj3,,
31.09689,1,sj4,,
31.09689,3,sj3,,
31.09689,5,sj3,,
31.330199999999998,1,4-1,,
31.330199999999998,2,3-1,,
31.330199999999998,3,3-1,,
31.330199999999998,4,3-1,,
31.330199999999998,5,3-1,,
31.763489999999997,1,lp1,,
31.763489999999997,2,lp1,,
31.763489999999997,3,lp1,,
31.763489999999997,4,lp1,,
31.763489999999997,5,lp1,,
33.13002,1,1-2,,
33.69663,1,sj2,,
34.12992,1,w2,,
34.96317,2,,l1,
34.96317,3,,r1,
34.96317,4,,l1,
34.96317,5,,r1,
35.22981,2,,l2,
35.22981,3,,r2,
35.22981,4,,l2,
35.22981,5,,r2,
35.56311,1,sj2,,
35.56311,2,sj1,,
35.56311,4,sj1,,
35.896409999999996,3,sj1,,
35.896409999999996,5,sj1,,
35.896409999999996,1,sj2,,
36.19638,1,2-4,,
36.19638,2,1-4,,
36.19638,3,1-4,,
36.19638,4,1-4,,
