id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,109,0,0
2,0,91,0,0,0,0,0
3,3.692308,1,3,2,0,0,0
4,5.307692,1,3,4,0,0,0
5,6.230769,1,3,2,0,0,0
6,7.153846,1,5,5,0,0,0
7,9,1,1,1,0,0,0
8,11.076923,1,4,4,0,0,0
9,14.769231,1,1,1,0,0,0
10,18.461538,1,5,5,0,0,0
11,22.153846,1,4,4,0,0,0
12,24,1,4,4,0,0,0
13,24.923077,1,2,2,0,0,0
14,25.846154,1,5,5,0,0,0
15,27.692308,1,2,2,0,0,0
16,28.615385,1,1,2,0,0,0
17,29.076923,1,2,3,0,0,0
18,29.538462,1,3,4,0,0,0
19,31.384615,1,4,4,0,0,0
20,32.307692,1,2,3,0,0,0
21,32.769231,1,3,4,0,0,0
22,33.230769,1,4,5,0,0,0
23,35.076923,1,5,5,0,0,0
24,36.923077,1,2,2,0,0,0
25,38.769231,1,4,4,0,0,0
26,40.615385,2,1,1,0,0,0
27,42.461538,2,1,1,0,0,0
28,44.307692,2,4,4,0,0,0
29,46.153846,2,4,4,0,0,0
30,47.076923,1,2,2,0,0,0
31,47.538462,1,3,3,0,0,0
32,48,1,4,4,0,0,0
33,49.615385,1,3,3,0,0,0
34,50.538462,1,2,2,0,0,0
35,51.692308,1,5,5,0,0,0
36,53.538462,1,4,4,0,0,0
37,54,1,2,2,0,0,0
38,54.461538,1,4,4,0,0,0
39,54.923077,1,2,2,0,0,0
40,55.384615,1,1,1,0,1,0
41,55.384615,1,5,5,0,1,0
42,56.307692,1,4,4,0,0,0
43,56.769231,1,4,4,0,0,0
44,57.230769,1,3,2,0,1,0
45,57.230769,1,4,4,0,1,0
46,59.076923,1,3,2,0,0,0
47,60.923077,1,3,4,0,0,0
48,61.846154,1,4,5,0,0,0
49,62.769231,1,3,4,0,0,0
50,63.230769,1,3,2,0,0,0
51,63.692308,1,3,4,0,0,0
52,64.153846,1,3,3,0,0,0
53,64.615385,1,3,2,0,0,0
54,66.461538,1,3,4,0,0,0
55,68.307692,1,2,1,0,0,0
56,69.230769,1,4,5,0,0,0
57,70.153846,1,3,2,0,0,0
58,71.076923,1,4,4,0,0,0
59,71.538462,1,4,4,0,0,0
60,72,1,3,2,0,1,0
61,72,1,4,4,0,1,0
62,73.846154,1,3,2,0,0,0
63,75.692308,1,4,5,0,0,0
64,76.615385,1,3,2,0,0,0
65,77.538462,1,2,1,0,0,0
66,78,1,4,4,0,0,0
67,78.461538,1,4,4,0,0,0
68,78.923077,1,5,5,0,0,0
69,79.384615,1,3,2,0,0,0
70,81.230769,1,3,4,0,0,0
71,83.076923,1,3,2,0,0,0
72,84,1,4,5,0,0,0
73,84.923077,1,3,4,0,0,0
74,85.846154,1,2,2,0,0,0
75,86.307692,1,2,2,0,0,0
76,86.769231,1,2,3,0,0,0
77,88.615385,1,4,3,0,0,0
78,90.461538,1,2,3,0,0,0
79,92.307692,1,1,1,0,0,0
80,92.769231,1,2,2,0,0,0
81,93.230769,1,4,4,0,0,0
82,93.692308,1,4,4,0,0,0
83,94.153846,1,3,2,0,1,0
84,94.153846,1,4,4,0,1,0
85,96,1,3,2,0,0,0
86,97.846154,1,4,5,0,0,0
87,98.769231,1,3,2,0,0,0
88,99.692308,1,3,2,0,0,0
89,100.153846,1,4,4,0,0,0
90,100.615385,1,4,4,0,0,0
91,101.076923,1,5,5,0,0,0
92,101.538462,1,3,2,0,0,0
93,103.384615,1,3,4,0,0,0
94,105.230769,1,3,2,0,0,0
95,106.153846,1,4,5,0,0,0
96,107.076923,1,5,4,0,0,0
97,108,1,2,2,0,0,0
98,108.461538,1,2,2,0,0,0
99,108.923077,1,2,3,0,0,0
100,110.769231,1,4,3,0,0,0
101,112.615385,1,2,3,0,0,0
102,114.461538,1,3,1,0,0,0
103,114.692308,1,3,5,0,0,0
104,114.923077,1,3,2,0,0,0
105,115.153846,1,3,4,0,0,0
106,116.307692,1,2,3,0,0,0
107,118.153846,1,4,3,0,0,0
108,120,1,2,3,0,0,0
109,120.692308,1,1,1,0,0,0
110,121.384615,1,4,4,0,0,0
111,121.615385,1,2,2,0,0,0
112,129.230769,92,0,0,0,0,0
