time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,Uhoi,1,0
4,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,Uhoi,90,0
9.333333,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,Oioi,180,0
54.333333,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,Uhoi,42,0
62.666667,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,Oioi,180,0
83.666667,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,Bye,270,0
86.45,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,Oioi,140,0
87.333333,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,Oioi,180,0
120.166667,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,PPPH,320,0
120.333333,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,PPPH,320,0
120.5,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,PPPH,320,0
120.666667,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,PPPH,320,0
120.75,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,Pause,1,0
121.5,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,PPPH,320,0
121.666667,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,PPPH,320,0
121.833333,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,PPPH,320,0
122,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,PPPH,320,0
122.333333,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,PPPH,320,0
122.416667,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,Pause,1,0
125.333333,Uhoi,5,Random2,Red01,Blue01,,,,,,,,,Bye,270,0
