time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,1,0
3.310345,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,48.33333333,0
4.551724,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,145,8
4.965517,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,48.33333333,0
6.206897,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,145,8
6.62069,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,48.33333333,0
7.862069,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,145,8
8.275862,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,48.33333333,0
9.517241,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,145,8
13.241379,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,1,0
54.62069,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,1,4
77.793103,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Oioi,145,0
78.62069,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Oioi,145,0
81.103448,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Oioi,36.25,0
82.862069,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,48.33333333,1
84,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,145,8
84.413793,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,48.33333333,0
85.655172,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,145,8
86.068966,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,48.33333333,0
87.310345,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,145,8
87.724138,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,48.33333333,0
88.965517,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Uhoi,145,8
92.689655,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Oioi,1,0
94.344828,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Oioi,36.25,0
107.586207,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Oioi,145,0
109.2413797,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Oioi,290,2
109.655172,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Oioi,290,2
110.068966,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Oioi,290,2
110.482759,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Oioi,290,2
112.551724,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Oioi,290,2
112.965517,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Oioi,290,2
113.37931,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Oioi,290,2
113.793103,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Oioi,290,2
127.655172,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Oioi,29,0
129.103448,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Pause,1,0
132.413793,Uhoi,5,Random2,Blue01,Purple04,,,,,,,,,Bye,300,0
