0.03333,MOT_mc_bg_black_00,seat100-0,,
3.06636,1,lp1,,
3.06636,2,lp1,,
3.06636,3,lp1,,
3.06636,4,lp1,,
3.06636,5,lp1,,
3.06636,MOT_mc_speaker_00,temp4,,
3.06636,MOT_mc_light_under_00,l3,,
10.36563,1,j1-4,,
10.36563,2,j1-4,,
10.36563,3,j1-4,,
10.36563,4,j1-4,,
10.36563,5,j1-4,,
10.698929999999999,MOT_mc_stage_color_00,b-flash,,
10.698929999999999,MOT_mc_light_up_00,l1,,
10.698929999999999,MOT_mc_light_center_00,l1,,
10.698929999999999,MOT_mc_speaker_00,temp1,,
10.698929999999999,MOT_mc_light_under_00,l2,,
11.06556,1,lp4,,
11.06556,2,lp4,,
11.06556,3,lp4,,
11.06556,4,lp4,,
11.06556,5,lp4,,
12.96537,1,sj4,,
12.96537,2,sj4,,
12.96537,3,sj4,,
12.96537,4,sj4,,
12.96537,5,sj4,,
13.69863,1,4-2,,
13.69863,2,4-2,,
13.69863,3,4-2,,
13.69863,4,4-2,,
13.69863,5,4-2,,
14.165249999999999,1,lp2,,
14.165249999999999,2,lp2,,
14.165249999999999,3,lp2,,
14.165249999999999,4,lp2,,
14.165249999999999,5,lp2,,
14.865179999999999,1,sj2,,
14.865179999999999,2,sj2,,
14.865179999999999,3,sj2,,
14.865179999999999,4,sj2,,
14.865179999999999,5,sj2,,
15.39846,1,lp2,,
15.39846,2,lp2,,
15.39846,3,lp2,,
15.39846,4,lp2,,
15.39846,5,lp2,,
15.965069999999999,1,2-3,,
15.965069999999999,2,2-3,,
15.965069999999999,3,2-3,,
15.965069999999999,4,2-3,,
15.965069999999999,5,2-3,,
16.43169,1,lp3,,
16.43169,2,lp3,,
16.43169,3,lp3,,
16.43169,4,lp3,,
16.43169,5,lp3,,
18.86478,4,3-4,r1,
18.86478,5,3-4,l1,
19.6647,2,3-4,r1,
19.6647,3,3-4,l1,
20.86458,1,3-4,,
21.49785,1,lp4,,
21.49785,2,lp4,,
21.49785,3,lp4,,
21.49785,4,lp4,,
21.49785,5,lp4,,
22.69773,1,4-1,,f1
22.69773,2,4-1,rb0,
22.69773,3,4-1,lb0,
22.69773,4,4-1,,b-1
