time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Uhoi,1,0
5.508475,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Oioi,177,0
8.813559,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Uhoi,29.5,0
15,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Oioi,177,0
24.491525,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Uhoi,44.25,0
25.423729,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Pause,177,0
26.864407,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Oioi,177,8
32.542373,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,PPPH,177,0
32.711864,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,PPPH,177,0
32.79661,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Pause,177,0
33.220339,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,PPPH,177,0
33.389831,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,PPPH,177,0
33.474576,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Pause,177,0
33.62,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Oioi,177,5
35.084746,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Oioi,260,10
35.254237,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Uhoi,44.25,0
37.966102,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Uhoi,44.25,0
39.745763,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Uhoi,177,12
40,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Oioi,177,0
48.898305,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Oioi,177,0
61.016949,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Uhoi,44.25,0
62.372881,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,PPPH,140,1
62.542373,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Pause,140,1
62.881356,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,PPPH,140,1
63.050847,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Pause,140,1
63.389831,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,PPPH,140,1
63.559322,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Pause,140,1
64.067797,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Uhoi,177,8
64.40678,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Oioi,177,0
67.79661,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,PPPH,140,1
67.966102,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Pause,140,1
68.305085,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,PPPH,140,1
68.474576,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Pause,140,1
68.813559,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,PPPH,140,1
68.983051,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Pause,140,1
69.491525,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Uhoi,177,8
69.830508,Uhoi,5,Random3,Blue01,White01,Blue01,,,,,,,,Oioi,177,0
