0.03333,MOT_mc_stage_color_00,stay60,,
0.03333,MOT_mc_speaker_00,stay,,
0.03333,MOT_mc_light_up_00,stay,,
0.03333,MOT_mc_light_center_00,stay,,
0.03333,MOT_mc_light_under_00,stay,,
0.03333,MOT_mc_bg_black_00,stay,,
0.03333,MOT_control_all,stay,,
0.03333,1,,,
0.03333,2,,,
0.03333,3,,,
2.4997499999999997,MOT_mc_bg_black_00,start,,
2.4997499999999997,MOT_mc_speaker_00,nami,,
2.4997499999999997,MOT_all,cut1,,
5.03283,2,1-4,,
5.03283,3,1-4,,
5.16615,MOT_mc_light_center_00,flash1,,
5.16615,MOT_mc_bg_black_00,on1,,
5.16615,MOT_mc_speaker_00,flash,,
5.16615,MOT_mc_light_up_00,on,,
5.16615,MOT_mc_stage_color_00,60to0to40,,
5.5994399999999995,1,j1-4,,f1
5.5994399999999995,2,w4,,
5.5994399999999995,3,w4,,
5.73276,MOT_control_all,cam1,,
5.9994,1,lp4,,
6.03273,MOT_mc_speaker_00,on1,,
8.89911,MOT_mc_speaker_00,on1off,,
8.93244,2,4-2,,
8.93244,3,4-2,,
9.23241,MOT_mc_speaker_00,on23,,
9.3324,2,w2,,
9.3324,3,w2,,
10.23231,1,4-2,,
10.46562,MOT_mc_light_up_00,on,,
10.86558,1,2-4,,
11.3322,MOT_mc_speaker_00,on23off,,
11.46552,1,hj4,,
11.63217,MOT_mc_speaker_00,on1,,
12.132119999999999,1,lp4,,
14.065259999999999,MOT_mc_speaker_00,on1off,,
14.13192,2,2-2,,
14.13192,3,2-2,,
14.39856,MOT_mc_speaker_00,on23,,
14.53188,2,w2,,
14.53188,3,w2,,
15.43179,1,4-1,,b0
15.43179,2,2-1,,
15.43179,3,2-3,,f1
15.49845,MOT_mc_speaker_00,on23off,,
15.79842,MOT_mc_speaker_00,on3,,
15.865079999999999,MOT_mc_light_up_00,loop2in,,
15.865079999999999,MOT_mc_light_center_00,off30,,
15.865079999999999,MOT_control_all,cam5,,
15.89841,1,w1,,
15.89841,2,w1,,
15.89841,3,lp3,,
16.131719999999998,1,,r1,
16.131719999999998,2,,r1,
16.131719999999998,3,,r1,
16.531679999999998,1,,r2,
16.531679999999998,2,,r2,
16.531679999999998,3,,r2,
18.29817,1,1-1,rb1,
18.29817,2,1-1,rb1,
18.29817,3,3-2,rb1,
18.69813,1,lp1,rb0,
18.69813,2,lp1,rb0,
18.69813,3,lp2,rb0,
19.29807,2,1-3,,
19.43139,1,1-3,,
19.564709999999998,3,2-4,,
19.564709999999998,2,w3,,
19.86468,1,sj3,,
19.86468,2,sj3,,
19.86468,3,hj4,,
20.26464,1,lp3,,
20.26464,2,lp3,,
20.26464,3,lp4,,
20.86458,2,3-4,,
21.03123,MOT_control_all,cam6,,
21.597839999999998,2,w4,,
21.597839999999998,1,3-4,,
22.36443,1,w4,,
22.36443,3,4-2,,
22.69773,3,lp2,,
23.06436,3,sp2-3,,
23.69763,3,sj3,,
24.430889999999998,3,w3,,
25.264139999999998,MOT_mc_light_under_00,p1,,
25.29747,1,4-1,,
25.29747,2,4-1,,
25.29747,3,3-1,,b0
25.59744,MOT_mc_speaker_00,on3off,,
25.83075,2,1-2,,f1
25.83075,1,,,b-1
25.83075,3,,,b-1
25.864079999999998,MOT_mc_bg_black_00,dolphin1-2,,
25.864079999999998,MOT_mc_light_center_00,on12,,
25.864079999999998,MOT_mc_light_up_00,loop3,,
25.864079999999998,MOT_control_all,cam7,,
26.064059999999998,MOT_mc_speaker_00,on2,,
26.59734,2,sp2-3,,
26.59734,1,1-2,,
26.59734,3,1-2,,
26.73066,MOT_mc_light_center_00,off,,
27.297269999999997,1,2-1,,
27.297269999999997,3,2-1,,
28.23051,2,jlp3,,
28.23051,1,lp1,,
28.23051,3,lp1,,
28.76379,2,3-2,,
29.297069999999998,1,1-2,,
29.297069999999998,2,lp2,,
29.6637,3,1-2,,
29.6637,1,lp2,,
30.46362,1,j2-3,,
30.46362,2,j2-3,,
30.46362,3,j2-3,,
30.9969,1,lp3,,
30.9969,2,lp3,,
30.9969,3,lp3,,
32.06346,1,j3-1,,
32.06346,2,j3-1,,
32.06346,3,j3-1,,
32.19678,MOT_control_all,cam8,,
32.83005,1,1-2,,
32.83005,2,1-2,,
32.83005,3,1-2,,
33.59664,1,w2,l1,
33.59664,2,w2,l1,
33.59664,3,w2,l1,
33.92994,1,,l2,
33.92994,2,,l2,
33.92994,3,,l2,
34.296569999999996,1,,l3,
34.296569999999996,2,,l3,
34.296569999999996,3,,l3,
35.56311,2,sp3-4,,
35.79642,1,sp3-4,,
35.79642,3,sp3-4,,
37.02963,1,4-3,,
37.02963,2,4-3,,
37.02963,3,4-3,,
37.46292,1,lp3,,
37.46292,2,lp3,,
37.46292,3,lp3,,
38.19618,1,sp2-3,lb2,
38.19618,2,sp2-3,lb2,
38.19618,3,sp2-3,lb2,
38.796119999999995,1,,lwb0,
38.796119999999995,2,,lwb0,
