id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,468,0,0
2,0,91,,,,0,0
3,2.857143,1,5,4,0,0,0
4,3.214286,1,4,3,0,0,0
5,3.571429,1,3,2,0,0,0
6,3.928571,1,2,3,0,0,0
7,4.285714,2,2,1,0,0,0
8,4.642857,1,3,2,0,0,0
9,5,1,2,3,0,0,0
10,5.357143,1,3,2,0,0,0
11,5.714286,1,2,3,0,0,0
12,6.428571,1,3,4,0,0,0
13,6.785714,2,2,1,0,0,0
14,7.142857,1,4,5,0,1,0
15,7.142857,2,1,2,0,1,0
16,7.5,1,5,3,0,0,0
17,7.857143,1,3,4,0,0,0
18,8.214286,1,4,5,0,0,0
19,8.571429,1,5,5,0,0,0
20,8.928571,1,5,4,0,0,0
21,9.285714,1,4,3,0,0,0
22,9.642857,2,1,2,0,1,0
23,9.642857,1,3,5,0,1,0
24,10,2,2,1,0,1,0
25,10,1,5,4,0,1,0
26,10.357143,1,4,3,0,0,0
27,10.714286,1,3,4,0,0,0
28,11.071429,1,4,2,0,0,0
29,11.428571,1,2,3,0,0,0
30,12.142857,1,3,4,0,0,0
31,12.5,2,2,1,0,0,0
32,12.857143,2,1,2,0,1,0
33,12.857143,1,4,5,0,1,0
34,13.214286,1,5,3,0,0,0
35,13.571429,1,3,4,0,0,0
36,13.928571,1,4,5,0,0,0
37,14.285714,1,5,3,0,0,0
38,14.642857,1,3,4,0,0,0
39,15,1,4,5,0,0,0
40,15.357143,1,5,5,0,0,0
41,15.714286,2,1,2,0,1,0
42,15.714286,1,2,4,2,1,1
43,15.758929,1,1,5,2,0,1
44,17.5,1,2,2,0,0,0
45,17.857143,1,2,2,0,0,0
46,18.214286,1,3,3,0,0,0
47,18.571429,2,4,4,0,1,0
48,18.571429,1,2,1,0,1,0
49,19.285714,1,1,2,0,0,0
50,19.642857,1,4,4,2,0,0
51,19.821429,2,5,5,0,0,0
52,20,1,2,1,0,0,0
53,20.357143,1,5,5,1,0,0
54,20.535714,2,4,4,0,0,0
55,20.714286,1,1,2,0,0,0
56,21.071429,1,4,4,1,0,0
57,21.25,2,3,3,0,0,0
58,21.428571,1,2,1,0,0,0
59,21.785714,1,3,3,2,0,0
60,21.964286,2,4,4,0,0,0
61,22.142857,1,1,2,0,0,0
62,22.5,1,4,4,1,0,0
63,22.678571,2,3,3,0,0,0
64,22.857143,1,2,1,0,0,0
65,23.214286,1,3,3,2,0,0
66,23.392857,2,4,4,0,0,0
67,23.571429,1,1,2,0,0,0
68,23.928571,1,4,4,1,0,0
69,24.107143,2,3,3,0,0,0
70,24.285714,1,2,1,0,0,0
71,25,2,3,3,0,1,0
72,25,1,1,2,0,1,0
