time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Uhoi,1,0
3.157895,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,152,0
9.473684,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Bye,152,0
14.210526,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,152,0
18.947368,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,160,3
19.342105,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,160,3
19.736842,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,160,3
20.131579,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,160,3
20.526316,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,160,3
20.921053,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,160,3
21.315789,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,160,3
21.710526,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,160,3
26.842105,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,152,0
55.657895,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,PPPH,0,0
57.138158,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,PPPH,152,0
57.927632,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,PPPH,0,0
58.717105,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,PPPH,152,0
59.506579,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,PPPH,0,0
60.296053,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,PPPH,152,0
61.085526,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,PPPH,0,0
61.875,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,PPPH,152,0
62.664474,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,PPPH,0,0
65.526316,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,152,0
71.542105,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Bye,152,0
74.833,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,1,0
75.294737,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,152,0
76.184211,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,1,0
76.873684,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,152,0
77.368421,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,152,13
79.046053,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,220,4
79.243421,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,220,4
80.625,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,220,4
80.822368,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,220,4
84.073684,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Bye,152,12
87.236842,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Uhoi,152,8
87.631579,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,1,0
88.026316,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,152,0
88.815789,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,1,0
89.605263,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,152,0
90.394737,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,1,0
93.157895,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,152,0
93.947368,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,140,5
94.342105,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,140,5
94.736842,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,140,5
95.131579,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,140,5
95.526316,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,140,5
95.921053,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,140,5
96.315789,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,140,5
96.710526,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,140,5
96.907895,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Uhoi,304,8
97.105263,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Uhoi,44,0
101.447368,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Bye,152,12
104.407895,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Uhoi,152,8
104.802632,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,1,0
105.592105,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,152,0
106.381579,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,1,0
107.171053,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,152,0
107.960526,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,1,0
108.157895,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,152,0
111.315789,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,160,3
111.710526,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,160,3
112.105263,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,160,3
112.5,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,160,3
112.894737,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,160,3
113.289474,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,160,3
113.684211,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,160,3
114.078947,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Oioi,160,3
120.789474,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Uhoi,44,0
121.973684,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Uhoi,152,8
122.868421,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Uhoi,30,0
124.342105,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Pause,1,0
125.526316,Uhoi,5,Random3,Yellow01,Pink01,Blue01,,,,,,,,Bye,300,0
