0.03333,MOT_mc_bg_black_00,seat100-0,,
2.36643,1,j1-2,,
2.43309,MOT_speaker_00,temp1,,
2.43309,MOT_mc_light_up_00,l1,,
2.43309,MOT_mc_light_center_00,l1,,
2.83305,1,w2,,
2.83305,2,1-2,,
3.0330299999999997,3,1-2,,
3.2330099999999997,4,1-2,,
3.4329899999999998,5,1-2,,
3.63297,1,2-3,,
3.83295,2,2-3,,
4.0329299999999995,3,2-3,,
4.2329099999999995,4,2-3,,
4.4328899999999996,5,2-3,,
4.63287,1,sp3-4,,f1
4.63287,2,sp3-4,,
4.63287,3,sp3-4,,
4.63287,4,sp3-4,,b-1
4.63287,5,sp3-4,,b-1
5.06616,1,j3-4,,
5.06616,2,j3-4,,
5.06616,3,j3-4,,
5.06616,4,j3-4,,
5.06616,5,j3-4,,
5.2994699999999995,MOT_mc_light_up_00,l2,,
5.2994699999999995,MOT_mc_light_under_00,l1,,
5.2994699999999995,MOT_mc_stage_color_00,b-flash,,
5.2994699999999995,MOT_mc_bg_black_00,b80-65,,
5.2994699999999995,MOT_speaker_00,temp2,,
5.56611,1,lp4,,
5.56611,2,lp4,,
5.56611,3,lp4,,
5.56611,4,lp4,,
5.56611,5,lp4,,
5.9994,1,4-2,l1,
5.9994,2,,l1,
5.9994,3,,r1,
5.9994,4,,r1,
5.9994,5,,l1,
6.69933,1,2-3,lb0,
6.69933,2,,lb0,
6.69933,3,,rb0,
6.69933,4,,rb0,
6.69933,5,,lb0,
7.39926,1,3-1,r1,
7.39926,2,,r1,
7.39926,3,,l1,
7.39926,4,,l1,
7.39926,5,,r1,
8.065859999999999,1,1-2,rb0,
8.065859999999999,2,,rb0,
8.065859999999999,3,,lb0,
8.065859999999999,4,,lb0,
8.065859999999999,5,,rb0,
8.765789999999999,1,2-1,l1,
8.765789999999999,2,,l1,
8.765789999999999,3,,r1,
8.765789999999999,4,,r1,
8.765789999999999,5,,l1,
9.36573,1,1-3,lb0,
9.6657,2,4-3,lb0,
9.6657,3,4-3,rb0,
9.93234,4,4-3,rb0,
9.93234,5,4-3,lb0,
10.298969999999999,1,3-4,,
10.298969999999999,2,3-4,,
10.298969999999999,3,3-4,,
10.298969999999999,4,3-4,,
10.298969999999999,5,3-4,,
10.73226,1,lp4,,
10.73226,2,lp4,,
10.73226,3,lp4,,
10.73226,4,lp4,,
10.73226,5,lp4,,
11.36553,1,j4-2,,
11.63217,2,j4-2,,
11.63217,3,j4-2,,
11.89881,4,j4-2,,
11.89881,5,j4-2,,
12.36543,1,lp2,,
12.36543,2,lp2,,
12.36543,3,lp2,,
12.36543,4,lp2,,
12.36543,5,lp2,,
12.9987,1,2-3,,
13.36533,2,2-3,,
13.36533,3,2-3,,
13.76529,4,2-3,,
13.76529,5,2-3,,
14.43189,1,sp3-4,,b0
14.565209999999999,2,sp3-4,,b-1
14.565209999999999,3,sp3-4,,f1
14.69853,4,sp3-4,,
14.69853,5,sp3-4,,
14.83185,1,,,b-1
15.165149999999999,1,4-3,,
15.165149999999999,2,4-3,,
15.165149999999999,3,4-3,,
15.165149999999999,4,4-3,,
15.165149999999999,5,4-3,,
15.39846,MOT_mc_light_up_00,l3,,
15.39846,MOT_mc_light_center_00,l2,,
15.39846,MOT_mc_bg_black_00,b65-80,,
15.39846,MOT_mc_stage_color_00,b-r,,
15.39846,MOT_speaker_00,temp4,,
15.59844,1,w3,,
15.59844,2,w3,,
15.59844,3,lp3,,
15.59844,4,w3,,
15.59844,5,w3,,
16.9983,3,3-1,,
17.46492,3,lp1,,
20.63127,3,1-2,,
21.197879999999998,3,lp2,l1,
21.797819999999998,3,,l2,
22.36443,3,2-3,,
23.16435,3,lp3,lb1,
23.69763,3,,lb0,
24.9975,3,3-2,,b0
25.53078,5,3-2,,f1
25.53078,3,w2,,b-1
25.96407,5,lp2,,
28.330499999999997,5,2-3,,
