0.03333,MOT_mc_bg_black_00,seat100-0,,
1.79982,1,1-2,,
2.03313,MOT_mc_light_up_00,l1,,
2.03313,MOT_mc_stage_color_00,r,,
2.03313,MOT_mc_light_under_00,l1,,
2.03313,MOT_mc_speaker_00,temp4,,
2.19978,1,j2-4,,
2.5997399999999997,1,lp4,,
4.53288,1,4-3,,
4.899509999999999,1,j3-2,,
4.899509999999999,2,j1-2,,
4.899509999999999,3,j1-2,,
5.3328,1,lp2,,
5.3328,2,lp2,,
5.3328,3,lp2,,
7.56591,1,2-3,,
7.56591,2,2-3,,
7.56591,3,2-3,,
7.9325399999999995,1,lp3,,
7.9325399999999995,2,lp3,,
7.9325399999999995,3,lp3,,
9.998999999999999,1,3-1,,
9.998999999999999,2,3-1,,
9.998999999999999,3,3-1,,
10.3323,1,j1-4,,
10.3323,2,j1-4,,
10.3323,3,j1-4,,
10.3323,4,j1-4,,
10.3323,5,j1-4,,
10.698929999999999,1,lp4,,
10.698929999999999,2,lp4,,
10.698929999999999,3,lp4,,
10.698929999999999,4,lp4,,
10.698929999999999,5,lp4,,
12.46542,4,4-2,,
12.59874,5,4-2,,
12.732059999999999,2,4-2,,
12.86538,3,4-2,,
13.09869,1,4-2,,f1
13.26534,MOT_mc_bg_black_00,b80-45,,
13.26534,MOT_mc_light_up_00,l3,,
13.26534,MOT_mc_light_center_00,l1,,
13.26534,MOT_mc_light_under_00,l3,,
13.26534,MOT_mc_speaker_00,temp1,,
13.49865,1,lp2,,
13.49865,2,lp2,,
13.49865,3,lp2,,
13.49865,4,lp2,,
13.49865,5,lp2,,
18.63147,4,2-3,,
18.73146,5,2-3,,
18.86478,2,2-3,,
18.9981,3,2-3,,
19.164749999999998,1,2-3,,
19.53138,1,lp3,,
19.53138,2,lp3,,
19.53138,3,lp3,,
19.53138,4,lp3,,
19.53138,5,lp3,,
20.09799,2,3-4,,
20.23131,3,3-4,,
20.36463,4,3-4,,
20.49795,5,3-4,,
21.23121,1,3-4,,
21.597839999999998,1,w4,,
21.597839999999998,2,w4,,
21.597839999999998,3,w4,,
21.597839999999998,4,w4,,
21.597839999999998,5,w4,,
21.86448,1,4-2,,
22.431089999999998,1,j2-3,,
23.09769,2,j4-3,,
23.09769,3,j4-3,,
23.430989999999998,4,j4-3,,
23.430989999999998,5,j4-3,,
23.430989999999998,1,w3,,
23.93094,1,3-1,,
23.93094,2,3-1,,
23.93094,3,3-1,,
23.93094,4,3-1,,
23.93094,5,3-1,,
24.3309,1,lp1,,
24.3309,2,lp1,,
24.3309,3,lp1,,
24.3309,4,lp1,,
24.3309,5,lp1,,
29.16375,1,1-4,,
29.56371,4,1-2,,
29.697029999999998,5,1-2,,
29.83035,2,1-2,,
29.963669999999997,3,1-2,,
30.19698,1,4-2,,
30.563609999999997,1,lp2,,
30.730259999999998,2,2-3,,
30.86358,3,2-3,,
30.9969,4,2-3,,
31.130219999999998,5,2-3,,
31.86348,1,2-3,,
32.296769999999995,1,w3,,
32.296769999999995,2,w3,,
32.296769999999995,3,w3,,
32.296769999999995,4,w3,,
32.296769999999995,5,w3,,
32.83005,1,j3-4,,
33.16335,2,j3-4,,
33.16335,3,j3-4,,
33.39666,4,j3-4,,
33.39666,5,j3-4,,
33.69663,1,w4,,
33.69663,2,w4,,
33.69663,3,w4,,
33.69663,4,w4,,
33.69663,5,w4,,
34.02993,1,4-1,,b0
34.09659,MOT_mc_bg_black_00,b45-65,,
34.09659,MOT_mc_stage_color_00,r-b,,
34.42989,2,4-1,,
34.42989,3,4-1,,
34.696529999999996,4,4-1,,
34.696529999999996,5,4-1,,
35.02983,1,lp1,,
35.02983,2,lp1,,
35.02983,3,lp1,,
35.02983,4,lp1,,
35.02983,5,lp1,,
35.19648,2,,l1,
35.19648,4,,l1,
35.19648,3,,r1,
35.19648,5,,r1,
35.59644,2,,l2,
35.59644,4,,l2,
35.59644,3,,r2,
35.59644,5,,r2,
35.76309,1,1-3,,
36.22971,1,w3,r1,
36.86298,1,,r2,
37.529579999999996,1,,r3,
39.72936,1,3-2,,
40.12932,1,w2,,
40.22931,1,,rb2,
40.49595,1,,rb1,
40.795919999999995,1,,rb0,
41.162549999999996,1,sp2-3,,f1
41.89581,1,hj3,,
42.69573,1,j3-2,,
43.09569,2,j1-2,,
43.09569,3,j1-2,,
43.36233,4,j1-2,,
43.36233,5,j1-2,,
43.49565,1,sp2-3,,
43.628969999999995,2,sp2-3,,
43.628969999999995,3,sp2-3,,
43.76229,4,sp2-3,,
43.76229,5,sp2-3,,
44.028929999999995,1,hj3,,
44.028929999999995,2,hj3,,
44.028929999999995,3,hj3,,
44.028929999999995,4,hj3,,
44.028929999999995,5,hj3,,
44.52888,1,lp3,,
44.52888,2,lp3,,
44.52888,3,lp3,,
44.52888,4,lp3,,
44.52888,5,lp3,,
44.6622,2,,lb1,
44.72886,3,,rb1,
44.795519999999996,4,,lb1,
44.862179999999995,5,,rb1,
44.96217,2,,lb0,
45.06216,3,,rb0,
45.16215,4,,lb0,
45.295469999999995,5,,rb0,
45.49545,1,j3-4,,
45.49545,2,j3-4,,
45.49545,3,j3-4,,
45.49545,4,j3-4,,
45.49545,5,j3-4,,
45.82875,2,j3-4,,
45.82875,3,j3-4,,
45.82875,4,j3-4,,
45.82875,5,j3-4,,
46.095389999999995,MOT_mc_stage_color_00,r-flash,,
46.095389999999995,MOT_mc_light_up_00,l2,,
46.095389999999995,MOT_mc_light_center_00,l2,,
46.095389999999995,MOT_mc_bg_black_00,b65-45,,
46.22871,1,4-3,,
46.22871,2,4-3,,
46.22871,3,4-3,,
46.22871,4,4-3,,
46.22871,5,4-3,,
46.72866,1,j3-1,,
46.72866,2,j3-1,,
46.72866,3,j3-1,,
46.72866,4,j3-1,,
46.72866,5,j3-1,,
47.49525,1,w1,,
47.49525,2,w1,,
47.49525,3,w1,,
47.49525,4,w1,,
