0.03333,MOT_mc_bg_black_00,seat100-0,,
4.2329099999999995,1,1-2,,
4.2329099999999995,2,1-2,,
4.2329099999999995,3,1-2,,
4.2329099999999995,4,1-2,,
4.2329099999999995,5,1-2,,
4.46622,MOT_mc_light_center_00,l1,,
4.46622,MOT_mc_light_up_00,l1,,
4.46622,MOT_mc_speaker_00,temp4,,
5.2994699999999995,1,sp2-3,,
5.3994599999999995,2,sp2-3,,
5.3994599999999995,3,sp2-3,,
5.4994499999999995,4,sp2-3,,
5.4994499999999995,5,sp2-3,,
6.166049999999999,1,hj3,,
6.166049999999999,2,hj3,,
6.166049999999999,3,hj3,,
6.166049999999999,4,hj3,,
6.166049999999999,5,hj3,,
6.366029999999999,MOT_mc_stage_color_00,b-flash,,
6.7659899999999995,1,w3,,
6.7659899999999995,2,w3,,
6.7659899999999995,3,w3,,
6.7659899999999995,4,w3,,
6.7659899999999995,5,w3,,
7.79922,1,3-2,,
8.13252,2,3-2,,
8.13252,3,3-2,,
8.49915,4,3-2,,
8.49915,5,3-2,,
9.49905,4,sp2-3,,
9.699029999999999,2,sp2-3,,
9.86568,1,sp2-3,,
10.03233,3,sp2-3,,
10.198979999999999,5,sp2-3,,
10.3323,1,,,f1
10.3323,2,,,f1
10.3323,3,,,f1
10.3323,4,,,f1
10.3323,5,,,f1
10.76559,1,hj3,,
10.76559,2,hj3,,
10.76559,3,hj3,,
10.76559,4,hj3,,
10.76559,5,hj3,,
10.93224,MOT_mc_stage_color_00,y-flash,,
11.398859999999999,1,lp3,,
11.398859999999999,2,lp3,,
11.398859999999999,3,lp3,,
11.398859999999999,4,lp3,,
11.398859999999999,5,lp3,,
13.59864,1,hj3,,
13.59864,2,hj3,,
13.59864,3,hj3,,
13.59864,4,hj3,,
13.59864,5,hj3,,
14.19858,1,3-1,,
14.19858,2,3-1,,b0
14.19858,3,3-1,,b0
14.19858,4,3-1,,b0
14.19858,5,3-1,,b0
14.23191,MOT_mc_bg_black_00,b80-45,,
14.23191,MOT_mc_light_up_00,l2,,
14.23191,MOT_mc_speaker_00,temp1,,
14.23191,MOT_mc_light_center_00,l3,,
14.63187,1,lp1,,
14.63187,2,lp1,,
14.63187,3,lp1,,
14.63187,4,lp1,,
14.63187,5,lp1,,
15.69843,1,1-4,,
15.69843,2,1-4,,
15.69843,3,1-4,,
15.69843,4,1-4,,
15.69843,5,1-4,,
15.9984,1,sj4,,
15.9984,2,sj4,,
15.9984,3,sj4,,
15.9984,4,sj4,,
15.9984,5,sj4,,
16.331699999999998,1,sj4,,
16.331699999999998,2,sj4,,
16.331699999999998,3,sj4,,
16.331699999999998,4,sj4,,
16.331699999999998,5,sj4,,
16.83165,1,4-1,,
16.83165,2,4-1,,
16.83165,3,4-1,,
16.83165,4,4-1,,
16.83165,5,4-1,,
17.23161,1,w1,,
17.23161,2,w1,,
17.23161,3,w1,,
17.23161,4,w1,,
17.23161,5,w1,,
17.29827,2,,l1,
17.29827,3,,r1,
17.29827,4,,l1,
17.29827,5,,r1,
17.59824,2,,l2,
17.59824,3,,r2,
17.59824,4,,l2,
17.59824,5,,r2,
17.89821,2,,l3,
17.89821,3,,r3,
17.89821,4,,l3,
17.89821,5,,r3,
18.23151,2,,l4,
18.23151,3,,r4,
18.23151,4,,l4,
18.23151,5,,r4,
18.53148,2,,l5,
18.53148,3,,r5,
18.53148,4,,l5,
18.53148,5,,r5,
18.73146,1,1-2,,
18.73146,2,1-2,,
18.73146,3,1-2,,
18.73146,4,1-2,,
18.73146,5,1-2,,
19.164749999999998,1,w2,,
19.164749999999998,2,w2,,
19.164749999999998,3,w2,,
19.164749999999998,4,w2,,
19.164749999999998,5,w2,,
19.564709999999998,2,,lb4,
19.564709999999998,3,,rb4,
19.564709999999998,4,,lb4,
19.564709999999998,5,,rb4,
19.86468,2,,lb3,
19.86468,3,,rb3,
19.86468,4,,lb3,
19.86468,5,,rb3,
20.164649999999998,2,,lb2,
20.164649999999998,3,,rb2,
20.164649999999998,4,,lb2,
20.164649999999998,5,,rb2,
20.46462,2,,lb1,
20.46462,3,,rb1,
20.46462,4,,lb1,
20.46462,5,,rb1,
20.76459,2,,lb0,
20.76459,3,,rb0,
20.76459,4,,lb0,
20.76459,5,,rb0,
21.03123,1,2-1,,
21.03123,2,2-1,,
21.03123,3,2-1,,
21.03123,4,2-1,,
21.03123,5,2-1,,
21.46452,1,hj1,,
21.46452,2,hj1,,
21.46452,3,hj1,,
21.46452,4,hj1,,
21.46452,5,hj1,,
21.997799999999998,1,lp1,,
21.997799999999998,2,lp1,,
21.997799999999998,3,lp1,,
21.997799999999998,4,lp1,,
21.997799999999998,5,lp1,,
23.06436,1,1-2,,
23.59764,2,1-2,,
23.59764,3,1-2,,
24.19758,4,1-2,,
24.19758,5,1-2,,
24.49755,1,2-3,,
24.59754,2,2-3,,
24.69753,3,2-3,,
24.79752,4,2-3,,
24.89751,5,2-3,,
24.96417,1,3-3,,
24.96417,2,,,f1
24.96417,3,,,f1
24.96417,4,,,f1
24.96417,5,,,f1
25.36413,1,hj3,,
25.36413,2,hj3,,
25.36413,3,hj3,,
25.36413,4,hj3,,
25.36413,5,hj3,,
25.63077,MOT_mc_light_center_00,l2,,
25.63077,MOT_mc_bg_black_00,b45-65,,
25.96407,2,3-4,,
25.96407,1,3-4,,b0
25.96407,3,3-4,,b0
25.96407,4,3-4,,b0
25.96407,5,3-4,,b0
26.39736,2,lp4,,
26.39736,1,w4,,
26.39736,3,w4,,
26.39736,4,w4,,
26.39736,5,w4,,
29.39706,2,4-2,,
29.83035,2,lp2,,
31.26354,2,,l1,
31.763489999999997,2,,l2,
31.9968,2,j2-3,,
32.06346,2,,lb1,
32.36343,2,j3-4,,
32.43009,2,,lb0,
32.76339,2,sj4,,
32.86338,5,4-2,,
33.063359999999996,5,sp2-3,,f1
33.063359999999996,2,,,b0
33.16335,1,w4,,
33.16335,3,w4,,
33.16335,4,w4,,
33.16335,2,w4,,
33.463319999999996,5,sj3,,
33.79662,5,hj3,,
34.329899999999995,5,3-2,,
34.96317,5,,l1,
35.36313,5,,l2,
35.76309,5,2-4,,
36.02973,5,j4-1,,
36.09639,5,,lb1,
36.39636,5,j1-2,,
36.46302,5,,lb0,
36.86298,5,2-4,,b0
36.86298,4,4-2,,f1
37.22961,5,w4,,
37.22961,1,w4,,
37.22961,3,w4,,
37.22961,2,w4,,
