0.03333,MOT_mc_bg_black_00,seat100-0,,
1.8331499999999998,1,1-2,,
1.8331499999999998,2,1-2,,
1.8331499999999998,3,1-2,,
1.8331499999999998,4,1-2,,
1.8331499999999998,5,1-2,,
2.26644,1,lp2,,
2.26644,2,lp2,,
2.26644,3,lp2,,
2.26644,4,lp2,,
2.26644,5,lp2,,
2.26644,MOT_mc_light_up_00,l2,,
2.26644,MOT_mc_light_center_00,l1,,
2.26644,MOT_mc_light_under_00,l3,,
2.26644,MOT_mc_speaker_00,temp4,,
2.26644,MOT_mc_stage_color_00,b,,
3.9996,1,,l1,
3.9996,2,,l1,
3.9996,3,,l1,
3.9996,4,,l1,
3.9996,5,,l1,
4.899509999999999,1,2-3,,
4.899509999999999,2,2-3,,
4.899509999999999,3,2-3,,
4.899509999999999,4,2-3,,
4.899509999999999,5,2-3,,
5.3328,1,lp3,lb0,
5.3328,2,lp3,lb0,
5.3328,3,lp3,lb0,
5.3328,4,lp3,lb0,
5.3328,5,lp3,lb0,
6.6659999999999995,1,,r1,
6.6659999999999995,2,,r1,
6.6659999999999995,3,,r1,
6.6659999999999995,4,,r1,
6.6659999999999995,5,,r1,
7.46592,1,3-1,,
7.46592,2,3-1,,
7.46592,3,3-1,,
7.46592,4,3-1,,
7.46592,5,3-1,,
7.9992,1,lp1,,
7.9992,2,lp1,,
7.9992,3,lp1,,
7.9992,4,lp1,,
7.9992,5,lp1,,
8.89911,1,,rb0,
8.89911,2,,rb0,
8.89911,3,,rb0,
8.89911,4,,rb0,
8.89911,5,,rb0,
9.6657,1,1-2,,
9.6657,2,1-2,,
9.6657,3,1-2,,
9.6657,4,1-2,,
9.6657,5,1-2,,
10.23231,1,lp2,,
10.23231,2,lp2,,
10.23231,3,lp2,,
10.23231,4,lp2,,
10.23231,5,lp2,,
11.03223,1,2-4,,
11.03223,2,2-4,,b-1
11.03223,3,2-4,,b-1
11.03223,4,2-4,,b-1
11.03223,5,2-4,,b-1
11.3322,MOT_mc_bg_black_00,b80-65,,
11.3322,MOT_mc_light_up_00,l3,,
11.3322,MOT_mc_light_under_00,stay,,
11.398859999999999,1,lp4,,
11.398859999999999,2,lp4,,
11.398859999999999,3,lp4,,
11.398859999999999,4,lp4,,
11.398859999999999,5,lp4,,
19.198079999999997,4,4-3,,
19.198079999999997,5,4-3,,
19.73136,2,4-3,,
19.73136,3,4-3,,
20.29797,1,4-3,,
20.76459,1,lp3,,
