id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,159,0,0
2,0,91,,,,0,0
3,2.696629,1,2,1,0,1,0
4,2.696629,1,3,4,0,1,0
5,4.719101,1,3,4,0,0,0
6,5.393258,1,3,2,0,1,0
7,5.393258,1,4,5,0,1,0
8,6.573034,2,2,3,0,0,0
9,7.921348,2,2,3,0,0,0
10,9.269663,1,1,1,0,0,0
11,10.617978,1,4,4,0,0,0
12,11.966292,1,5,5,0,0,0
13,13.314607,1,2,2,0,0,0
14,14.662921,1,4,4,0,0,0
15,16.011236,1,5,5,0,0,0
16,17.359551,2,4,3,0,0,0
17,18.876404,2,4,3,0,0,0
18,20.224719,1,2,2,0,0,0
19,21.573034,1,1,1,0,0,0
20,22.247191,1,4,4,0,0,0
21,22.921348,1,1,1,0,0,0
22,24.269663,1,5,5,0,0,0
23,25.617978,1,2,2,0,0,0
24,26.966292,1,1,1,0,0,0
25,27.640449,1,4,4,0,0,0
26,28.314607,1,5,5,0,0,0
27,29.662921,1,3,2,0,1,0
28,29.662921,1,3,4,0,1,0
29,31.011236,1,1,1,0,0,0
30,31.685393,1,4,5,0,0,0
31,32.359551,1,2,2,0,0,0
32,33.707865,1,1,1,0,0,0
33,34.382022,1,4,5,0,0,0
34,35.05618,1,1,1,0,0,0
35,36.235955,1,1,2,0,0,0
36,37.58427,1,3,4,0,0,0
37,38.426966,1,2,1,0,0,0
38,38.932584,1,4,5,0,0,0
39,40.280899,1,2,1,0,1,0
40,40.280899,1,4,5,0,1,0
41,41.629213,1,4,5,0,1,0
42,41.629213,1,2,1,0,1,0
43,42.977528,1,3,4,0,1,0
44,42.977528,1,3,2,0,1,0
45,44.325843,1,3,2,0,0,0
46,45,1,3,4,0,0,0
47,45.674157,1,4,5,0,1,0
48,45.674157,1,3,2,0,1,0
49,47.022472,1,2,1,0,0,0
50,48.370787,1,3,4,0,1,0
51,48.370787,1,3,2,0,1,0
52,49.213483,1,2,2,0,0,0
53,49.719101,1,4,5,0,1,0
54,49.719101,1,2,1,0,1,0
55,50.561798,1,5,4,0,0,0
56,51.067416,1,3,2,0,1,0
57,51.067416,1,4,5,0,1,0
58,52.41573,1,4,5,0,1,0
59,52.41573,1,2,1,0,1,0
60,53.764045,1,3,4,0,1,0
61,53.764045,1,3,2,0,1,0
62,54.606742,1,2,2,0,0,0
63,55.11236,1,2,1,0,1,0
64,55.11236,1,4,5,0,1,0
65,55.786517,1,5,4,0,0,0
66,56.460674,1,4,5,0,1,0
67,56.460674,1,3,2,0,1,0
68,57.808989,1,2,1,0,0,0
69,59.157303,1,3,4,0,1,0
70,59.157303,1,3,2,0,1,0
