id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,338,0,0
2,0,91,,,,0,0
3,2.622951,1,5,5,0,0,0
4,3.278689,1,2,2,0,0,0
5,3.934426,1,1,1,0,0,0
6,4.262295,1,1,1,0,0,0
7,4.590164,1,5,5,0,0,0
8,5.245902,1,4,4,0,0,0
9,5.901639,1,2,2,0,0,0
10,6.557377,1,5,5,0,0,0
11,6.885246,1,5,5,0,0,0
12,7.213115,1,1,1,0,0,0
13,7.868852,1,5,5,0,0,0
14,8.52459,1,2,2,0,0,0
15,9.180328,1,1,1,0,0,0
16,9.508197,1,1,1,0,0,0
17,9.836066,1,5,5,0,0,0
18,10.491803,1,4,4,0,0,0
19,11.147541,1,2,2,0,0,0
20,11.803279,1,5,5,0,0,0
21,12.131148,1,5,5,0,0,0
22,12.459016,1,1,1,0,0,0
23,13.114754,2,3,4,0,0,0
24,13.442623,1,3,4,2,0,0
25,13.770492,2,3,2,0,0,0
26,14.098361,1,3,2,1,0,0
27,14.42623,1,3,3,0,0,0
28,14.754098,1,3,3,0,0,0
29,15.081967,1,4,5,0,0,0
30,15.409836,1,2,1,0,0,0
31,15.737705,2,3,4,0,0,0
32,16.065574,1,3,4,2,0,0
33,16.393443,2,3,2,0,0,0
34,16.721311,1,3,2,1,0,0
35,17.04918,1,3,3,0,0,0
36,17.377049,1,3,3,0,0,0
37,17.704918,1,4,5,0,0,0
38,18.032787,1,2,1,0,0,0
39,18.360656,2,3,4,0,0,0
40,18.688525,1,3,4,2,0,0
41,19.016393,2,3,2,0,0,0
42,19.344262,1,3,2,1,0,0
43,19.672131,1,3,3,0,0,0
44,20,1,3,3,0,0,0
45,20.327869,1,4,5,0,0,0
46,20.655738,1,2,1,0,0,0
47,20.983607,2,5,4,0,1,0
48,20.983607,2,1,2,0,1,0
49,23.690431,2,1,2,0,1,0
50,23.690431,2,5,4,0,1,0
51,24.388105,1,5,5,0,0,0
52,25.08578,1,1,1,0,0,0
53,25.783454,1,5,5,0,0,0
54,26.481128,1,3,4,0,0,0
55,26.829966,1,3,2,0,0,0
56,27.178803,1,3,4,0,0,0
57,27.876477,1,1,1,0,0,0
58,28.574152,1,5,5,0,0,0
59,29.271826,1,1,1,0,1,0
60,29.271826,1,5,5,0,1,0
61,29.969501,1,2,2,0,0,0
62,30.667175,1,4,4,0,0,0
63,31.364849,1,2,2,0,0,0
64,32.062524,1,4,5,0,0,0
65,32.411361,1,2,1,0,0,0
66,32.760198,1,4,5,0,0,0
67,33.457873,1,4,4,0,0,0
68,34.155547,1,2,2,0,0,0
69,34.853222,1,4,4,0,0,0
70,35.550896,1,5,5,0,0,0
71,36.24857,1,1,1,0,0,0
72,36.946245,1,5,5,0,0,0
73,37.643919,1,3,4,0,0,0
74,37.992756,1,3,2,0,0,0
75,38.341594,1,3,4,0,0,0
76,39.039268,1,1,1,0,0,0
77,39.736942,1,5,5,0,0,0
78,40.434617,1,1,1,0,1,0
79,40.434617,1,5,5,0,1,0
80,41.132291,1,2,2,0,0,0
81,41.829966,1,4,4,0,0,0
82,42.52764,1,2,2,0,0,0
83,43.225315,1,4,5,0,0,0
84,43.574152,1,2,1,0,0,0
85,43.922989,1,4,5,0,0,0
86,44.620663,1,4,4,0,0,0
87,45.318338,1,2,2,0,0,0
88,46.016012,2,4,5,0,0,0
89,46.70832,1,3,2,0,0,0
90,46.939089,1,3,2,0,0,0
91,47.400628,1,4,5,1,0,0
92,47.862166,2,2,1,0,0,0
93,48.554474,1,3,4,0,0,0
94,49.016012,1,3,4,0,0,0
95,49.246781,1,2,1,2,0,0
96,49.70832,2,4,5,0,0,0
97,50.400628,1,3,2,0,0,0
98,50.631397,1,3,2,0,0,0
99,51.092935,1,4,5,1,0,0
100,51.554474,2,2,1,0,0,0
101,52.246781,1,3,4,0,0,0
102,52.70832,1,3,4,0,0,0
103,52.939089,1,2,1,2,0,0
104,53.400628,2,4,5,0,0,0
105,54.092935,1,3,2,0,0,0
106,54.323705,1,3,2,0,0,0
107,54.785243,1,4,5,1,0,0
108,55.246781,2,2,1,0,0,0
109,55.939089,1,3,4,0,0,0
110,56.400628,1,3,4,0,0,0
111,56.631397,1,2,1,2,0,0
112,57.092935,1,3,3,0,0,0
113,57.785243,1,4,4,0,0,0
114,58.016012,1,2,2,0,0,0
115,58.477551,1,4,4,0,0,0
116,58.939089,1,5,5,0,0,0
117,59.139089,1,2,2,0,0,0
118,59.339089,1,5,5,0,0,0
119,59.739089,1,2,2,0,0,0
120,59.939089,1,5,5,0,0,0
121,60.139089,1,2,2,0,0,0
122,60.539089,1,4,4,0,0,0
123,60.739089,1,2,2,0,0,0
124,60.939089,1,4,4,0,0,0
125,61.139089,1,2,2,0,0,0
126,61.339089,1,4,4,0,0,0
127,62.139089,1,1,1,0,0,0
128,62.320907,1,4,4,0,0,0
129,62.502725,1,1,1,0,0,0
130,62.866362,1,4,4,0,0,0
131,63.04818,1,1,1,0,0,0
132,63.229998,1,4,4,0,0,0
133,63.593635,1,2,2,0,0,0
134,63.775453,1,4,4,0,0,0
135,63.957271,1,2,2,0,0,0
136,64.139089,1,4,4,0,0,0
137,64.320907,1,2,2,0,0,0
138,65.04818,1,4,4,0,0,0
139,65.214847,1,2,2,0,0,0
140,65.381513,1,4,4,0,0,0
141,65.714847,1,2,2,0,0,0
142,65.881513,1,4,4,0,0,0
143,66.04818,1,2,2,0,0,0
144,66.381513,1,4,4,0,0,0
145,66.547259,1,2,2,0,0,0
146,66.713005,1,4,4,0,0,0
147,66.878751,1,2,2,0,0,0
148,67.044497,1,4,4,0,0,0
149,67.70748,1,4,4,0,0,0
150,67.872315,1,2,2,0,0,0
151,68.037151,1,4,4,0,0,0
152,68.366821,1,2,2,0,0,0
153,68.531656,1,4,4,0,0,0
154,68.696491,1,2,2,0,0,0
155,69.026162,1,4,4,0,0,0
156,69.190997,1,2,2,0,0,0
157,69.355832,1,4,4,0,0,0
158,69.520667,1,2,2,0,0,0
159,69.685502,1,4,4,0,0,0
160,70.015173,1,4,4,0,0,0
161,70.344843,2,1,2,0,1,0
