time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Bye,10,All1,Orange01,,,,,,,,,,Uhoi,1,0
2.622951,Bye,10,All1,Orange01,,,,,,,,,,Oioi,183,0
21.639344,Bye,10,All1,Orange01,,,,,,,,,,Uhoi,30,0
67.375989,Bye,10,All1,Orange01,,,,,,,,,,Oioi,182,0
72.312056,Bye,10,All1,Orange01,,,,,,,,,,Oioi,183,0
98.541564,Bye,10,All1,Orange01,,,,,,,,,,Oioi,183,0
100.508777,Bye,10,All1,Orange01,,,,,,,,,,Pause,1,0
100.836646,Bye,10,All1,Orange01,,,,,,,,,,PPPH,280,0
101.164515,Bye,10,All1,Orange01,,,,,,,,,,PPPH,170,0
111.656318,Bye,10,All1,Orange01,,,,,,,,,,Oioi,183,0
