id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,415,0,0
2,0,91,,,0,0,0
3,2.513089,1,4,5,0,1,0
4,2.513089,1,2,1,0,1,0
5,2.984293,1,3,2,0,0,0
6,3.298429,1,3,4,0,0,0
7,3.612565,1,3,2,0,0,0
8,3.926702,1,3,2,0,0,0
9,4.240838,1,3,4,0,0,0
10,4.554974,1,3,2,0,0,0
11,4.712042,1,3,4,0,0,0
12,5.026178,1,2,5,0,0,0
13,5.497382,1,3,2,0,0,0
14,5.811518,1,3,4,0,0,0
15,6.125654,1,3,2,0,0,0
16,6.439791,1,3,2,0,0,0
17,6.753927,1,3,4,0,0,0
18,7.068063,1,3,2,0,0,0
19,7.382199,1,3,4,0,0,0
20,7.539267,1,2,5,0,0,0
21,8.010471,1,3,2,0,0,0
22,8.324607,1,3,4,0,0,0
23,8.638743,1,3,2,0,0,0
24,8.95288,1,3,2,0,0,0
25,9.267016,1,3,4,0,0,0
26,9.581152,1,3,2,0,0,0
27,9.73822,1,3,4,0,0,0
28,10.052356,2,3,3,0,0,0
29,11.937173,1,3,3,2,0,94
30,12.015707,1,4,4,2,0,94
31,12.251309,1,3,3,1,0,3
32,12.329843,1,2,2,1,0,3
33,12.565445,1,3,4,0,0,0
34,12.879581,1,1,2,0,0,0
35,13.193717,1,5,4,0,0,0
36,13.507853,1,3,2,0,0,0
37,13.82199,1,4,5,0,0,0
38,13.979058,1,3,4,0,0,0
39,14.293194,2,1,2,0,0,0
40,14.60733,1,1,2,1,0,0
41,15.078534,2,2,1,0,0,0
42,15.549738,2,2,1,0,1,0
43,15.549738,2,4,3,0,1,0
44,16.020942,2,4,3,0,0,0
45,16.335079,2,5,4,0,0,0
46,16.649215,2,5,4,0,0,0
47,16.963351,2,5,5,0,0,0
48,17.277487,2,5,5,0,0,0
49,17.591623,1,1,1,0,0,0
50,17.905759,1,5,5,0,0,0
51,18.219895,1,1,1,0,0,0
52,18.534031,1,5,2,0,1,0
53,18.534031,1,5,5,0,1,0
