time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Bye,10,All1,Pink01,,,,,,,,,,Uhoi,1,0
12.35,Bye,10,All1,Pink01,,,,,,,,,,Uhoi,50,0
21.176471,Bye,10,All1,Pink01,,,,,,,,,,Oioi,170,0
66.941176,Bye,10,All1,Pink01,,,,,,,,,,Uhoi,1,0
70.588235,Bye,10,All1,Pink01,,,,,,,,,,Oioi,170,0
105,Bye,10,All1,Pink01,,,,,,,,,,Stop,170,0
105.882353,Bye,10,All1,Pink01,,,,,,,,,,Oioi,340,0
106.941176,Bye,10,All1,Pink01,,,,,,,,,,Pause,340,0
107.294118,Bye,10,All1,Pink01,,,,,,,,,,Oioi,340,0
108.705882,Bye,10,All1,Pink01,,,,,,,,,,Stop,340,0
109.411765,Bye,10,All1,Pink01,,,,,,,,,,PPPH,140,0
109.6261,Bye,10,All1,Pink01,,,,,,,,,,Pause,170,0
