time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,1,0
16.875,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
18.28125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
18.75,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
20.15625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
20.625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
22.03125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
22.5,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
23.90625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
24.375,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
25.78125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
26.25,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
27.65625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
28.125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
29.53125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
30,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
31.40625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
31.875,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
33.28125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
33.75,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
35.15625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
39.375,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
40.78125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
41.25,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
42.65625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
43.125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
44.53125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
45,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
46.40625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
46.875,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
48.28125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
48.75,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
50.15625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
50.625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
52.03125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
52.5,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
53.90625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
54.375,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
55.78125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
56.25,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
57.65625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
58.125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
59.53125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
60,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
61.40625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
61.875,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
63.28125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
63.75,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
65.15625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
65.625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
67.03125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
67.5,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
68.90625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
69.375,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
70.78125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
71.25,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,18.3,0
74.53125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
75,Uhoi,5,All1,Green03,,,,,,,,,,PPPH,110,0
75.234375,Uhoi,5,All1,Green03,,,,,,,,,,PPPH,110,1
75.46,Uhoi,5,All1,Green03,,,,,,,,,,Pause,1,1
78.75,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
80.15625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
80.625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
82.03125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
82.5,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
83.90625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
84.375,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
85.78125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
86.25,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
87.65625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
88.125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
89.53125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
90,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
91.40625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
91.875,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
93.28125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
93.75,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
95.15625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
95.625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
97.03125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
97.5,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
98.90625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
99.375,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
100.78125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
101.25,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
102.65625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
103.125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
104.53125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
105,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
106.40625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
106.875,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,42.7,0
108.28125,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,128,8
116.015625,Uhoi,5,All1,Green03,,,,,,,,,,Uhoi,21.3,0
118.828125,Uhoi,5,All1,Green03,,,,,,,,,,Pause,1,0
123.75,Uhoi,5,All1,Green03,,,,,,,,,,Bye,400,0
