time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,0
17.44186,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,28.7,0
19.534884,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
19.709302,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,1
21.627907,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,86,7
22.325581,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,1,0
22.674419,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,172,0
25.116279,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
25.290698,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,1
27.906977,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
28.081395,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,1
28.255814,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,5
28.430233,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
28.77907,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
29.127907,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
29.476744,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
29.825581,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
30,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,1
30.697674,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,7
37.674419,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,172,0
55.813953,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,0
56.860465,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,0
57.209302,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,0
58.255814,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,0
64.534884,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,43,0
65.930233,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,86,8
66.627907,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,8
66.976744,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,344,0
86.162791,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,172,8
86.511628,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,100,0
86.686047,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,0
89.389535,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Bye,400,0
92.093023,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,0
92.267442,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
92.616279,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
92.965116,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
93.313953,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
93.488372,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,1
93.662791,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,86,7
93.837209,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,120,1
94.011628,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,1
