0.03333,MOT_mc_bg_black_00,seat100-0,,
1.86648,1,1-2,,f1
2.09979,2,lp1,,
2.09979,3,lp1,,
2.09979,4,lp1,,
2.09979,5,lp1,,
2.36643,1,j2-3,,
2.6664,MOT_mc_light_up_00,l1,,
2.6664,MOT_mc_light_center_00,l3,,
2.6664,MOT_mc_light_under_00,l1,,
2.6664,MOT_mc_speaker_00,temp1,,
2.6664,MOT_mc_bg_black_00,b80-45,,
2.6664,MOT_mc_stage_color_00,y-flash,,
3.26634,1,sp3-4,,
3.9662699999999997,1,hj4,,
4.69953,1,lp4,,
5.099489999999999,2,1-2,l1,
5.099489999999999,3,1-2,l1,
5.099489999999999,4,1-2,l1,
5.099489999999999,5,1-2,l1,
5.89941,2,lp2,l2,
5.89941,3,lp2,l2,
5.89941,4,lp2,l2,
5.89941,5,lp2,l2,
6.43269,3,,lb1,
6.43269,4,,lb1,
6.6659999999999995,2,,lb1,
6.6659999999999995,5,,lb1,
6.79932,3,,lb0,
6.79932,4,,lb0,
6.9993,2,,lb0,
6.9993,5,,lb0,
7.19928,1,j4-2,,
8.19918,1,sp2-3,,
8.93244,1,hj3,,
9.599039999999999,2,j2-3,,
9.599039999999999,3,j2-3,,
9.599039999999999,4,j2-3,,
9.599039999999999,5,j2-3,,
10.298969999999999,1,3-4,,
10.298969999999999,2,lp3,,
10.298969999999999,3,lp3,,
10.298969999999999,4,lp3,,
10.298969999999999,5,lp3,,
11.3322,1,j4-1,,
11.53218,2,j3-1,,
11.53218,3,j3-1,,
11.6655,4,j3-1,,
11.6655,5,j3-1,,
12.29877,1,hj1,,
12.29877,2,hj1,,
12.29877,3,hj1,,
12.29877,4,hj1,,
12.29877,5,hj1,,
12.532079999999999,MOT_mc_stage_color_00,y-flash,,
12.532079999999999,MOT_mc_light_up_00,l2,,
13.132019999999999,1,j1-2,,
13.26534,2,j1-2,l1,f1
13.39866,3,j1-2,r1,f1
13.431989999999999,MOT_mc_bg_black_00,b45-65,,
13.531979999999999,4,j1-2,l1,f1
13.6653,5,j1-2,r1,f1
13.79862,1,w2,,
14.23191,1,lp2,,
14.23191,2,lp2,,
14.23191,3,lp2,,
14.23191,4,lp2,,
14.23191,5,lp2,,
15.93174,4,2-3,,b0
15.93174,5,2-3,,b0
16.56501,2,2-3,,b0
16.56501,3,2-3,,b0
17.09829,1,j2-4,,
17.09829,2,j3-4,,
17.09829,3,j3-4,,
17.09829,4,j3-4,,
17.09829,5,j3-4,,
17.23161,2,,lb0,
17.23161,3,,rb0,
17.23161,4,,lb0,
17.23161,5,,rb0,
17.46492,MOT_mc_bg_black_00,b65-45,,
17.46492,MOT_mc_light_center_00,l2,,
17.964869999999998,1,4-3,,
17.964869999999998,2,sj4,,
17.964869999999998,3,sj4,,
17.964869999999998,4,sj4,,
17.964869999999998,5,sj4,,
18.49815,1,lp3,,
18.49815,2,lp4,,
18.49815,3,lp4,,
18.49815,4,lp4,,
18.49815,5,lp4,,
19.53138,1,3-4,,
20.13132,1,w4,,
20.49795,1,,r1,
20.86458,2,,r1,
20.86458,3,,r1,
21.26454,4,,r1,
21.26454,5,,r1,
22.09779,1,4-2,,
22.09779,2,4-2,,
22.09779,3,4-2,,
22.09779,4,4-2,,
22.09779,5,4-2,,
22.6644,1,lp2,,
22.6644,2,lp2,,
22.6644,3,lp2,,
22.6644,4,lp2,,
22.6644,5,lp2,,
23.69763,1,,rb0,
24.064259999999997,2,,rb0,
24.064259999999997,3,,rb0,
24.39756,4,,rb0,
24.39756,5,,rb0,
24.73086,2,,l1,
24.73086,3,,l1,
25.16415,4,,l1,
25.16415,5,,l1,
26.264039999999998,1,2-1,l1,
26.76399,1,w1,,
28.23051,4,2-3,lb0,
28.39716,2,2-3,lb0,
28.56381,1,1-3,lb0,
28.697129999999998,3,2-3,lb0,
28.79712,5,2-3,lb0,
29.39706,1,lp3,,
29.39706,2,lp3,,
29.39706,3,lp3,,
29.39706,4,lp3,,
29.39706,5,lp3,,
30.26364,1,3-4,,
30.83025,1,w4,,
32.96337,1,4-1,,
33.496649999999995,1,w1,,
34.729859999999995,1,,r1,
35.129819999999995,2,,r1,
35.129819999999995,3,,r1,
35.496449999999996,4,,r1,
35.496449999999996,5,,r1,
35.79642,1,,rb0,
36.12972,2,,rb0,
36.12972,3,,rb0,
36.42969,4,,rb0,
36.42969,5,,rb0,
36.96297,1,1-2,,
36.96297,2,3-2,,
36.96297,3,3-2,,
36.96297,4,3-2,,
36.96297,5,3-2,,
37.529579999999996,2,sp2-3,,
37.529579999999996,3,sp2-3,,
37.529579999999996,4,sp2-3,,
37.529579999999996,5,sp2-3,,
38.22951,1,hj2,,
38.56281,2,hj3,,
38.56281,3,hj3,,
38.56281,4,hj3,,
38.56281,5,hj3,,
39.162749999999996,1,w2,,
39.162749999999996,2,w3,,
39.162749999999996,3,w3,,
39.162749999999996,4,w3,,
39.162749999999996,5,w3,,
39.62937,1,2-3,,b0
40.06266,MOT_mc_bg_black_00,b45-65,,
40.12932,1,lp3,,
40.12932,2,lp3,r1,
40.12932,3,lp3,l1,
40.12932,4,lp3,,
