id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,88,0,0
2,0,91,0,0,0,0,0
3,3.692308,2,5,4,0,0,0
4,6.461538,2,4,4,0,0,0
5,7.384615,2,1,2,0,0,0
6,10.153846,2,2,2,0,0,0
7,11.076923,2,4,5,0,0,0
8,13.846154,2,5,5,0,0,0
9,14.769231,2,2,1,0,0,0
10,18,2,1,1,0,0,0
11,18.461538,1,1,1,0,0,0
12,22.153846,1,5,5,0,0,0
13,25.846154,1,2,2,0,0,0
14,29.538462,1,4,4,0,0,0
15,33.230769,2,3,4,0,0,0
16,35.076923,2,4,4,0,0,0
17,36.923077,2,3,2,0,0,0
18,38.769231,2,2,2,0,0,0
19,40.615385,2,4,5,0,0,0
20,42.461538,2,5,5,0,0,0
21,44.307692,2,2,1,0,0,0
22,46.153846,2,1,1,0,0,0
23,48,2,4,4,0,0,0
24,49.846154,2,4,4,0,0,0
25,50.769231,1,4,4,0,0,0
26,51.692308,2,2,2,0,0,0
27,53.538462,2,2,2,0,0,0
28,54.461538,1,2,2,0,0,0
29,55.384615,2,3,3,0,0,0
30,57.230769,2,3,3,0,0,0
31,59.076923,1,3,3,0,0,0
32,60,1,3,2,0,1,0
33,60,1,3,4,0,1,0
34,60.692308,2,3,3,0,0,0
35,62.769231,2,3,3,0,0,0
36,64.153846,1,3,3,0,0,0
37,64.615385,2,3,4,0,0,0
38,65.538462,2,4,4,0,0,0
39,66.461538,2,3,2,0,0,0
40,67.384615,2,2,2,0,0,0
41,68.307692,1,1,1,0,0,0
42,69.230769,1,3,3,0,0,0
43,70.153846,2,5,5,0,0,0
44,71.076923,2,5,5,0,0,0
45,72,2,4,5,0,0,0
46,72.923077,2,5,5,0,0,0
47,73.846154,2,2,1,0,0,0
48,74.769231,2,1,1,0,0,0
49,75.692308,1,1,1,0,1,0
50,75.692308,1,5,5,0,1,0
51,77.538462,1,1,1,0,0,0
52,78.461538,1,2,2,0,0,0
53,78.923077,1,3,3,0,0,0
54,79.384615,2,3,4,0,0,0
55,80.307692,2,4,4,0,0,0
56,81.230769,2,3,2,0,0,0
57,82.153846,2,2,2,0,0,0
58,83.076923,1,1,1,0,0,0
59,84,1,3,3,0,0,0
60,84.923077,2,5,5,0,0,0
61,85.846154,2,5,5,0,0,0
62,86.769231,2,3,5,0,0,0
63,88.615385,2,3,1,0,0,0
64,90.230769,2,1,1,0,1,0
65,90.230769,2,5,5,0,1,0
66,92.307692,2,3,3,0,0,0
67,93.230769,2,3,3,0,0,0
68,94.153846,2,3,4,0,0,0
69,95.076923,2,4,4,0,0,0
70,96,2,3,2,0,0,0
71,96.923077,2,2,2,0,0,0
72,97.846154,2,3,3,0,0,0
73,98.769231,2,3,3,0,0,0
74,99.692308,1,1,1,0,0,0
75,100.615385,1,3,3,0,0,0
76,101.538462,1,5,5,0,0,0
77,103.384615,2,3,3,0,0,0
78,105,2,3,3,0,0,0
79,106.153846,2,3,3,0,0,0
80,106.846154,2,3,3,0,0,0
81,108,1,2,2,0,1,0
82,108,1,4,4,0,1,0
83,108.923077,2,5,4,0,0,0
84,111.692308,2,4,4,0,0,0
85,112.615385,2,1,2,0,0,0
86,115.384615,2,2,2,0,0,0
87,116.307692,2,4,5,0,0,0
88,119.076923,2,5,5,0,0,0
89,120,2,3,3,0,0,0
90,123.230769,2,3,3,0,0,0
91,127.384615,92,0,0,0,0,0
