0.03333,MOT_mc_stage_color_00,b,,
0.03333,MOT_mc_light_up_00,stay,,
0.03333,MOT_mc_bg_black_00,stay,,
0.03333,1,,,
0.03333,2,,,
0.03333,3,,,
0.03333,4,,,
0.03333,5,,,
1.89981,MOT_all,cut1,,
1.9998,MOT_mc_bg_black_00,seat100-0,,
2.23311,MOT_mc_light_up_00,far_light_on,,
2.6664,MOT_mc_bg_black_00,b80-65,,
2.6664,MOT_mc_light_center_00,l1,,
2.6664,MOT_mc_light_under_00,l1,,
2.6664,MOT_all,cut2,,
2.93304,MOT_mc_light_up_00,ce_light_on_60,,
2.93304,MOT_mc_stage_color_00,b-y,,
2.9997,1,1-3,,
2.9997,2,1-3,,
2.9997,3,1-3,,
2.9997,4,1-3,,
2.9997,5,1-3,,
3.3329999999999997,1,w3,,
3.3329999999999997,2,w3,,
3.3329999999999997,3,w3,,
3.3329999999999997,4,w3,,
3.3329999999999997,5,w3,,
4.16625,1,3-2,,
4.16625,2,3-2,,
4.16625,3,3-2,,
4.16625,4,3-2,,
4.16625,5,3-2,,
4.53288,1,w2,,
4.53288,2,w2,,
4.53288,3,w2,,
4.53288,4,w2,,
4.53288,5,w2,,
4.899509999999999,1,sp2-3,,
4.899509999999999,2,sp2-3,,
4.899509999999999,3,sp2-3,,
4.899509999999999,4,sp2-3,,
4.899509999999999,5,sp2-3,,
5.3328,1,3-4,,
5.3328,2,3-4,,
5.3328,3,3-4,,
5.3328,4,3-4,,
5.3328,5,3-4,,
5.76609,1,sj4,,
5.76609,2,sj4,,
5.76609,3,sj4,,
5.76609,4,sj4,,
5.76609,5,sj4,,
6.03273,1,w4,,
6.03273,2,w4,,
6.03273,3,w4,,
6.03273,4,w4,,
6.03273,5,w4,,
6.59934,MOT_mc_light_up_00,ce_light_anim_in,,
6.59934,1,4-3,,
6.59934,2,4-3,,
6.59934,3,4-3,,
6.59934,4,4-3,,
6.59934,5,4-3,,
6.8659799999999995,1,w3,,
6.8659799999999995,2,w3,,
6.8659799999999995,3,w3,,
6.8659799999999995,4,w3,,
6.8659799999999995,5,w3,,
7.16595,1,sp3-4,,
7.16595,2,sp3-4,,
7.16595,3,sp3-4,,
7.16595,4,sp3-4,,
7.16595,5,sp3-4,,
7.8325499999999995,1,4-2,,
7.8325499999999995,2,4-2,,
7.8325499999999995,3,4-2,,
7.8325499999999995,4,4-2,,
7.8325499999999995,5,4-2,,
8.09919,1,w2,,
8.09919,2,w2,,
8.09919,3,w2,,
8.09919,4,w2,,
8.09919,5,w2,,
8.39916,1,sj2,,
8.39916,2,sj2,,
8.39916,3,sj2,,
8.39916,4,sj2,,
8.39916,5,sj2,,
8.73246,1,hj2,,
8.73246,2,hj2,,
8.73246,3,hj2,,
8.73246,4,hj2,,
8.73246,5,hj2,,
9.43239,1,2-4,,
9.43239,2,2-4,,
9.43239,3,2-4,,
9.43239,4,2-4,,
9.43239,5,2-4,,
9.76569,1,w4,,
9.76569,2,w4,,
9.76569,3,w4,,
9.76569,4,w4,,
9.76569,5,w4,,
10.198979999999999,4,,l1,
10.36563,2,,l1,
10.53228,1,,l1,
10.698929999999999,3,,l1,
10.86558,5,,l1,
11.23221,1,4-1,,
11.23221,2,4-1,,
11.23221,3,4-1,,
11.23221,4,4-1,,
11.23221,5,4-1,,
11.56551,1,w1,,
11.56551,2,w1,,
11.56551,3,w1,,
11.56551,4,w1,,
11.56551,5,w1,,
11.73216,1,sj1,,
11.73216,2,sj1,,
11.73216,3,sj1,,
11.73216,4,sj1,,
11.73216,5,sj1,,
12.032129999999999,1,w1,lb0,
12.032129999999999,2,w1,lb0,
12.032129999999999,3,w1,lb0,
12.032129999999999,4,w1,lb0,
12.032129999999999,5,w1,lb0,
12.532079999999999,1,1-3,,
12.532079999999999,2,1-3,,
12.532079999999999,3,1-3,,
12.532079999999999,4,1-3,,
12.532079999999999,5,1-3,,
12.79872,1,w3,,
12.79872,2,w3,,
12.79872,3,w3,,
12.79872,4,w3,,
12.79872,5,w3,,
13.06536,1,,r1,
13.06536,2,,r1,
13.06536,3,,r1,
13.06536,4,,r1,
13.06536,5,,r1,
13.29867,1,,r2,
13.29867,2,,r2,
13.29867,3,,r2,
13.29867,4,,r2,
13.29867,5,,r2,
13.6653,1,3-2,,
13.6653,2,3-2,,
13.6653,3,3-2,,
13.6653,4,3-2,,
13.6653,5,3-2,,
14.09859,1,w2,rb1,
14.09859,2,w2,rb1,
14.09859,3,w2,rb1,
14.09859,4,w2,rb1,
14.09859,5,w2,rb1,
14.365229999999999,1,,rb0,
14.365229999999999,2,,rb0,
14.365229999999999,3,,rb0,
14.365229999999999,4,,rb0,
14.365229999999999,5,,rb0,
14.665199999999999,1,w2,,
14.665199999999999,2,w2,,
14.665199999999999,3,w2,,
14.665199999999999,4,w2,,
14.665199999999999,5,w2,,
14.765189999999999,2,2-4,,
14.865179999999999,3,2-4,,
15.19848,2,w4,,
15.19848,3,w4,,
15.465119999999999,4,2-4,,
15.565109999999999,5,2-4,,
15.93174,4,w4,,
15.93174,5,w4,,
16.09839,1,2-4,,
16.43169,1,w4,,
16.731659999999998,1,hj4,,
16.731659999999998,2,hj4,,
16.731659999999998,3,hj4,,
16.731659999999998,4,hj4,,
16.731659999999998,5,hj4,,
17.23161,1,4-1,,
17.23161,2,4-1,,
17.23161,3,4-1,,
17.23161,4,4-1,,
17.23161,5,4-1,,
17.46492,2,1-2,l1,
17.564909999999998,3,1-2,r1,
17.564909999999998,1,w1,,
17.564909999999998,4,w1,,
17.564909999999998,5,w1,,
17.89821,2,w2,,
17.89821,3,w2,,
18.19818,4,1-2,l1,
18.29817,5,1-2,r1,
18.69813,4,w2,,
18.69813,5,w2,,
18.764789999999998,1,1-2,,
19.09809,1,2-3,,
19.09809,2,2-3,,
