time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random5,Red01,Black01,Red01,Black01,Red01,,,,,,Uhoi,1,0
2.807018,Uhoi,5,Random5,Red01,Black01,Red01,Black01,Red01,,,,,,Oioi,171,0
14.035088,Uhoi,5,Random5,Red01,Black01,Red01,Black01,Red01,,,,,,Pause,171,0
15.438596,Uhoi,5,Random5,Red01,Black01,Red01,Black01,Red01,,,,,,Uhoi,43,0
16.842105,Uhoi,5,Random5,Red01,Black01,Red01,Black01,Red01,,,,,,Oioi,171,0
51.578947,Uhoi,5,Random5,Red01,Black01,Red01,Black01,Red01,,,,,,PPPH,1,0
52.017544,Uhoi,5,Random5,Red01,Black01,Red01,Black01,Red01,,,,,,PPPH,171,0
54.736842,Uhoi,5,Random5,Red01,Black01,Red01,Black01,Red01,,,,,,Oioi,171,0
94.736842,Uhoi,5,Random5,Red01,Black01,Red01,Black01,Red01,,,,,,Uhoi,1,0
96.140351,Uhoi,5,Random5,Red01,Black01,Red01,Black01,Red01,,,,,,PPPH,171,0
96.44737,Uhoi,5,Random5,Red01,Black01,Red01,Black01,Red01,,,,,,Pause,171,0
96.754386,Uhoi,5,Random5,Red01,Black01,Red01,Black01,Red01,,,,,,Oioi,171,0
109.473684,Uhoi,5,Random5,Red01,Black01,Red01,Black01,Red01,,,,,,Oioi,342,0
116.491228,Uhoi,5,Random5,Red01,Black01,Red01,Black01,Red01,,,,,,Oioi,171,0
120.701754,Uhoi,5,Random5,Red01,Black01,Red01,Black01,Red01,,,,,,Uhoi,43,0
