0.03333,MOT_mc_bg_black_00,seat100-0,,
3.1330199999999997,1,1-2,,
3.39966,2,lp1,,
3.39966,3,lp1,,
3.39966,4,lp1,,
3.39966,5,lp1,,
3.39966,MOT_mc_light_under_00,l3,,
3.39966,MOT_mc_speaker_00,temp4,,
3.7662899999999997,1,w2,,
9.56571,2,1-2,,
9.56571,3,1-2,,
9.56571,4,1-2,,
9.56571,5,1-2,,
10.098989999999999,1,lp2,,
10.098989999999999,2,lp2,,
10.098989999999999,3,lp2,,
10.098989999999999,4,lp2,,
10.098989999999999,5,lp2,,
10.098989999999999,MOT_mc_light_up_00,l1,,
10.098989999999999,MOT_mc_light_under_00,l1,,
10.098989999999999,MOT_mc_stage_color_00,y-flash,,
16.86498,4,2-3,,
17.26494,5,2-3,,
17.59824,2,2-3,,
17.93154,3,2-3,,
18.364829999999998,4,3-3,,
18.59814,5,3-3,,
18.79812,2,3-3,,
18.964769999999998,3,3-3,,
19.09809,4,sp3-4,r1,
19.23141,5,sp3-4,l1,
19.364729999999998,2,sp3-4,r1,
19.46472,3,sp3-4,l1,
19.564709999999998,1,sp2-3,,
19.964669999999998,1,,,f1
19.964669999999998,2,j4-3,,
19.964669999999998,3,j4-3,,
19.964669999999998,4,j4-3,,
19.964669999999998,5,j4-3,,
20.3313,1,lp3,,
20.3313,2,lp3,,
20.3313,3,lp3,,
20.3313,4,lp3,,
20.3313,5,lp3,,
20.3313,MOT_mc_stage_color_00,y-flash,,
20.3313,MOT_mc_bg_black_00,b80-45,,
20.3313,MOT_mc_light_center_00,l3,,
20.3313,MOT_mc_light_under_00,l2,,
20.3313,MOT_mc_speaker_00,temp2,,
21.86448,1,,l1,
21.86448,2,sj3,,
21.86448,3,sj3,,
21.86448,4,sj3,,
21.86448,5,sj3,,
22.6644,1,,lb0,
22.6644,2,sj3,,
22.6644,3,sj3,,
22.6644,4,sj3,,
22.6644,5,sj3,,
23.16435,4,w3,,
23.16435,5,w3,,
23.49765,1,3-2,l1,
23.49765,2,3-2,rb0,
23.49765,3,3-2,l2,
23.49765,4,3-2,rb0,
23.49765,5,3-2,l2,
24.09759,1,lp2,,
24.09759,2,lp2,,
24.09759,3,lp2,,
24.09759,4,lp2,,
24.09759,5,lp2,,
24.56421,1,,lb0,
24.56421,2,,r1,
24.56421,3,,lb1,
24.56421,4,,r1,
24.56421,5,,lb1,
25.3308,1,2-1,r1,
25.3308,2,2-1,r2,
25.3308,3,2-1,lb0,
25.3308,4,2-1,r2,
25.3308,5,2-1,lb0,
25.864079999999998,1,lp1,,
25.864079999999998,2,lp1,,
25.864079999999998,3,lp1,,
25.864079999999998,4,lp1,,
25.864079999999998,5,lp1,,
26.19738,1,,rb0,
26.19738,2,,rb1,
26.19738,3,,l1,
26.19738,4,,rb1,
26.19738,5,,l1,
26.464019999999998,2,sj2,,
26.464019999999998,3,sj2,,
26.59734,4,sj2,,
26.59734,5,sj2,,
26.59734,MOT_mc_stage_color_00,y-flash,,
26.76399,MOT_mc_stage_color_00,y-flash,,
26.83065,1,1-4,,
26.83065,2,1-4,,
26.83065,3,1-4,,
26.83065,4,1-4,,
26.83065,5,1-4,,
27.463919999999998,1,lp4,,
27.463919999999998,2,lp4,,
27.463919999999998,3,lp4,,
27.463919999999998,4,lp4,,
27.463919999999998,5,lp4,,
28.6638,1,4-2,r1,
28.6638,2,sj4,,
28.6638,3,sj4,,
28.6638,4,sj4,,
28.6638,5,sj4,,
29.23041,1,lp2,,
29.497049999999998,1,,rb0,
29.497049999999998,2,sj4,,
29.497049999999998,3,sj4,,
29.497049999999998,4,sj4,,
29.497049999999998,5,sj4,,
30.163649999999997,1,j2-3,,
30.296969999999998,2,j2-3,,
30.296969999999998,3,j2-3,,
30.43029,4,j4-3,,
30.43029,5,j4-3,,
30.86358,1,lp3,,
30.86358,2,lp3,,
30.86358,3,lp3,,
30.86358,4,lp3,,
30.86358,5,lp3,,
32.09679,1,sp3-4,,
33.19668,1,hj4,,
33.19668,2,hj3,,
33.19668,3,hj3,,
33.19668,4,hj3,,
33.19668,5,hj3,,
33.29667,MOT_mc_stage_color_00,b-flash,,
33.896609999999995,1,j4-2,,
33.9966,2,j3-2,,
34.12992,3,j3-2,,
34.12992,2,,rb0,
34.263239999999996,4,j3-2,,
34.263239999999996,5,j3-2,,
34.263239999999996,3,,lb0,
34.39656,4,,rb0,
34.39656,5,,lb0,
35.62977,1,j2-4,,
35.62977,2,j2-4,,
