time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Bye,10,Random2,Yellow01,Orange01,,,,,,,,,Oioi,1,0
4.623571,Oioi,192,Random2,Yellow01,Orange01,,,,,,,,,Oioi,140,0
25.607143,Oioi,192,Random2,Yellow01,Orange01,,,,,,,,,Fufu,210,0
26.91357,Oioi,192,Random2,Yellow01,Orange01,,,,,,,,,Oioi,140,0
54.3,Oioi,192,Random2,Yellow01,Orange01,,,,,,,,,Stop,140,0
55.821429,Oioi,192,Random2,Yellow01,Orange01,,,,,,,,,PPPH,140,0
56.464286,Oioi,192,Random2,Yellow01,Orange01,,,,,,,,,Stop,140,0
57.535714,Oioi,192,Random2,Yellow01,Orange01,,,,,,,,,PPPH,140,0
58.178571,Oioi,192,Random2,Yellow01,Orange01,,,,,,,,,Stop,140,0
59.25,Oioi,192,Random2,Yellow01,Orange01,,,,,,,,,PPPH,140,0
59.892857,Oioi,192,Random2,Yellow01,Orange01,,,,,,,,,Stop,140,0
61.19357,Oioi,192,Random2,Yellow01,Orange01,,,,,,,,,Oioi,140,0
87.428571,Oioi,192,Random2,Yellow01,Orange01,,,,,,,,,Fufu,210,0
90.35357,Oioi,192,Random2,Yellow01,Orange01,,,,,,,,,Oioi,140,0
