id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,800,0,0
2,0,91,0,0,0,0,0
3,3.428571,2,1,5,0,0,0
4,6.857143,2,1,1,0,0,0
5,8.571429,1,5,5,2,0,0
6,9.428571,1,1,1,1,0,0
7,10.285714,1,3,1,0,1,0
8,10.285714,1,3,3,0,1,0
9,10.714286,1,3,3,0,1,0
10,10.714286,1,3,5,0,1,0
11,11.142857,1,4,5,0,0,0
12,11.357143,1,4,2,0,0,0
13,11.571429,1,2,4,0,0,0
14,11.785714,1,2,1,0,0,0
15,12,1,3,1,0,1,0
16,12,1,3,3,0,1,0
17,12.428571,1,3,3,0,1,0
18,12.428571,1,3,5,0,1,0
19,12.857143,1,2,1,0,1,0
20,12.857143,1,2,4,0,1,0
21,12.964286,1,3,3,0,0,0
22,13.071429,1,3,1,0,0,0
23,13.178571,1,3,3,0,0,0
24,13.285714,1,3,5,0,0,0
25,13.5,1,3,4,0,0,0
26,13.607143,1,3,2,0,0,0
27,13.714286,1,3,1,0,1,0
28,13.714286,1,3,3,0,1,0
29,14.142857,1,3,3,0,1,0
30,14.142857,1,3,5,0,1,0
31,14.571429,1,1,1,0,0,0
32,14.785714,1,5,5,0,0,0
33,14.892857,1,5,5,0,0,0
34,15,1,4,2,0,0,0
35,15.214286,1,4,5,0,0,0
36,15.428571,1,3,1,0,1,0
37,15.428571,1,3,3,0,1,0
38,15.857143,1,3,3,0,1,0
39,15.857143,1,3,5,0,1,0
40,16.285714,1,2,3,0,0,0
41,16.5,1,2,2,0,0,0
42,16.607143,1,2,3,0,0,0
43,16.714286,1,3,4,0,0,0
44,16.928571,1,3,3,0,0,0
45,17.035714,1,3,4,0,0,0
46,17.142857,1,2,1,0,1,0
47,17.142857,1,2,3,0,1,0
48,17.357143,1,2,2,0,0,0
49,17.464286,1,4,4,0,0,0
50,17.571429,1,4,3,0,1,0
51,17.571429,1,4,5,0,1,0
52,17.785714,1,4,4,0,0,0
53,17.892857,1,5,5,0,0,0
54,18,1,3,1,0,1,0
55,18,1,3,3,0,1,0
56,18.214286,1,3,3,0,0,0
57,18.428571,1,3,4,0,0,0
58,18.535714,1,3,2,0,0,0
59,18.642857,1,3,4,0,0,0
60,18.857143,1,4,5,0,0,0
61,18.964286,1,4,2,0,0,0
62,19.071429,1,2,4,0,0,0
63,19.178571,1,2,1,0,0,0
64,19.285714,1,4,5,0,0,0
65,19.392857,1,4,2,0,0,0
66,19.5,1,2,4,0,0,0
67,19.607143,1,2,1,0,0,0
68,19.714286,1,3,5,0,0,0
69,19.821429,1,3,1,0,0,0
70,19.928571,1,3,4,0,0,0
71,20.035714,1,3,2,0,0,0
72,20.142857,1,3,5,0,0,0
73,20.25,1,3,1,0,0,0
74,20.357143,1,3,4,0,0,0
75,20.464286,1,3,2,0,0,0
76,20.571429,1,2,1,0,1,0
77,20.571429,1,5,4,0,1,0
78,20.785714,1,2,1,0,1,0
79,20.785714,1,5,4,0,1,0
80,21,1,1,2,0,1,0
81,21,1,4,5,0,1,0
82,21.214286,1,1,2,0,1,0
83,21.214286,1,4,5,0,1,0
84,21.428571,1,3,4,0,0,0
85,21.535714,1,3,2,0,0,0
86,21.642857,1,3,4,0,0,0
87,21.75,1,5,1,0,1,0
88,21.75,1,1,5,0,1,0
89,22.071429,1,2,2,0,0,0
90,22.178571,1,2,2,0,0,0
91,22.285714,1,2,1,0,1,0
92,22.285714,1,5,4,0,1,0
93,22.5,1,1,2,0,1,0
94,22.5,1,4,5,0,1,0
95,22.714286,1,2,1,0,1,0
96,22.714286,1,5,4,0,1,0
97,22.928571,2,1,2,0,1,0
98,22.928571,2,4,5,0,1,0
99,23.571429,2,2,2,0,1,0
100,23.571429,2,5,5,0,1,0
101,23.785714,1,4,4,0,0,0
102,23.892857,1,4,4,0,0,0
103,24,1,1,1,0,0,0
104,24.107143,1,5,5,0,0,0
105,24.214286,2,3,2,0,0,0
106,24.321429,2,3,4,0,0,0
107,24.642857,2,2,2,0,1,0
108,24.642857,2,4,4,0,1,0
109,24.857143,1,2,1,0,1,0
110,24.857143,1,2,3,0,1,0
111,25.071429,1,4,3,0,1,0
