time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,0
3.310345,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,145,0
69.517241,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,145,0
71.172414,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,290,0
74.068966,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,145,8
74.482759,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,290,0
82.758621,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,145,0
83.068966,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,145,0
83.37931,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,145,0
83.586207,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,145,0
84.1,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,290,4
94.344828,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,25,0
96.827586,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,8
97.241379,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,145,8
97.655172,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,145,0
109.241379,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,145,1
109.344828,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,145,1
109.551724,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,145,1
109.655172,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,145,1
109.862069,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,145,1
109.965517,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,145,1
110.172414,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,145,1
110.275862,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,145,1
110.482759,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,1,1
