0.03333,MOT_mc_bg_black_00,seat100-0,,
2.1664499999999998,1,lp1,,
2.1664499999999998,2,lp1,,
2.1664499999999998,3,lp1,,
2.1664499999999998,4,lp1,,
2.1664499999999998,5,lp1,,
2.26644,MOT_mc_speaker_00,temp1,,
2.3997599999999997,MOT_mc_light_up_00,l1,,
2.3997599999999997,MOT_mc_light_under_00,l1,,
5.3328,1,1-2,,
5.3328,2,1-2,,
5.3328,3,1-2,,
5.3328,4,1-2,,
5.3328,5,1-2,,
5.83275,1,lp2,,
5.83275,2,lp2,,
5.83275,3,lp2,,
5.83275,4,lp2,,
5.83275,5,lp2,,
6.83265,1,2-3,,
6.83265,2,2-3,,
6.83265,3,2-3,,
6.83265,4,2-3,,
6.83265,5,2-3,,
7.332599999999999,1,w3,,
7.332599999999999,2,w3,,
7.332599999999999,3,w3,,
7.332599999999999,4,w3,,
7.332599999999999,5,w3,,
8.49915,4,,r1,
8.49915,2,,r1,
8.49915,3,,l1,
8.49915,5,,l1,
9.998999999999999,4,,rb0,
9.998999999999999,2,,rb0,
9.998999999999999,3,,lb0,
9.998999999999999,5,,lb0,
11.49885,4,j3-4,,
11.49885,5,j3-4,,
11.832149999999999,2,j3-4,,
11.832149999999999,3,j3-4,,
11.9988,4,w4,,
11.9988,5,w4,,
12.16545,1,j3-4,,
12.332099999999999,2,w4,,
12.332099999999999,3,w4,,
12.6654,1,w4,,
12.9987,1,j4-1,,
13.331999999999999,2,j4-1,,
13.331999999999999,3,j4-1,,
13.49865,1,w1,,
13.6653,4,j4-1,,
13.6653,5,j4-1,,
13.831949999999999,2,w1,,
13.831949999999999,3,w1,,
14.13192,1,sj1,,
14.13192,2,sj1,,
14.13192,3,sj1,,
14.13192,4,sj1,,
14.13192,5,sj1,,
14.49855,1,j1-2,,
14.49855,2,j1-2,,
14.49855,3,j1-2,,
14.49855,4,j1-2,,
14.49855,5,j1-2,,
14.865179999999999,MOT_mc_light_up_00,l2,,
14.865179999999999,MOT_mc_stage_color_00,b-flash,,
14.865179999999999,MOT_mc_bg_black_00,b80-65,,
15.3318,1,,l1,
15.3318,2,,l1,
15.3318,3,,l1,
15.3318,4,,l1,
15.3318,5,,l1,
15.565109999999999,MOT_mc_light_under_00,l2,,
15.565109999999999,MOT_mc_light_center_00,l1,,
15.565109999999999,MOT_mc_stage_color_00,b-flash,,
15.665099999999999,1,w2,,
15.665099999999999,2,w2,,
15.665099999999999,3,w2,,
15.665099999999999,4,w2,,
15.665099999999999,5,w2,,
15.865079999999999,1,j2-4,,
15.865079999999999,2,j2-4,,
15.865079999999999,3,j2-4,,
15.865079999999999,4,j2-4,,
15.865079999999999,5,j2-4,,
16.46502,1,w4,,
16.46502,2,w4,,
16.46502,3,w4,,
16.46502,4,w4,,
16.46502,5,w4,,
16.665,1,,,f1
16.665,2,,,f1
16.665,3,,,f1
16.665,4,,,f1
16.665,5,,,f1
16.9983,1,w4,,
16.9983,2,w4,,
16.9983,3,w4,,
16.9983,4,w4,,
16.9983,5,w4,,
17.39826,1,j4-1,,
17.39826,2,j4-1,,
17.39826,3,j4-1,,
17.39826,4,j4-1,,
17.39826,5,j4-1,,
18.06486,1,,lb0,
18.06486,2,,lb0,
18.06486,3,,lb0,
18.06486,4,,lb0,
18.06486,5,,lb0,
18.3315,1,w1,,
18.3315,2,w1,,
18.3315,3,w1,,
18.3315,4,w1,,
18.3315,5,w1,,
18.73146,1,j1-3,,
18.73146,2,j1-3,,
18.73146,3,j1-3,,
18.73146,4,j1-3,,
18.73146,5,j1-3,,
19.3314,1,,,f2
19.3314,2,,,f2
19.3314,3,,,f2
19.3314,4,,,f2
19.3314,5,,,f2
19.6647,1,w3,,
19.6647,2,w3,,
19.6647,3,w3,,
19.6647,4,w3,,
19.6647,5,w3,,
20.164649999999998,1,j3-2,,
20.164649999999998,2,j3-2,,
20.164649999999998,3,j3-2,,
20.164649999999998,4,j3-2,,
20.164649999999998,5,j3-2,,
20.69793,1,,r1,
20.69793,2,,r1,
20.69793,3,,r1,
20.69793,4,,r1,
20.69793,5,,r1,
20.997899999999998,1,w2,,
20.997899999999998,2,w2,,
20.997899999999998,3,w2,,
20.997899999999998,4,w2,,
20.997899999999998,5,w2,,
21.49785,1,j2-4,,
21.49785,2,j2-4,,
21.49785,3,j2-4,,
21.49785,4,j2-4,,
21.49785,5,j2-4,,
21.997799999999998,1,,rb0,
21.997799999999998,2,,rb0,
21.997799999999998,3,,rb0,
21.997799999999998,4,,rb0,
21.997799999999998,5,,rb0,
22.3311,1,w4,,
22.3311,2,w4,,
22.3311,3,w4,,
22.3311,4,w4,,
22.3311,5,w4,,
22.9977,4,,,b1
23.19768,5,,,b1
23.39766,2,,,b1
23.59764,3,,,b1
23.73096,1,,,b1
23.830949999999998,4,,,b0
23.93094,5,,,b0
24.030929999999998,2,,,b0
24.13092,3,,,b0
24.230909999999998,1,,,b0
24.464219999999997,1,lp4,,
24.464219999999997,2,lp4,,
24.464219999999997,3,lp4,,
24.464219999999997,4,lp4,,
24.464219999999997,5,lp4,,
25.49745,1,j4-2,,
25.49745,2,j4-2,,
25.49745,3,j4-2,,
25.49745,4,j4-2,,
25.49745,5,j4-2,,
25.93074,MOT_mc_stage_color_00,b-r,,
25.93074,MOT_mc_speaker_00,temp1,,
25.93074,MOT_mc_light_center_00,l2,,
25.93074,MOT_mc_bg_black_00,b65-45,,
26.13072,1,lp2,,
26.13072,2,lp2,,
26.13072,3,lp2,,
26.13072,4,lp2,,
26.13072,5,lp2,,
28.297169999999998,1,2-1,,
28.297169999999998,2,2-1,,
28.297169999999998,3,2-1,,
28.297169999999998,4,2-1,,
28.297169999999998,5,2-1,,
28.83045,1,lp1,,
28.83045,2,lp1,,
28.83045,3,lp1,,
28.83045,4,lp1,,
28.83045,5,lp1,,
29.6637,MOT_mc_stage_color_00,r-y,,
31.43019,1,1-2,,
31.43019,2,1-2,,
31.43019,3,1-2,,
31.43019,4,1-2,,
31.43019,5,1-2,,
31.730159999999998,1,,l1,
31.730159999999998,2,,l1,
31.730159999999998,3,,l1,
31.730159999999998,4,,l1,
31.730159999999998,5,,l1,
31.79682,MOT_mc_stage_color_00,b-flash,,
32.3301,1,sj2,,
32.3301,2,sj2,,
32.3301,3,sj2,,
32.3301,4,sj2,,
32.3301,5,sj2,,
32.83005,1,2-4,,
32.83005,2,2-4,,
32.83005,3,2-4,,
32.83005,4,2-4,,
32.83005,5,2-4,,
33.16335,1,,lb0,
33.16335,2,,lb0,
33.16335,3,,lb0,
33.16335,4,,lb0,
33.16335,5,,lb0,
33.6633,1,sj4,,
33.6633,2,sj4,,
33.6633,3,sj4,,
33.6633,4,sj4,,
33.6633,5,sj4,,
34.329899999999995,1,4-1,,
34.329899999999995,2,4-1,,
34.329899999999995,3,4-1,,
34.329899999999995,4,4-1,,
34.329899999999995,5,4-1,,
34.62987,1,,r1,
34.62987,2,,r1,
34.62987,3,,r1,
34.62987,4,,r1,
34.62987,5,,r1,
35.16315,1,sj1,,
35.16315,2,sj1,,
35.16315,3,sj1,,
35.16315,4,sj1,,
35.16315,5,sj1,,
35.6631,1,1-2,,
35.6631,2,1-2,,
35.6631,3,1-2,,
35.6631,4,1-2,,
35.6631,5,1-2,,
35.96307,1,,rb0,
35.96307,2,,rb0,
35.96307,3,,rb0,
35.96307,4,,rb0,
35.96307,5,,rb0,
36.16305,1,w2,,
36.16305,2,w2,,
36.16305,3,w2,,
36.16305,4,w2,,
36.16305,5,w2,,
36.62967,1,j2-4,,
36.62967,2,j2-4,,
36.62967,3,j2-4,,
36.62967,4,j2-4,,
36.62967,5,j2-4,,
37.26294,1,lp4,,
37.26294,2,lp4,,
37.26294,3,lp4,,
37.26294,4,lp4,,
37.26294,5,lp4,,
39.69603,1,4-2,,
39.69603,2,4-2,,
39.69603,3,4-2,,
39.69603,4,4-2,,
39.69603,5,4-2,,
40.16265,1,lp2,,
40.16265,2,lp2,,
40.16265,3,lp2,,
40.16265,4,lp2,,
