0.03333,MOT_mc_bg_black_00,seat100-0,,
0.06666,1,,m545_move1_standby,
0.06666,2,,m545_move2_standby,
0.06666,3,,m545_move3_standby,
0.06666,4,,m545_move4_standby,
0.06666,5,,m545_move5_standby,
0.13332,MOT_mc_stage_color_00,standby,,
2.63307,MOT_mc_stage_color_00,first,,
2.63307,MOT_mc_bg_black_00,first,,
2.63307,MOT_mc_light_center_00,l1,,
2.63307,MOT_mc_speaker_00,first,,
5.76609,5,,m545_move5,
6.53268,2,,m545_move2,
7.6659,1,1-2,,
7.79922,2,2-4,,
7.79922,3,2-4,,
7.9325399999999995,4,2-4,,
7.9325399999999995,5,1-4,,
8.13252,1,lp2,,
8.13252,2,lp4,,
8.13252,3,lp4,,
8.13252,4,lp4,,
8.13252,5,lp4,,
8.465819999999999,4,,m545_move4,
8.765789999999999,3,,m545_move3,
9.6657,1,,m545_move1,
10.36563,4,4-2,,
10.76559,4,lp2,,
11.23221,5,4-3,,
11.59884,4,2-3,,
11.89881,3,4-3,,
12.26544,2,4-3,,
12.59874,1,2-3,,
13.132019999999999,1,j3-4,,
13.132019999999999,2,j3-4,,
13.132019999999999,3,j3-4,,
13.132019999999999,4,j3-4,,
13.132019999999999,5,j3-4,,
13.331999999999999,MOT_mc_light_center_00,l2,,
13.59864,1,lp4,,
13.59864,2,lp4,,
13.59864,3,lp4,,
13.59864,4,lp4,,
13.59864,5,lp4,,
14.3319,4,4-3,,
14.63187,5,4-3,,
14.93184,2,4-3,,
15.23181,3,4-3,,
15.53178,1,4-3,,
15.83175,1,sj3,,
15.83175,2,sj3,,
15.83175,3,sj3,,
15.83175,4,sj3,,
15.83175,5,sj3,,
16.331699999999998,1,lp3,,
16.331699999999998,2,lp3,,
16.331699999999998,3,lp3,,
16.331699999999998,4,lp3,,
16.331699999999998,5,lp3,,
17.59824,1,sj3,,
17.59824,2,sj3,,
17.59824,3,sj3,,
17.59824,4,sj3,,
17.59824,5,sj3,,
18.39816,2,3-1,,b-1
18.39816,3,3-1,,b-1
18.39816,1,3-1,,f1
18.39816,4,3-1,,f1
18.39816,5,3-1,,f1
18.93144,2,,,f0
18.93144,3,,,f0
18.93144,1,,,b0
18.93144,4,,,b0
18.93144,5,,,b0
19.564709999999998,1,,,b-1
19.564709999999998,4,,,b-1
19.564709999999998,5,,,b-1
19.564709999999998,2,,,f1
19.564709999999998,3,,,f1
20.197979999999998,1,1-2,,f0
20.197979999999998,4,1-2,,f0
20.197979999999998,5,1-2,,f0
20.197979999999998,2,1-2,,b0
20.197979999999998,3,1-2,,b0
20.6646,1,hj2,,
20.6646,4,hj2,,
20.6646,5,hj2,,
21.13122,2,hj2,,
21.13122,3,hj2,,
21.6645,1,lp2,,
21.6645,2,lp2,,
21.6645,3,lp2,,
21.6645,4,lp2,,
21.6645,5,lp2,,
22.53108,4,sp2-3,,
22.69773,2,sp2-3,,
22.86438,1,sp2-3,,
23.031029999999998,3,sp2-3,,
23.19768,5,sp2-3,,
23.73096,1,4-1,,f1
23.96427,MOT_mc_light_center_00,l1,,
23.9976,1,lp1,,
23.9976,2,w2,,
23.9976,3,w2,,
23.9976,4,w2,,
23.9976,5,w2,,
24.36423,1,,l1,
24.864179999999998,1,,l2,
25.29747,1,,lb1,
25.79742,1,,lb0,
26.264039999999998,1,1-3,,
26.53068,1,lp3,,
26.897309999999997,1,,r1,
27.497249999999998,1,,r2,
28.097189999999998,1,,rb1,
28.59714,1,,rb0,
29.03043,1,3-4,,
29.297069999999998,1,lp4,,
31.09689,1,j4-3,,
31.730159999999998,1,sp3-4,,
33.096689999999995,1,sj4,,
34.19658,1,4-2,,b0
34.19658,5,2-3,,f1
34.46322,1,w2,,
34.46322,2,w2,,
34.46322,3,w2,,
34.46322,4,w2,,
34.46322,5,lp3,l1,
35.56311,5,,l2,
36.92964,5,3-4,,
37.19628,5,lp4,lb1,
38.19618,5,,lb0,
39.26274,3,sp2-3,,f1
39.26274,5,4-2,,b0
39.62937,1,w2,,
39.62937,2,w2,,
39.62937,4,w2,,
39.62937,5,w2,,
40.52928,3,sj2,,
40.96257,3,sj2,,
42.029129999999995,3,2-3,,
42.29577,3,lp3,,
44.22891,3,j3-1,,
44.92884,3,1-2,,b0
44.92884,4,2-4,,f1
45.195479999999996,1,2-4,r1,
45.195479999999996,5,2-4,r1,
45.695429999999995,2,2-4,r1,
45.695429999999995,3,2-4,r1,
46.16205,1,4-1,,
46.16205,2,4-1,,
46.16205,3,4-1,,
46.16205,5,4-1,,
46.428689999999996,1,w1,,
46.428689999999996,2,w1,,
46.428689999999996,3,w1,,
46.428689999999996,4,j4-1,,
46.428689999999996,5,w1,,
46.79532,4,lp1,,
47.56191,1,1-4,rb0,
47.56191,5,1-4,rb0,
47.9952,2,1-4,rb0,
47.9952,3,1-4,rb0,
48.461819999999996,1,4-2,,
48.461819999999996,2,4-2,,
48.461819999999996,3,4-2,,
48.461819999999996,5,4-2,,
48.72846,4,j1-4,,
48.9951,4,lp4,,
48.9951,1,w2,,
48.9951,2,w2,,
48.9951,3,w2,,
48.9951,5,w2,,
50.26164,1,,r1,
50.26164,2,,r1,
50.76159,3,,l1,
50.76159,5,,l1,
51.26154,1,sp2-3,rb0,
51.26154,2,sp2-3,rb0,
51.26154,3,sp2-3,lb0,
51.26154,5,sp2-3,lb0,
51.82815,2,2-1,,f1
51.82815,4,4-2,,b0
52.094789999999996,1,w2,,
52.094789999999996,2,lp1,,
52.094789999999996,3,w2,,
52.094789999999996,4,w2,,
52.094789999999996,5,w2,,
52.86138,2,1-4,,
53.12802,2,lp4,,
53.59464,2,sj4,,
53.86128,2,j4-3,,
54.161249999999995,2,sp3-4,,
56.227709999999995,1,2-1,,
56.227709999999995,2,4-1,,
56.227709999999995,3,2-1,,
56.227709999999995,4,3-1,,
56.227709999999995,5,2-1,,
56.52768,1,1-3,,f1
56.52768,2,1-3,,f1
56.52768,3,1-3,,f1
56.52768,4,1-3,,f1
56.52768,5,1-3,,f1
56.86098,1,j3-2,,
57.12762,MOT_mc_bg_black_00,b65-20,,
57.12762,MOT_mc_light_center_00,l2,,
57.12762,MOT_mc_light_under_00,l1,,
57.12762,MOT_mc_light_up_00,l1,,
57.16095,2,3-2,l1,
57.460919999999994,3,3-2,r1,
57.760889999999996,4,3-2,l1,
58.06086,5,3-2,r1,
58.3275,1,hj2,,
58.3275,2,hj2,,
58.3275,3,hj2,,
58.3275,4,hj2,,
58.3275,5,hj2,,
59.16075,1,w2,,
59.16075,2,w2,,
59.16075,3,w2,,
59.16075,4,w2,,
59.16075,5,w2,,
59.22741,5,sp2-3,rb0,
59.6607,4,sp2-3,lb0,
60.09399,3,sp2-3,rb0,
60.52728,2,sp2-3,lb0,
60.96057,1,sp2-3,,
62.227109999999996,2,j3-1,r1,
62.227109999999996,3,j3-1,l1,
62.227109999999996,1,w3,,
62.227109999999996,4,w3,,
62.227109999999996,5,w3,,
62.89371,1,j3-1,,
62.89371,4,j3-1,r1,
62.89371,5,j3-1,l1,
63.36033,1,lp1,,
63.36033,2,lp1,,
63.36033,3,lp1,,
63.36033,4,lp1,,
63.36033,5,lp1,,
64.52687999999999,1,1-4,,f2
64.52687999999999,2,1-4,,f2
64.52687999999999,3,1-4,,f2
64.52687999999999,4,1-4,,f2
64.52687999999999,5,1-4,,f2
64.79352,1,lp4,,
64.79352,2,lp4,,
64.79352,3,lp4,,
64.79352,4,lp4,,
64.79352,5,lp4,,
65.49345,1,j4-2,,
65.49345,4,j4-2,,
65.49345,5,j4-2,,
66.39336,2,j4-2,,
66.39336,3,j4-2,,
67.35992999999999,4,2-3,,b1
67.35992999999999,5,2-3,,b1
68.09318999999999,2,2-3,,b1
68.09318999999999,3,2-3,,b1
68.89311,1,2-3,,b1
69.79302,4,,rb0,
70.12631999999999,5,,lb0,
70.45962,2,,rb0,
70.79292,3,,lb0,
71.22621,1,sp3-4,,
71.22621,2,sp3-4,,
71.22621,3,sp3-4,,
71.22621,4,sp3-4,,
71.22621,5,sp3-4,,
72.19278,1,lp4,,
72.19278,2,lp4,,
72.19278,3,lp4,,
72.19278,4,lp4,,
72.19278,5,lp4,,
72.95936999999999,1,4-1,,
73.59264,2,4-1,,
73.59264,3,4-1,,
74.19257999999999,4,4-1,,
74.19257999999999,5,4-1,,
74.79252,1,1-2,,f2
75.52578,2,1-2,,f2
75.52578,3,1-2,,f2
76.05906,4,1-2,,f2
76.05906,5,1-2,,f2
76.95897,1,sj2,,
76.95897,2,sj2,,
76.95897,3,sj2,,
76.95897,4,sj2,,
76.95897,5,sj2,,
77.3256,1,sj2,,
77.3256,2,sj2,,
77.3256,3,sj2,,
77.3256,4,sj2,,
77.3256,5,sj2,,
77.69223,1,sj2,,
77.69223,2,sj2,,
77.69223,3,sj2,,
77.69223,4,sj2,,
77.69223,5,sj2,,
78.15885,2,j2-3,,
78.15885,3,j2-3,,
78.85878,1,j2-3,,
78.85878,4,j2-3,,
78.85878,5,j2-3,,
79.3254,2,lp3,lw2,
79.3254,3,lp3,lw2,
80.02533,1,lp3,lw2,
