id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,194,0,0
2,0,91,,,,0,0
3,3.902439,1,2,4,0,0,0
4,5.853659,1,4,2,0,0,0
5,7.317073,1,2,2,0,0,0
6,7.804878,2,2,4,0,0,0
7,9.756098,2,2,4,0,0,0
8,10.487805,1,3,2,0,0,0
9,11.707317,2,2,4,0,0,0
10,13.658537,2,2,4,0,0,0
11,14.390244,1,3,2,0,0,0
12,15.609756,1,3,4,0,0,0
13,15.97561,1,3,2,0,0,0
14,16.341463,1,3,4,0,0,0
15,17.560976,1,3,2,0,1,0
16,17.560976,1,3,4,0,1,0
17,17.926829,1,3,4,0,1,0
18,17.926829,1,3,2,0,1,0
19,18.292683,1,4,2,0,1,0
20,18.292683,1,2,4,0,1,0
21,19.512195,1,3,4,0,0,0
22,20.487805,1,3,2,0,0,0
23,21.463415,1,3,4,0,0,0
24,22.439024,1,3,2,0,0,0
25,23.414634,1,4,5,0,0,0
26,24.390244,1,2,1,0,0,0
27,25.365854,1,4,5,0,0,0
28,26.341463,1,2,1,0,0,0
29,27.317073,1,4,4,0,0,0
30,28.292683,1,2,2,0,0,0
31,29.268293,1,5,5,0,0,0
32,30.243902,1,1,1,0,0,0
33,31.219512,2,4,4,0,0,0
34,32.195122,2,4,4,0,0,0
35,33.170732,1,3,4,0,0,0
36,34.146341,1,3,2,0,0,0
37,35.121951,1,3,4,0,0,0
38,36.097561,1,3,2,0,0,0
39,37.073171,1,4,5,0,0,0
40,38.04878,1,2,1,0,0,0
41,39.02439,1,4,5,0,0,0
42,40,1,2,1,0,0,0
43,40.97561,1,4,4,0,0,0
44,41.95122,1,3,3,0,0,0
45,42.926829,1,2,2,0,0,0
46,43.902439,1,3,3,0,0,0
47,44.878049,1,4,4,0,0,0
48,45.365854,1,4,4,0,0,0
49,45.853659,1,2,2,0,0,0
50,46.341463,1,2,2,0,0,0
51,46.829268,1,4,4,0,0,0
52,47.317073,1,4,4,0,0,0
53,47.804878,1,2,2,0,0,0
54,48.292683,1,2,2,0,0,0
55,48.780488,1,4,4,0,0,0
56,49.268293,1,4,4,0,0,0
57,49.756098,1,2,2,0,0,0
58,50.243902,1,2,2,0,0,0
59,50.731707,1,5,5,0,0,0
60,51.219512,1,5,5,0,0,0
61,51.707317,1,1,1,0,0,0
62,52.195122,1,1,1,0,0,0
63,52.682927,1,4,4,0,0,0
64,53.170732,1,4,4,0,0,0
65,53.658537,1,2,2,0,1,0
66,53.658537,1,4,4,0,1,0
67,54.634146,1,3,3,0,0,0
68,55.609756,1,4,5,0,1,0
69,55.609756,1,2,1,0,1,0
70,56.585366,1,2,2,0,0,0
71,57.560976,2,4,4,0,0,0
72,58.536585,2,4,4,0,0,0
73,59.02439,1,3,3,0,0,0
74,59.512195,1,2,1,0,1,0
75,59.512195,1,3,4,0,1,0
76,61.463415,1,3,2,0,1,0
77,61.463415,1,3,4,0,1,0
78,61.95122,1,3,4,0,0,0
79,62.439024,1,3,2,0,0,0
80,62.926829,1,3,5,0,0,0
81,63.414634,1,3,2,0,0,0
82,63.902439,1,3,4,0,0,0
83,64.390244,1,3,2,0,0,0
84,65.365854,1,3,1,0,1,0
85,65.365854,1,3,5,0,1,0
86,65.853659,1,3,4,0,0,0
87,66.341463,1,3,2,0,0,0
88,66.829268,1,3,4,0,0,0
