0.03333,MOT_mc_bg_black_00,seat100-0,,
2.73306,1,lp1,,
2.73306,2,lp1,,
2.73306,3,lp1,,
2.73306,4,lp1,,
2.73306,5,lp1,,
2.73306,MOT_mc_speaker_00,temp4,,
2.73306,MOT_mc_stage_color_00,r,,
7.09929,1,sj1,,
7.09929,2,sj1,,
7.09929,3,sj1,,
7.09929,4,sj1,,
7.09929,5,sj1,,
7.8325499999999995,1,j1-2,,
7.8325499999999995,2,j1-2,,
7.8325499999999995,3,j1-2,,
7.8325499999999995,4,j1-2,,
7.8325499999999995,5,j1-2,,
8.19918,MOT_mc_stage_color_00,b-flash,,
8.19918,MOT_mc_bg_black_00,b80-45,,
8.19918,MOT_mc_light_up_00,l2,,
8.19918,MOT_mc_light_center_00,l1,,
8.19918,MOT_mc_light_under_00,l2,,
8.43249,1,s2,r1,
8.43249,2,s2,r1,
8.43249,3,s2,r1,
8.43249,4,s2,r1,
8.43249,5,s2,r1,
8.93244,1,,rb0,
8.93244,2,,rb0,
8.93244,3,,rb0,
8.93244,4,,rb0,
8.93244,5,,rb0,
9.3324,1,2-3,,
9.3324,2,2-3,,
9.3324,3,2-3,,
9.3324,4,2-3,,
9.3324,5,2-3,,
10.06566,1,w3,,
10.06566,2,w3,,
10.06566,3,w3,,
10.06566,4,w3,,
10.06566,5,w3,,
10.598939999999999,1,,l1,
10.598939999999999,2,,l1,
10.598939999999999,3,,l1,
10.598939999999999,4,,l1,
10.598939999999999,5,,l1,
11.23221,1,,lb0,
11.23221,2,,lb0,
11.23221,3,,lb0,
11.23221,4,,lb0,
11.23221,5,,lb0,
11.89881,1,3-4,,
11.89881,2,3-4,,
11.89881,3,3-4,,
11.89881,4,3-4,,
11.89881,5,3-4,,
12.632069999999999,1,sj4,,
12.632069999999999,2,sj4,,
12.632069999999999,3,sj4,,
12.632069999999999,4,sj4,,
12.632069999999999,5,sj4,,
13.132019999999999,1,w4,,
13.132019999999999,2,w4,,
13.132019999999999,3,w4,,
13.132019999999999,4,w4,,
13.132019999999999,5,w4,,
13.36533,1,4-1,,
13.36533,2,4-1,,
13.36533,3,4-1,,
13.36533,4,4-1,,
13.36533,5,4-1,,
13.965269999999999,1,,r1,
13.965269999999999,2,,r1,
13.965269999999999,3,,r1,
13.965269999999999,4,,r1,
13.965269999999999,5,,r1,
14.63187,1,,rb0,
14.63187,2,,rb0,
14.63187,3,,rb0,
14.63187,4,,rb0,
14.63187,5,,rb0,
15.23181,1,1-2,,
15.23181,2,1-2,,
15.23181,3,1-2,,
15.23181,4,1-2,,
15.23181,5,1-2,,
15.765089999999999,1,2-3,lw2,
15.765089999999999,2,2-3,lw2,
15.765089999999999,3,2-3,lw2,
15.765089999999999,4,2-3,lw2,
15.765089999999999,5,2-3,lw2,
16.49835,1,,lb1,
16.49835,2,,lb1,
16.49835,3,,lb1,
16.49835,4,,lb1,
16.49835,5,,lb1,
16.76499,1,,lb0,
16.76499,2,,lb0,
16.76499,3,,lb0,
16.76499,4,,lb0,
16.76499,5,,lb0,
17.23161,1,3-2,rw2,
17.23161,2,3-2,rw2,
17.23161,3,3-2,rw2,
17.23161,4,3-2,rw2,
17.23161,5,3-2,rw2,
17.731559999999998,1,,rb1,
17.731559999999998,2,,rb1,
17.731559999999998,3,,rb1,
17.731559999999998,4,,rb1,
17.731559999999998,5,,rb1,
18.03153,1,,rb0,
18.03153,2,,rb0,
18.03153,3,,rb0,
18.03153,4,,rb0,
18.03153,5,,rb0,
18.26484,1,sp2-3,,
18.26484,2,sp2-3,,
18.26484,3,sp2-3,,
18.26484,4,sp2-3,,
18.26484,5,sp2-3,,
18.49815,1,,,f1
18.49815,2,,,f1
18.49815,3,,,f1
18.49815,4,,,f1
18.49815,5,,,f1
18.86478,1,hj3,,
18.86478,2,hj3,,
18.86478,3,hj3,,
18.86478,4,hj3,,
18.86478,5,hj3,,
19.13142,MOT_mc_stage_color_00,r-flash,,
19.13142,MOT_mc_light_center_00,l2,,
19.46472,1,sp3-4,,
19.46472,2,w3,,
19.46472,3,w3,,
19.46472,4,w3,,
19.46472,5,w3,,
19.93134,2,sp3-4,,
19.93134,3,sp3-4,,
20.397959999999998,4,sp3-4,,
20.397959999999998,5,sp3-4,,
20.997899999999998,1,hj4,,
21.3312,2,hj4,,
21.3312,3,hj4,,
21.6645,4,hj4,,
21.6645,5,hj4,,
22.231109999999997,1,j4-1,,
22.231109999999997,2,j4-1,,
22.231109999999997,3,j4-1,,
22.231109999999997,4,j4-1,,
22.231109999999997,5,j4-1,,
22.36443,2,,l1,
22.36443,4,,l1,
22.36443,3,,r1,
22.36443,5,,r1,
22.6644,MOT_mc_stage_color_00,b-flash,,
22.831049999999998,4,1-2,,b0
22.831049999999998,5,1-2,,b0
22.831049999999998,1,w1,,
22.831049999999998,2,w1,,
22.831049999999998,3,w1,,
23.231009999999998,2,1-2,,b0
23.231009999999998,3,1-2,,b0
23.59764,1,1-2,,b0
23.96427,1,hj2,,
23.96427,2,hj2,,
23.96427,3,hj2,,
23.96427,4,hj2,,
23.96427,5,hj2,,
24.464219999999997,1,,,f1
24.89751,1,lp2,,
24.89751,2,lp2,,
24.89751,3,lp2,,
24.89751,4,lp2,,
24.89751,5,lp2,,
24.89751,MOT_mc_bg_black_00,b45-65,,
29.297069999999998,1,2-3,,b0
29.297069999999998,2,2-3,,
29.297069999999998,3,2-3,,
29.297069999999998,4,2-3,,
29.297069999999998,5,2-3,,f1
29.79702,1,lp3,,
29.79702,2,lp3,,
29.79702,3,lp3,,
29.79702,4,lp3,,
29.79702,5,lp3,,
32.56341,5,3-2,,
32.73006,3,3-2,,
32.89671,1,3-2,,
33.063359999999996,2,3-2,,
33.16335,4,3-2,,
33.56331,1,sj2,,
33.56331,2,sj2,,
33.56331,3,sj2,,
33.56331,4,sj2,,
33.56331,5,sj2,,
33.96327,1,lp2,,
33.96327,2,lp2,,
33.96327,3,lp2,,
33.96327,4,lp2,,
33.96327,5,lp2,,
35.39646,1,2-4,,
35.39646,2,2-4,,f1
35.39646,3,2-4,,
35.39646,4,2-4,,
35.39646,5,2-4,,b0
35.929739999999995,1,lp4,,
35.929739999999995,2,lp4,,
35.929739999999995,3,lp4,,
35.929739999999995,4,lp4,,
35.929739999999995,5,lp4,,
40.22931,1,4-1,,
40.22931,2,4-1,,b0
40.22931,3,4-1,,
40.22931,4,4-1,,f1
40.22931,5,4-1,,
40.762589999999996,1,lp1,,
40.762589999999996,2,lp1,,
40.762589999999996,3,lp1,,
40.762589999999996,4,lp1,,
40.762589999999996,5,lp1,,
43.162349999999996,1,1-3,,
43.162349999999996,2,1-3,,
43.162349999999996,3,1-3,,
43.162349999999996,4,1-3,,b0
43.162349999999996,5,1-3,,
43.628969999999995,4,sj3,,
43.72896,2,sj3,,
43.82895,1,sj3,,
43.89561,3,sj3,,
43.96227,5,sj3,,
44.26224,5,sj3,,
44.36223,3,sj3,,
44.462219999999995,1,sj3,,
44.52888,2,sj3,,
44.59554,4,sj3,,
44.895509999999994,1,sp3-4,,
44.895509999999994,2,sp3-4,,
44.895509999999994,3,sp3-4,,
44.895509999999994,4,sp3-4,,
44.895509999999994,5,sp3-4,,
45.42879,1,hj3,,
45.42879,2,hj3,,
45.42879,3,hj3,,
45.42879,4,hj3,,
45.42879,5,hj3,,
45.92874,1,3-1,,f1
45.92874,2,3-1,,
45.92874,3,3-1,,
45.92874,4,3-1,,
45.92874,5,3-1,,
46.22871,1,j1-2,,
46.22871,2,j1-2,,
46.22871,3,j1-2,,
46.22871,4,j1-2,,
46.22871,5,j1-2,,
46.36203,2,,r1,
46.36203,4,,r1,
46.36203,3,,l1,
46.36203,5,,l1,
46.52868,MOT_mc_stage_color_00,y-flash,,
46.828649999999996,1,lp2,,
46.828649999999996,2,lp2,,
46.828649999999996,3,lp2,,
46.828649999999996,4,lp2,,
46.828649999999996,5,lp2,,
47.09529,4,,,b-1
47.09529,5,,,b-1
47.49525,2,,,b-1
47.49525,3,,,b-1
48.128519999999995,1,2-3,,
48.62847,2,2-3,,
48.62847,3,2-3,,
48.62847,4,2-3,,
48.62847,5,2-3,,
48.9951,1,hj3,,
49.328399999999995,2,w3,,
49.328399999999995,3,w3,,
49.328399999999995,4,w3,,
49.328399999999995,5,w3,,
49.86168,1,3-4,,
50.42829,1,lp4,,
51.62817,2,j3-4,,
51.62817,3,j3-4,,
51.62817,4,j3-4,,
51.62817,5,j3-4,,
51.9948,MOT_mc_stage_color_00,r-flash,,
52.62807,1,4-1,,b0
52.62807,2,4-1,rb0,
52.62807,3,4-1,lb0,
52.62807,4,4-1,rb0,
52.62807,5,4-1,lb0,
53.12802,1,lp1,,
53.12802,2,lp1,,
53.12802,3,lp1,,
53.12802,4,lp1,,
