time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,1,0
1.846154,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,43,0
3.230769,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,130,8
3.692308,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,43,0
5.076923,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,130,8
5.538462,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,43,0
6.923077,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,130,8
7.384615,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,43,0
8.769231,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,130,8
9.230769,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,43,0
10.615385,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,130,8
11.076923,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,43,0
12.461538,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,130,8
12.923077,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,43,0
14.307692,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,130,8
14.769231,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,43,0
16.175481,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,128,8
16.644231,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,32.5,0
18.490385,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,31,8
22.361352,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,40.75,8
23.833745,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,26.43,0
26.104015,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,185,8
26.42834,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Oioi,185,0
43.293204,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,26.43,0
45.563475,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,185,8
45.887799,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,26.43,0
48.158069,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,185,8
48.482394,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,92.5,0
58.860772,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Oioi,185,0
67.941853,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,31,0
69.887799,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,92.5,8
70.536448,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,120,0
71.022934,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,120,1
71.509421,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,120,1
71.752664,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Pause,1,1
71.995907,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,120,8
72.401313,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Pause,1,8
73.131042,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,120,0
73.617529,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,120,1
74.104015,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,120,1
74.347259,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Pause,1,1
74.590502,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,120,8
74.995907,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Pause,1,8
75.725637,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,120,0
76.212123,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,120,1
76.69861,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,100,1
79.617529,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Oioi,185,0
83.509421,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,62,0
84.482394,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,185,8
84.806718,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,62,0
85.779691,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,185,8
86.104015,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,62,0
87.076988,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,185,8
87.401313,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,185,0
87.725637,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,185,2
88.049961,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,1,2
88.69861,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,45,2
90.320231,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Oioi,185,0
91.049961,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Oioi,370,0
103.212123,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,185,2
103.455367,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,185,2
103.617529,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,185,2
103.860772,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,185,2
104.104015,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,PPPH,185,9
104.266177,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Oioi,185,0
106.860772,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,62,0
107.833745,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,185,8
108.158069,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,62,0
109.131042,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,185,8
109.455367,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,62,0
110.42834,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,185,8
110.752664,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Uhoi,62,0
111.725637,Uhoi,5,Random3,Blue01,Green04,Purple03,,,,,,,,Pause,1,0
