0.03333,MOT_mc_bg_black_00,seat100-0,,
2.9997,1,lp1,,
2.9997,2,lp1,,
2.9997,3,lp1,,
2.9997,4,lp1,,
2.9997,5,lp1,,
2.9997,MOT_mc_speaker_00,temp1,,
2.9997,MOT_mc_light_up_00,l1,,
2.9997,MOT_mc_stage_color_00,r,,
8.165849999999999,1,sj1,,
8.165849999999999,2,sj1,,
8.165849999999999,3,sj1,,
8.165849999999999,4,sj1,,
8.165849999999999,5,sj1,,
8.465819999999999,MOT_mc_stage_color_00,b-flash,,
8.465819999999999,MOT_mc_light_up_00,l2,,
8.465819999999999,MOT_mc_light_center_00,l1,,
8.465819999999999,MOT_mc_light_under_00,l2,,
8.53248,1,1-2,,b-1
8.53248,2,1-2,,f1
8.53248,3,1-2,,f1
8.53248,4,1-2,,
8.53248,5,1-2,,
9.03243,1,lp2,,
9.03243,2,lp2,,
9.03243,3,lp2,,
9.03243,4,lp2,,
9.03243,5,lp2,,
11.89881,1,2-4,,
11.89881,2,2-4,,
11.89881,3,2-4,,
11.89881,4,2-4,,
11.89881,5,2-4,,
12.632069999999999,1,sj4,,
12.632069999999999,2,sj4,,
12.632069999999999,3,sj4,,
12.632069999999999,4,sj4,,
12.632069999999999,5,sj4,,
13.132019999999999,1,w4,,
13.132019999999999,2,w4,,
13.132019999999999,3,w4,,
13.132019999999999,4,w4,,
13.132019999999999,5,w4,,
13.36533,1,4-1,,
13.36533,2,4-1,,
13.36533,3,4-1,,
13.36533,4,4-1,,
13.36533,5,4-1,,
13.69863,2,,,b0
13.69863,3,,,b0
14.03193,1,1-3,,f0
14.365229999999999,1,2-1,,f1
14.965169999999999,1,1-2,,
14.965169999999999,2,1-2,,
14.965169999999999,3,1-2,,
14.965169999999999,4,1-2,,
14.965169999999999,5,1-2,,
15.23181,MOT_mc_bg_black_00,b80-65,,
15.23181,MOT_mc_light_up_00,l3,,
15.23181,MOT_mc_light_under_00,l1,,
15.49845,1,lp2,,
15.49845,2,lp2,,
15.49845,3,lp2,,
15.49845,4,lp2,,
15.49845,5,lp2,,
20.06466,1,2-3,,
20.49795,2,2-3,,
20.49795,3,2-3,,
20.89791,1,,,b0
