0.03333,MOT_mc_bg_black_00,seat100-0,,
2.76639,1,lp1,,
2.76639,2,lp1,,
2.76639,3,lp1,,
2.76639,4,lp1,,
2.76639,5,lp1,,
2.83305,MOT_mc_speaker_00,temp4,,
2.83305,MOT_mc_stage_color_00,b,,
2.83305,MOT_mc_light_up_00,l1,,
6.166049999999999,1,1-2,,
6.166049999999999,2,1-2,,
6.166049999999999,3,1-2,,
6.166049999999999,4,1-2,,
6.166049999999999,5,1-2,,
6.5660099999999995,1,lp2,,
6.5660099999999995,2,lp2,,
6.5660099999999995,3,lp2,,
6.5660099999999995,4,lp2,,
6.5660099999999995,5,lp2,,
6.59934,4,2-2,r1,
6.83265,5,2-2,l1,
7.09929,2,2-2,r1,
7.332599999999999,3,2-2,l1,
7.56591,1,2-2,,
7.79922,4,2-3,,
7.96587,5,2-3,,
8.13252,2,2-3,,
8.29917,3,2-3,,
8.565809999999999,1,2-3,,
9.26574,1,3-4,,f1
9.26574,2,3-4,,f1
9.26574,3,3-4,,f1
9.26574,4,3-4,,f1
9.26574,5,3-4,,f1
9.53238,MOT_mc_speaker_00,temp1,,
9.53238,MOT_mc_light_up_00,l2,,
9.53238,MOT_mc_light_center_00,l1,,
9.53238,MOT_mc_light_under_00,l2,,
9.53238,MOT_mc_stage_color_00,b-flash,,
9.53238,MOT_mc_bg_black_00,b80-65,,
9.76569,1,lp4,,
9.76569,2,lp4,,
9.76569,3,lp4,,
9.76569,4,lp4,,
9.76569,5,lp4,,
12.39876,1,4-2,,
12.39876,2,4-2,,
12.39876,3,4-2,,
12.39876,4,4-2,,
12.39876,5,4-2,,
12.86538,1,lp2,,
12.86538,2,lp2,,
12.86538,3,lp2,,
12.86538,4,lp2,,
12.86538,5,lp2,,
14.365229999999999,1,2-3,,
14.49855,2,2-3,rb0,
14.63187,3,2-3,lb0,
14.765189999999999,4,2-3,rb0,
14.865179999999999,5,2-3,lb0,
15.165149999999999,1,3-4,,b0
15.165149999999999,2,3-4,,
15.165149999999999,3,3-4,,b0
15.165149999999999,4,3-4,,b0
15.165149999999999,5,3-4,,b0
15.83175,1,w4,,
15.83175,2,w4,,
15.83175,3,w4,,
15.83175,4,w4,,
15.83175,5,w4,,
16.09839,2,4-3,,
16.531679999999998,MOT_mc_light_up_00,l3,,
16.56501,2,lp3,,
17.364929999999998,2,,r1,
17.764889999999998,2,lp3,,
19.46472,2,3-1,rb0,b0
19.46472,1,4-3,,f1
19.798019999999998,1,lp3,,
19.798019999999998,2,w1,,
19.798019999999998,3,w4,,
19.798019999999998,4,w4,,
19.798019999999998,5,w4,,
20.83125,1,3-2,,
21.26454,1,2-4,,
21.69783,1,4-3,,
22.06446,1,lp3,,
22.93104,1,3-2,,
23.331,1,lp2,,
26.097389999999997,3,4-3,,f1
26.097389999999997,1,2-1,,b0
26.497349999999997,3,lp3,,
26.497349999999997,2,w1,,
26.497349999999997,1,w1,,
26.497349999999997,4,w4,,
26.497349999999997,5,w4,,
27.36393,3,3-2,,
