0.03333,1,w1,,
0.03333,2,w1,,
0.03333,3,w1,,
0.03333,4,w1,,
0.03333,5,w1,,
0.03333,MOT_mc_bg_black_00,stay,,
2.6664,1,1-4,,
2.6664,2,1-4,,
2.6664,3,1-4,,
2.6664,4,1-4,,
2.6664,5,1-4,,
2.6664,MOT_mc_stage_color_00,b-flash,,
2.6664,MOT_mc_light_up_00,l1,,
2.6664,MOT_mc_light_center_00,l2,,
2.6664,MOT_mc_light_under_00,l1,,
2.6664,MOT_mc_speaker_00,temp1,,
3.4329899999999998,1,w4,,
3.4329899999999998,2,w4,,
3.4329899999999998,3,w4,,
3.4329899999999998,4,w4,,
3.4329899999999998,5,w4,,
5.36613,1,4-2,,f1
5.36613,2,4-2,,f1
5.36613,3,4-2,,f1
5.36613,4,4-2,,f1
5.36613,5,4-2,,f1
5.36613,MOT_mc_stage_color_00,b-flash,,
5.36613,MOT_mc_light_up_00,l1,,
5.36613,MOT_mc_light_center_00,l2,,
5.36613,MOT_mc_light_under_00,l1,,
5.36613,MOT_mc_speaker_00,temp2,,
6.23271,1,j2-4,,b1
6.23271,2,j2-4,,b1
6.23271,3,j2-4,,b1
6.23271,4,j2-4,,b1
6.23271,5,j2-4,,b1
6.23271,MOT_mc_light_up_00,l1,,
6.23271,MOT_mc_speaker_00,temp2,,
7.39926,1,4-1,,
7.39926,2,4-3,,b0
7.39926,3,4-3,,b0
7.39926,4,4-1,,b0
7.39926,5,4-1,,b0
7.39926,MOT_mc_stage_color_00,b-flash,,
7.39926,MOT_mc_bg_black_00,seat100-0,,
7.39926,MOT_mc_light_up_00,l1,,
7.39926,MOT_mc_light_center_00,l2,,
7.39926,MOT_mc_speaker_00,temp1,,
8.165849999999999,3,,,b-1
8.165849999999999,2,,,b-1
8.19918,MOT_mc_bg_black_00,b80-45,,
8.665799999999999,1,,,
8.665799999999999,4,,,b-1
8.665799999999999,5,,,b-1
9.3324,4,j1-2,,
9.3324,MOT_mc_stage_color_00,r-flash,,
9.3324,MOT_mc_light_up_00,l2,,
9.3324,MOT_mc_light_center_00,l1,,
9.6657,2,j3-2,,
