0.2,1,sort,-9000,
0.2,2,sort,-9000,
1.49985,MOT_all,cut1_01,,
1.49985,MOT_mc_special_01,cut1_01,,
3.6662999999999997,1,1-4,,
3.6662999999999997,2,1-4,,
3.9662699999999997,1,w4,,
3.9662699999999997,2,w4,,
4.49955,1,4-2,,
4.49955,2,4-2,,
4.899509999999999,1,w2,,
4.899509999999999,2,w2,,
5.53278,1,2-3,r1,
5.53278,2,2-3,l1,
5.89941,1,w3,,
5.89941,2,w3,,
6.6659999999999995,1,3-4,r2,
6.6659999999999995,2,3-4,l2,
7.06596,1,w4,,
7.06596,2,w4,,
7.96587,1,4-1,r3,
7.96587,2,4-1,l3,
8.3325,1,w1,,
8.3325,2,w1,,
8.96577,1,1-2,,f1
8.96577,2,1-2,,f1
8.96577,1,sort,-9000,
8.96577,2,sort,-9000,
9.3324,1,w2,,
9.3324,2,w2,,
10.06566,1,2-3,,
10.06566,2,2-3,,
10.43229,1,w3,,
10.43229,2,w3,,
11.26554,1,3-1,r4,
11.26554,2,3-1,l4,
11.6655,1,w1,,
11.6655,2,w1,,
12.56541,1,1-2,r5,
12.56541,2,1-2,l5,
12.932039999999999,1,w2,,
12.932039999999999,2,w2,,
13.631969999999999,MOT_all,cut1_02,,
13.731959999999999,1,2-1,rb4,
13.731959999999999,2,2-1,lb4,
14.065259999999999,1,w1,,
14.065259999999999,2,w1,,
14.13192,1,,rb3,
14.465219999999999,2,,lb3,
14.79852,1,,rb2,
15.13182,2,,lb2,
15.465119999999999,1,,rb1,
15.765089999999999,2,,lb1,
16.06506,1,1-2,rb0,
16.36503,2,1-2,lb0,
16.665,1,2-3,l1,
16.96497,2,2-3,r1,
17.26494,1,3-4,l2,
17.564909999999998,2,3-4,r2,
17.86488,1,4-1,lb1,
18.09819,2,4-1,rb1,
18.364829999999998,1,1-2,,
18.364829999999998,2,1-2,,
18.69813,1,w2,,
18.69813,2,w2,,
18.89811,1,,lb0,
19.198079999999997,2,,rb0,
19.49805,1,,r1,
19.798019999999998,2,,l1,
20.09799,1,,r2,
20.397959999999998,2,,l2,
20.69793,1,,r3,
20.997899999999998,2,,l3,
21.29787,1,,r4,
21.597839999999998,2,,l4,
21.93114,1,,r5,
22.26444,2,,l5,
22.797719999999998,1,2-1,,b0
22.797719999999998,2,2-1,,b0
22.797719999999998,1,sort,-9000,
22.797719999999998,2,sort,-9000,
23.16435,1,w1,,
23.16435,2,w1,,
24.064259999999997,1,1-2,,f1
24.064259999999997,1,sort,-9000,
24.464219999999997,1,lp2,,
24.49755,MOT_mc_special_01,cut2_01,,
26.63067,1,2-3,,
26.9973,1,lp3,,
28.06386,1,3-1,,
28.43049,1,lp1,,
29.16375,1,,rb4,
29.63037,1,,rb3,
30.096989999999998,1,,rb2,
30.563609999999997,1,,rb1,
31.26354,1,1-4,,
31.6635,1,lp4,,
33.59664,2,1-2,,f1
33.59664,2,sort,-9000,
33.59664,1,w4,,
33.92994,2,lp2,,
35.896409999999996,2,2-3,,
36.22971,2,lp3,,
37.129619999999996,2,,lb4,
37.69623,2,,lb3,
38.22951,2,3-1,,
38.56281,2,lp1,,
39.3294,2,,lb2,
39.79602,2,,lb1,
40.22931,2,,lb0,
40.6626,2,1-4,,
41.02923,2,lp4,,
42.395759999999996,1,4-1,,
42.395759999999996,2,4-1,,
42.762389999999996,1,j1-3,,
42.762389999999996,2,j1-3,,
43.09569,1,w3,,
43.09569,2,w3,,
43.42899,1,3-4,,
43.42899,2,3-4,,
43.76229,1,w4,,
43.76229,2,w4,,
44.062259999999995,1,,r1,
44.062259999999995,2,,l1,
44.3289,1,,r2,
44.3289,2,,l2,
44.59554,1,,r3,
44.59554,2,,l3,
44.895509999999994,1,4-1,,
44.895509999999994,2,4-1,,
45.195479999999996,1,lp1,,
45.195479999999996,2,lp1,,
45.76209,1,1-2,,
45.9954,2,1-2,,
46.29537,1,sj4,,
46.29537,2,sj4,,
46.56201,1,w4,,
46.56201,2,w4,,
46.9953,1,4-2,,
46.9953,2,4-2,,
47.328599999999994,1,w2,,
47.328599999999994,2,w2,,
47.52858,1,j2-3,,
47.52858,2,j2-3,,
47.89521,1,w3,,
47.89521,2,w3,,
48.095189999999995,1,,rb2,
48.095189999999995,2,,lb2,
48.39516,1,,rb1,
48.39516,2,,lb1,
48.69513,1,3-4,,
48.69513,2,3-4,,
48.9951,1,w4,,
48.9951,2,w4,,
49.328399999999995,1,,rb0,
49.328399999999995,2,,lb0,
49.59504,1,,l1,
49.59504,2,,r1,
49.86168,1,4-1,,
50.094989999999996,2,4-1,,
50.3283,1,1-2,,
50.59494,2,1-2,,
50.928239999999995,1,2-4,,
50.928239999999995,2,2-4,,
51.328199999999995,1,w4,,
51.328199999999995,2,w4,,
51.6615,MOT_all,cut3_01,,
52.46142,MOT_mc_special_02,cut3_01,,
52.46142,1,4-3,,f1
52.46142,1,sort,-9000,
52.79472,1,lp3,,
53.794619999999995,1,3-1,,
54.161249999999995,1,lp1,,
54.69453,1,,lb0,
55.26114,1,,r1,
55.861079999999994,1,,r2,
57.16095,2,4-3,,f1
57.16095,2,sort,-9000,
57.16095,1,w1,,
57.56091,2,lp3,,
58.36083,2,3-1,,
58.694129999999994,2,lp1,,
59.36073,2,,rb0,
59.827349999999996,2,,l1,
60.293969999999995,2,,l2,
60.89391,1,1-2,,
60.89391,2,1-2,,
61.26054,1,w2,,
61.26054,2,w2,,
61.493849999999995,2,,lb1,
61.493849999999995,1,,rb1,
61.72716,2,,lb0,
61.72716,1,,rb0,
61.927139999999994,MOT_all,cut3_02,,
61.960469999999994,2,,r1,
61.960469999999994,1,,l1,
62.19378,2,,r2,
62.19378,1,,l2,
62.49375,1,2-4,,
62.49375,2,2-4,,
62.86038,1,w4,,
62.86038,2,w4,,
63.027029999999996,MOT_mc_special_02,cut3_01_end,,
63.027029999999996,MOT_control_all,cut3_01,,
65.59344,1,4-1,,
65.59344,2,4-1,,
65.76008999999999,MOT_all,cut3_03,,
65.82675,MOT_control_all,cut3_02,,
65.9934,1,1-4,,
65.9934,2,1-4,,
66.3267,1,w4,,
66.3267,2,w4,,
66.66,2,,rb1,
66.66,1,,lb1,
66.89331,2,,rb0,
66.89331,1,,lb0,
67.12662,2,,l1,
67.12662,1,,r1,
67.25994,1,4-2,,
67.25994,2,4-2,,
67.59324,1,w2,,
67.59324,2,w2,,
67.82655,2,,l2,
67.82655,1,,r2,
68.09318999999999,2,,l3,
68.09318999999999,1,,r3,
68.3265,2,,l4,
68.3265,1,,r4,
68.42649,1,2-3,,
68.65979999999999,2,2-3,,
68.89311,1,3-4,,
69.12642,2,3-4,,
69.35973,1,4-1,,
69.59304,2,4-1,,
70.12631999999999,1,1-2,,
70.12631999999999,2,1-2,,
70.6596,1,j2-3,,
70.6596,2,j2-3,,
71.05955999999999,1,w3,,
71.05955999999999,2,w3,,
71.39286,2,,lb3,
71.39286,1,,rb3,
71.6595,2,,lb2,
71.6595,1,,rb2,
71.92614,1,3-4,,
71.92614,2,3-4,,
72.25944,1,lp4,,
72.25944,2,lp4,,
72.52608,2,,l3,
72.52608,1,,r3,
72.82605,1,4-1,,
73.39265999999999,2,4-1,,
73.75929,1,1-4,,
73.89260999999999,2,1-4,,
74.15925,1,j4-2,,
74.15925,2,j4-2,,
74.52588,1,lp2,,
74.52588,2,lp2,,
75.52578,MOT_mc_back_00,cut4_01,,
75.52578,MOT_all,cut4_01,,
75.9924,MOT_mc_special_02,cut4_01,,
75.9924,MOT_control_all,cut4_01,,
76.05906,1,lp3,,
76.45902,1,,rb2,
76.95897,1,,rb1,
77.42559,1,,rb0,
77.95886999999999,2,2-3,,
77.95886999999999,1,w3,,
78.32549999999999,2,lp3,,
78.79212,2,,lb2,
79.25874,2,,lb1,
79.75869,2,,lb0,
80.09199,1,3-1,,
80.52528,1,w1,,
81.15854999999999,2,3-1,,
81.55851,2,w1,,
82.32509999999999,1,1-4,,
82.32509999999999,2,1-4,,
82.6584,1,w4,,
82.6584,2,w4,,
83.02503,1,,l1,
83.02503,2,,r1,
83.325,1,,l2,
83.325,2,,r2,
83.59164,1,4-2,,
83.59164,2,4-2,,
84.19158,1,2-3,,
84.19158,2,2-3,,
84.35822999999999,MOT_control_all,cut4_02,,
84.59154,1,j3-4,,
84.59154,2,j3-4,,
84.9915,1,w4,,
84.9915,2,w4,,
85.3248,1,,lb1,
85.3248,2,,rb1,
85.59143999999999,1,,lb0,
85.59143999999999,2,,rb0,
85.85808,1,j4-1,,
85.85808,2,j4-1,,
86.32469999999999,1,w1,,
86.32469999999999,2,w1,,
86.62467,1,,r1,
86.62467,2,,l1,
86.89130999999999,1,,r2,
86.89130999999999,2,,l2,
87.05796,1,1-2,r3,
87.29127,2,1-2,l3,
87.52458,1,2-3,r4,
87.79122,2,2-3,l4,
88.19118,1,sj3,,
88.19118,2,sj3,,
88.85777999999999,1,3-1,,
88.85777999999999,2,3-1,,
89.22440999999999,1,j1-2,,
89.22440999999999,2,j1-2,,
89.59103999999999,1,w2,,
89.59103999999999,2,w2,,
90.09098999999999,1,,rb3,
90.09098999999999,2,,lb3,
90.39095999999999,1,,rb2,
90.39095999999999,2,,lb2,
90.6576,1,j2-3,,
90.6576,2,j2-3,,
91.09089,1,w3,,
91.09089,2,w3,,
91.15755,1,,rb1,
91.15755,2,,lb1,
91.39085999999999,1,,rb0,
91.39085999999999,2,,lb0,
91.62416999999999,1,j3-4,,
91.62416999999999,2,j3-4,,
92.02413,1,w4,,
92.02413,2,w4,,
92.15745,1,,l1,
92.15745,2,,r1,
92.45742,1,,l2,
92.45742,2,,r2,
92.75739,1,,l3,
92.75739,2,,r3,
93.05736,1,,l4,
93.05736,2,,r4,
93.35732999999999,1,,l5,
93.35732999999999,2,,r5,
93.65729999999999,1,,lb4,
93.65729999999999,2,,rb4,
93.95727,1,,lb3,
93.95727,2,,rb3,
94.22390999999999,1,,lb2,
94.22390999999999,2,,rb2,
94.39056,1,4-1,,
94.39056,2,4-1,,
94.49055,MOT_mc_special_03,cut5_01,,
94.49055,MOT_control_all,cut5_01,,
94.75719,1,lp1,,
94.75719,2,lp1,,
95.59044,1,1-2,,
95.59044,2,1-2,,
95.9904,1,lp2,,
95.9904,2,lp2,,
96.29037,1,,lb1,
96.29037,2,,rb1,
96.89031,1,,lb0,
96.89031,2,,rb0,
97.59024,1,,r1,
97.59024,2,,l1,
98.19018,1,2-3,,
98.19018,2,2-3,,
98.55681,1,w3,,
98.55681,2,w3,,
98.69013,1,,r2,
98.69013,2,,l2,
98.89010999999999,1,3-4,,
98.89010999999999,2,3-4,,
99.19008,1,w4,,
99.19008,2,w4,,
99.29007,1,,r3,
99.29007,2,,l3,
99.52337999999999,1,4-1,,
99.52337999999999,2,4-1,,
99.85668,1,w1,,
99.85668,2,w1,,
99.95667,1,,r4,
99.95667,2,,l4,
100.18997999999999,1,1-2,,
100.18997999999999,2,1-2,,
100.45662,1,,r5,
100.45662,2,,l5,
100.68992999999999,1,2-3,,
100.68992999999999,2,2-3,,
101.02323,1,sp3-4,,
101.02323,2,sp3-4,,
