0.03333,MOT_mc_bg_black_00,seat100-0,,
1.69983,MOT_mc_bg_black_00,b80-45,,
2.1664499999999998,1,lp1,,
2.1664499999999998,2,lp1,,
2.1664499999999998,3,lp1,,
2.1664499999999998,4,lp1,,
2.1664499999999998,5,lp1,,
2.43309,MOT_mc_stage_color_00,b,,
2.43309,MOT_mc_light_up_00,l2,,
2.43309,MOT_mc_light_center_00,l2,,
2.43309,MOT_mc_light_under_00,l2,,
2.43309,MOT_mc_speaker_00,temp2,,
2.9997,4,j1-2,,
2.9997,5,j1-2,,
3.19968,2,j1-2,,
3.19968,3,j1-2,,
3.69963,2,lp2,,
3.69963,3,lp2,,
3.69963,4,lp2,,
3.69963,5,lp2,,
4.3328999999999995,4,j2-3,,
4.3328999999999995,5,j2-3,,
4.49955,2,j2-3,,
4.49955,3,j2-3,,
4.999499999999999,2,lp3,,
4.999499999999999,3,lp3,,
4.999499999999999,4,lp3,,
4.999499999999999,5,lp3,,
6.03273,1,j1-4,rw2,
6.03273,2,j3-4,rw2,
6.03273,3,j3-4,rw2,
6.03273,4,j3-4,rw2,
6.03273,5,j3-4,rw2,
6.3327,1,,rwb0,
6.3327,2,,rwb0,
6.3327,3,,rwb0,
6.3327,4,,rwb0,
6.3327,5,,rwb0,
6.6659999999999995,1,j4-2,lw2,
6.6659999999999995,2,j4-2,lw2,
6.6659999999999995,3,j4-2,lw2,
6.6659999999999995,4,j4-2,lw2,
6.6659999999999995,5,j4-2,lw2,
6.9993,1,,lwb0,
6.9993,2,,lwb0,
6.9993,3,,lwb0,
6.9993,4,,lwb0,
6.9993,5,,lwb0,
7.36593,1,lp2,,
7.36593,2,lp2,,
7.36593,3,lp2,,
7.36593,4,lp2,,
7.36593,5,lp2,,
7.9992,2,j2-3,,
7.9992,3,j2-3,,
8.23251,4,j2-3,,
8.23251,5,j2-3,,
8.73246,2,w3,,
8.73246,3,w3,,
8.73246,4,w3,,
8.73246,5,w3,,
9.26574,2,j3-4,,
9.26574,3,j3-4,,
9.49905,4,j3-4,,
9.49905,5,j3-4,,
9.799019999999999,1,2-3,,f1
9.799019999999999,2,4-3,,f1
9.799019999999999,3,4-3,,f1
9.799019999999999,4,lp4,,
9.799019999999999,5,lp4,,
10.398959999999999,1,sj3,,
10.398959999999999,2,sj3,,
10.398959999999999,3,sj3,,
11.03223,2,j3-2,,
11.3322,3,j3-2,,
11.63217,1,j3-2,,
11.63217,2,w2,,
12.26544,MOT_mc_stage_color_00,y-flash,,
12.36543,1,w2,,
12.36543,2,sj2,,
12.36543,3,w2,,
12.36543,4,w4,,
12.36543,5,w4,,
12.76539,2,lp2,,
17.19828,2,2-4,,
17.69823,2,lp4,,
19.93134,4,4-1,,
20.06466,5,4-1,,
20.43129,2,4-1,,
20.43129,3,2-1,,
20.73126,1,2-1,,
21.03123,1,j1-3,,
21.36453,2,j1-3,,
21.36453,3,j1-3,,
21.53118,4,j1-3,,
21.53118,5,j1-3,,
21.89781,3,j3-2,,
21.89781,1,w3,,
21.89781,2,w3,,
21.89781,4,w3,,
21.89781,5,w3,,
22.53108,3,w2,,
22.797719999999998,3,lp2,,
24.664199999999997,3,2-4,,
25.16415,3,lp4,,
28.56381,3,,l1,
28.86378,3,,l2,
29.16375,3,,l3,
29.43039,3,,lb2,
29.6637,3,,lwb0,
29.897009999999998,5,3-1,,
30.06366,4,3-1,,
30.39696,2,3-1,,
30.39696,3,4-1,,
30.69693,1,3-1,,
31.03023,1,j1-3,,
31.330199999999998,2,j1-2,,
31.330199999999998,3,j1-2,,
31.49685,4,j1-2,,
31.49685,5,j1-2,,
31.963469999999997,1,,,
31.963469999999997,2,,,
31.963469999999997,3,,,
31.963469999999997,4,,,
31.963469999999997,5,,,
31.963469999999997,1,j3-1,,
32.16345,MOT_mc_stage_color_00,y-flash,,
32.16345,MOT_mc_bg_black_00,b45-65,,
32.16345,MOT_mc_light_up_00,l3,,
32.263439999999996,1,lp1,,
32.263439999999996,2,lp2,,
32.263439999999996,3,lp2,,
32.263439999999996,4,lp2,,
32.263439999999996,5,lp2,,
32.59674,MOT_mc_light_center_00,l1,,
32.59674,MOT_mc_light_under_00,l3,,
32.59674,MOT_mc_speaker_00,temp4,,
32.93004,MOT_mc_stage_color_00,y-r,,
37.29627,1,j1-3,,
37.29627,2,2-3,,
37.29627,3,2-3,,
37.29627,4,2-3,,
37.29627,5,2-3,,
37.79622,1,lp3,,
37.79622,2,lp3,,
37.79622,3,lp3,,
37.79622,4,lp3,,
37.79622,5,lp3,,
41.02923,1,sj3,,
41.02923,2,sj3,,
41.02923,3,sj3,,
41.02923,4,sj3,,
41.02923,5,sj3,,
41.46252,1,hj3,,
41.46252,2,hj3,,
41.46252,3,hj3,,
41.46252,4,hj3,,
41.46252,5,hj3,,
42.3291,1,3-1,,
42.3291,2,3-1,,
42.3291,3,3-1,,
42.3291,4,3-1,,
42.3291,5,3-1,,
42.795719999999996,1,w1,,
42.795719999999996,2,lp1,,
42.795719999999996,3,w1,,
42.795719999999996,4,w1,,
42.795719999999996,5,w1,,
44.462219999999995,1,j1-2,,
44.462219999999995,2,j1-2,,
44.462219999999995,3,j1-2,,
44.462219999999995,4,j1-2,,
44.462219999999995,5,j1-2,,
44.895509999999994,1,w2,,
44.895509999999994,2,w2,,
44.895509999999994,3,lp2,,
44.895509999999994,4,w2,,
44.895509999999994,5,w2,,
47.261939999999996,4,sj2,,
47.261939999999996,5,sj2,,
47.89521,2,sj2,,
47.89521,3,sj2,,
48.495149999999995,1,j2-3,,
48.495149999999995,2,j2-3,,
48.495149999999995,3,j2-3,,
49.06176,4,j2-3,,
49.06176,5,j2-3,,
49.06176,1,w3,,
49.06176,2,w3,,
49.06176,3,w3,,
49.728359999999995,4,s3,lw2,
49.728359999999995,5,s3,rw2,
50.061659999999996,3,,rw2,
50.061659999999996,2,,lw2,
50.22831,1,sj3,,
50.39496,4,,lwb0,
50.39496,5,,rwb0,
50.69493,4,hj3,,
50.69493,5,hj3,,
50.86158,1,sp2-3,,
50.86158,2,sp2-3,,
50.86158,3,sp2-3,,
51.794819999999994,2,sj2,,
51.92814,3,sj2,,
51.96147,MOT_mc_stage_color_00,b-flash,,
51.96147,MOT_mc_bg_black_00,b65-45,,
51.96147,MOT_mc_light_up_00,l4,,
51.96147,MOT_mc_light_center_00,l3,,
51.96147,MOT_mc_light_under_00,l1,,
52.06146,1,sj2,,
52.22811,4,sj3,,
52.22811,5,sj3,,
52.561409999999995,4,sj3,,
52.561409999999995,5,sj3,,
52.594739999999994,MOT_mc_speaker_00,temp3,,
52.86138,4,sj3,,
52.86138,5,sj3,,
52.86138,1,sj2,,
52.86138,2,,lwb0,
52.86138,3,,rwb0,
53.16135,4,sj3,,
53.16135,5,sj3,,
53.16135,1,hj2,,
53.16135,2,hj2,,
53.16135,3,hj2,,
53.46132,4,sj3,,
53.46132,5,sj3,,
53.794619999999995,4,sj3,,
53.794619999999995,5,sj3,,
54.09459,4,sj3,,
54.09459,5,sj3,,
54.09459,1,j2-4,,
54.09459,2,j2-4,,
54.09459,3,j2-4,,
54.46122,4,sj3,,
54.46122,5,sj3,,
54.46122,1,hj4,,
54.46122,2,hj4,,
54.46122,3,hj4,,
54.72786,4,j3-2,,
54.72786,5,j3-2,,
54.994499999999995,4,sj2,,
54.994499999999995,5,sj2,,
55.327799999999996,4,sj2,,
55.327799999999996,5,sj2,,
55.6611,4,sj2,,
55.6611,5,sj2,,
55.92774,1,j4-3,lw2,
55.92774,2,j4-3,lw2,
55.92774,3,j4-3,lw2,
55.92774,4,j2-3,lw2,
55.92774,5,j2-3,lw2,
56.29437,1,j3-2,lwb0,
56.29437,2,j3-2,lwb0,
56.29437,3,j3-2,lwb0,
56.29437,4,j3-2,lwb0,
56.29437,5,j3-2,lwb0,
56.594339999999995,1,j2-3,rw2,
56.594339999999995,2,j2-3,rw2,
56.594339999999995,3,j2-3,rw2,
56.594339999999995,4,j2-3,rw2,
56.594339999999995,5,j2-3,rw2,
56.89431,1,j3-4,rwb0,
56.89431,2,j3-4,rwb0,
56.89431,3,j3-4,rwb0,
56.89431,4,j3-2,rwb0,
56.89431,5,j3-2,rwb0,
57.19428,4,sj2,,
57.19428,5,sj2,,
57.49425,4,sj2,,
57.49425,5,sj2,,
57.794219999999996,4,sj2,,
57.794219999999996,5,sj2,,
57.794219999999996,1,4-2,,
57.794219999999996,2,4-2,,
57.794219999999996,3,4-2,,
58.12752,4,sj2,,
58.12752,5,sj2,,
58.12752,1,sj2,,
58.12752,2,sj2,,
58.12752,3,sj2,,
58.42749,4,j2-4,,
58.42749,5,j2-4,,
58.42749,1,w2,,
58.42749,2,w2,,
58.42749,3,w2,,
58.76079,4,sj4,,
58.76079,5,sj4,,
59.094089999999994,4,sj4,,
59.094089999999994,5,sj4,,
59.094089999999994,1,sj2,,
59.094089999999994,2,sj2,,
