id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,399,0,0
2,0,91,,,,0,0
3,3.057325,2,3,3,0,0,0
4,4.203822,2,3,3,0,0,0
5,4.585987,1,3,2,1,1,1
6,4.585987,1,3,4,2,1,2
7,4.633758,1,3,1,1,1,1
8,4.633758,1,3,5,2,1,2
9,4.968153,1,4,4,0,0,0
10,5.159236,2,3,2,0,0,0
11,5.923567,2,3,2,0,0,0
12,6.11465,1,1,1,0,1,0
13,6.11465,1,4,4,0,1,0
14,6.687898,2,3,4,0,0,0
15,7.452229,2,3,4,0,0,0
16,7.643312,1,2,2,0,1,0
17,7.643312,1,5,5,0,1,0
18,8.216561,2,3,2,0,0,0
19,8.980892,2,3,2,0,0,0
20,9.171975,1,1,1,0,1,0
21,9.171975,1,4,4,0,1,0
22,9.745223,2,3,4,0,0,0
23,10.509554,2,3,4,0,0,0
24,10.700637,1,1,1,0,0,0
25,11.082803,1,4,4,0,0,0
26,11.273885,2,1,2,0,0,0
27,11.847134,2,1,2,0,1,0
28,11.847134,1,5,4,0,1,0
29,12.229299,1,5,5,0,0,0
30,12.611465,1,2,2,0,0,0
31,12.802548,2,5,4,0,0,0
32,13.375796,2,5,4,0,1,0
33,13.375796,1,1,2,0,1,0
34,13.757962,1,3,3,0,0,0
35,14.140127,1,3,3,0,0,0
36,14.522293,1,3,3,0,0,0
37,14.904459,1,3,3,0,0,0
38,15.286624,2,2,1,0,1,0
39,15.286624,2,4,5,0,1,0
40,16.050955,2,2,1,0,1,0
41,16.050955,2,4,5,0,1,0
42,17.006369,1,4,4,0,0,0
43,17.197452,1,2,2,0,0,0
44,17.388535,1,1,1,0,0,0
45,17.579618,1,4,4,0,0,0
46,17.961783,1,2,2,0,0,0
47,18.152866,1,5,5,0,0,0
48,18.535032,1,4,4,0,0,0
49,18.917197,1,1,1,0,0,0
50,19.299363,1,4,4,0,0,0
51,19.681529,1,3,3,0,0,0
52,19.872611,2,2,2,0,0,0
53,20.636943,2,2,2,0,0,0
54,20.828025,1,2,1,0,0,0
55,21.019108,1,2,3,0,0,0
56,21.210191,1,2,4,0,0,0
57,21.592357,1,2,2,0,0,0
58,21.783439,1,4,4,0,0,0
59,21.974522,2,3,2,0,0,0
60,22.547771,2,3,2,0,1,0
61,22.547771,1,4,5,0,1,0
62,22.929936,1,3,2,1,0,3
63,22.977707,1,3,1,1,0,3
64,23.121019,1,4,4,0,0,0
65,23.312102,1,2,2,0,0,0
66,23.503185,1,1,1,0,0,0
67,23.694268,1,4,4,0,0,0
68,24.076433,1,2,2,0,0,0
69,24.267516,1,4,4,0,0,0
70,24.649682,1,1,1,0,0,0
71,24.840764,1,4,4,0,0,0
72,25.031847,1,2,2,0,0,0
73,25.22293,1,5,5,0,0,0
74,25.414013,1,3,3,0,0,0
75,25.605096,1,2,2,0,0,0
76,26.178344,1,3,3,0,0,0
77,26.56051,1,2,2,0,0,0
78,26.751592,1,2,3,0,0,0
79,26.942675,1,2,4,0,0,0
80,27.133758,1,2,5,0,0,0
81,27.515924,1,1,1,0,1,0
82,27.515924,1,4,4,0,1,0
83,27.898089,1,3,3,0,0,0
84,28.089172,1,2,2,0,0,0
85,28.471338,1,4,4,0,0,0
86,29.044586,1,2,1,0,1,0
87,29.044586,1,4,5,0,1,0
88,29.426752,1,4,4,0,0,0
89,29.617834,1,2,2,0,0,0
90,29.808917,1,3,3,0,0,0
91,30.191083,1,1,1,0,0,0
92,30.382166,1,2,2,0,0,0
93,30.764331,1,4,4,0,0,0
94,30.955414,1,5,5,0,0,0
95,31.146497,1,2,2,0,0,0
96,31.528662,1,1,1,0,0,0
97,31.719745,1,4,4,0,0,0
98,31.910828,1,1,1,0,0,0
99,32.101911,1,3,3,0,0,0
100,32.292994,1,2,2,0,0,0
101,32.484076,1,4,4,0,0,0
102,32.675159,1,1,1,0,0,0
103,32.866242,1,1,1,0,0,0
104,33.248408,1,4,4,0,0,0
105,33.43949,1,5,5,0,0,0
106,33.821656,1,2,2,0,0,0
107,34.012739,1,4,4,0,0,0
108,34.203822,1,1,1,0,0,0
109,35.159236,1,3,1,0,0,0
110,35.350318,1,3,3,0,0,0
111,35.541401,1,3,1,0,0,0
112,35.732484,1,4,4,0,0,0
113,35.923567,1,3,1,0,0,0
114,36.11465,1,3,3,0,0,0
115,36.305732,1,3,1,0,0,0
116,36.496815,1,4,4,0,0,0
117,36.687898,1,3,1,0,0,0
118,36.878981,1,4,4,0,0,0
119,37.070064,1,3,1,0,0,0
120,37.261146,1,5,5,0,0,0
121,37.452229,1,3,1,0,0,0
122,37.643312,1,5,5,0,0,0
123,37.834395,1,3,1,0,1,0
124,37.834395,1,4,4,0,1,0
125,38.407643,1,3,4,0,0,0
126,38.598726,1,3,2,0,0,0
127,38.789809,1,3,4,0,0,0
128,38.980892,1,3,2,0,0,0
129,39.171975,1,3,4,0,0,0
130,39.363057,1,4,5,0,0,0
131,39.745223,2,3,2,0,0,0
132,40.89172,2,3,2,0,0,0
133,41.273885,1,4,4,2,0,4
134,41.321656,1,4,5,2,0,4
135,41.656051,1,2,2,1,0,6
136,41.703822,1,2,1,1,0,6
137,42.038217,1,4,4,2,0,5
138,42.085987,1,4,5,2,0,5
139,42.229299,1,1,1,0,0,0
140,42.420382,1,3,3,0,0,0
141,42.611465,1,4,4,0,0,0
142,42.802548,1,2,2,0,0,0
143,43.184713,1,5,5,0,0,0
144,43.375796,1,3,3,0,0,0
145,43.566879,1,4,4,0,0,0
146,43.949045,1,1,1,0,0,0
147,44.140127,1,3,3,0,0,0
148,44.33121,1,4,4,0,0,0
