0.03333,MOT_mc_bg_black_00,seat100-0,,
3.49965,1,lp1,,
3.49965,2,lp1,,
3.49965,3,lp1,,
3.49965,4,lp1,,
3.49965,5,lp1,,
3.49965,MOT_mc_light_center_00,l1,,
3.49965,MOT_mc_speaker_00,temp4,,
11.16555,4,1-2,l1,
11.16555,5,1-2,r1,
12.332099999999999,2,1-2,l1,
12.332099999999999,3,1-2,r1,
12.96537,1,1-2,,
13.56531,1,w2,,
13.56531,2,w2,,
13.56531,3,w2,,
13.56531,4,w2,,
13.56531,5,w2,,
15.13182,1,sp2-3,,f1
15.13182,2,sp2-3,,f1
15.13182,3,sp2-3,,f1
15.13182,4,sp2-3,,f1
15.13182,5,sp2-3,,f1
15.39846,MOT_mc_speaker_00,temp1,,
15.39846,MOT_mc_stage_color_00,b-flash,,
15.39846,MOT_mc_light_up_00,l2,,
15.39846,MOT_mc_light_center_00,l2,,
15.39846,MOT_mc_light_under_00,l2,,
16.46502,2,,lb0,
16.46502,4,,lb0,
16.46502,3,,rb0,
16.46502,5,,rb0,
16.56501,1,lp3,,
16.56501,2,lp3,,
16.56501,3,lp3,,
16.56501,4,lp3,,
16.56501,5,lp3,,
17.09829,1,,r1,
17.09829,2,,r1,
17.09829,3,,r1,
17.09829,4,,r1,
17.09829,5,,r1,
18.73146,1,,rb0,
18.73146,2,,rb0,
18.73146,3,,rb0,
18.73146,4,,rb0,
18.73146,5,,rb0,
20.197979999999998,1,3-1,,b0
20.197979999999998,2,3-1,,b0
20.197979999999998,3,3-1,,b0
20.197979999999998,4,3-1,,b0
20.197979999999998,5,3-1,,b0
20.83125,1,lp1,,
20.83125,2,lp1,,
20.83125,3,lp1,,
20.83125,4,lp1,,
20.83125,5,lp1,,
21.597839999999998,1,,l1,
21.597839999999998,2,,l1,
21.597839999999998,3,,l1,
21.597839999999998,4,,l1,
21.597839999999998,5,,l1,
22.9977,1,,lb0,
22.9977,2,,lb0,
22.9977,3,,lb0,
22.9977,4,,lb0,
22.9977,5,,lb0,
23.864279999999997,1,1-2,,
23.864279999999997,2,1-2,,
23.864279999999997,3,1-2,,
23.864279999999997,4,1-2,,
23.864279999999997,5,1-2,,
24.430889999999998,1,lp2,,
24.430889999999998,2,lp2,,
24.430889999999998,3,lp2,,
24.430889999999998,4,lp2,,
24.430889999999998,5,lp2,,
25.53078,1,2-4,,
25.76409,2,2-4,,
25.76409,3,2-4,,
26.097389999999997,4,2-4,,
26.097389999999997,5,2-4,,
26.56401,1,w4,,
26.56401,2,w4,,
26.56401,3,w4,,
26.56401,4,w4,,
26.56401,5,w4,,
27.863879999999998,3,lp4,,f1
28.06386,MOT_mc_bg_black_00,b80-65,,
32.79672,3,4-3,,
33.33,3,lp3,,
37.19628,1,w4,,
37.19628,2,w4,,
37.19628,3,w3,,b0
37.19628,4,w4,,
37.19628,5,lp4,,f1
42.9957,5,sj4,,
43.49565,5,lp4,,
44.76219,5,4-1,,
45.12882,3,3-1,,
45.42879,1,4-1,,
45.72876,2,4-1,,
45.9954,4,4-1,,
46.36203,1,lp1,,
46.36203,2,lp1,,
46.36203,3,lp1,,
46.36203,4,lp1,,
46.36203,5,lp1,,
47.92854,1,,,f1
47.92854,5,,,b0
48.128519999999995,MOT_mc_bg_black_00,b65-80,,
48.128519999999995,MOT_mc_light_up_00,l3,,
48.128519999999995,MOT_mc_light_under_00,l3,,
48.72846,1,,l1,
50.02833,1,,lb0,
51.26154,2,,l1,
51.26154,3,,l1,
51.26154,4,,l1,
51.26154,5,,l1,
52.26144,2,,lb0,
52.26144,3,,lb0,
52.26144,4,,lb0,
52.26144,5,,lb0,
53.62797,1,,,b0
53.62797,4,,,f1
54.72786,4,1-3,,
55.12782,2,1-3,,
55.461119999999994,1,1-3,,
55.727759999999996,3,1-3,,
56.02773,5,1-3,,
56.561009999999996,1,lp3,,
56.561009999999996,2,lp3,,
56.561009999999996,3,lp3,,
56.561009999999996,4,lp3,,
56.561009999999996,5,lp3,,
58.227509999999995,2,,,f1
58.227509999999995,4,,,b0
59.994,2,,l1,
61.22721,2,,lb0,
62.19378,2,3-2,,
62.92704,3,3-2,,f1
63.526979999999995,1,3-2,,f1
63.526979999999995,2,w2,,
63.526979999999995,3,w2,,
64.06026,1,sj2,,
64.06026,2,sj2,,
64.06026,3,sj2,,
64.62687,1,w2,,
64.62687,2,w2,,
64.62687,3,w2,,
65.06016,4,3-2,,f1
65.82675,4,w2,,
66.36003,5,3-2,,f1
67.45992,1,2-3,,
67.82655,2,2-3,,
67.82655,3,2-3,,
68.12652,4,2-3,r1,
68.12652,5,2-3,l1,
68.52647999999999,1,sp3-4,,
68.52647999999999,2,sp3-4,,
68.52647999999999,3,sp3-4,,
68.52647999999999,4,sp3-4,,
68.52647999999999,5,sp3-4,,
69.29307,1,sj4,,
69.29307,2,sj4,,
69.29307,3,sj4,,
69.29307,4,sj4,,
69.29307,5,sj4,,
69.79302,1,lp4,,
69.79302,2,lp4,,
69.79302,3,lp4,,
69.79302,4,lp4,,
69.79302,5,lp4,,
70.79292,4,4-2,,b0
70.79292,5,4-2,,b0
71.15955,2,4-2,,b0
71.15955,3,4-2,,b0
71.6595,1,4-2,,b0
71.6595,2,w2,,
71.6595,3,w2,,
71.6595,4,w2,,
71.6595,5,w2,,
72.62607,1,2-3,,
72.79272,2,2-3,,
72.79272,3,2-3,,
72.95936999999999,2,,l1,
72.95936999999999,3,,r1,
72.95936999999999,4,2-3,rb0,
72.95936999999999,5,2-3,lb0,
73.49265,1,lp3,,
73.49265,2,lp3,,
73.49265,3,lp3,,
73.49265,4,lp3,,
73.49265,5,lp3,,
74.32589999999999,1,sp3-4,,f1
74.32589999999999,2,sp3-4,,f1
74.32589999999999,3,sp3-4,,f1
74.32589999999999,4,sp3-4,,f1
74.32589999999999,5,sp3-4,,f1
74.59254,MOT_mc_light_up_00,l2,,
74.59254,MOT_mc_light_center_00,l3,,
74.59254,MOT_mc_bg_black_00,b80-65,,
74.59254,MOT_mc_stage_color_00,b-flash,,
74.59254,MOT_mc_light_under_00,l2,,
74.62586999999999,1,,,f2
75.35913,1,j4-2,,
75.49244999999999,2,j4-2,lb0,
75.49244999999999,3,j4-2,rb0,
75.6591,4,j4-2,,
75.6591,5,j4-2,,
76.15905,1,lp2,,
76.15905,2,lp2,,
76.15905,3,lp2,,
76.15905,4,lp2,,
76.15905,5,lp2,,
77.92554,1,2-3,,
78.49215,1,w3,,
78.72546,2,2-3,l1,
78.85878,3,2-3,r1,
79.22541,4,2-3,r1,
79.35873,5,2-3,l1,
79.72536,1,lp3,,
79.72536,2,lp3,,
79.72536,3,lp3,,
79.72536,4,lp3,,
79.72536,5,lp3,,
80.49195,1,3-4,,
80.62527,2,3-4,,
80.79191999999999,3,3-4,,
81.22520999999999,4,3-4,,
81.22520999999999,1,w4,,
81.22520999999999,2,w4,,
81.22520999999999,3,w4,,
81.39186,5,3-4,,
81.65849999999999,1,lp4,,
81.65849999999999,2,lp4,,
81.65849999999999,3,lp4,,
81.65849999999999,4,lp4,,
81.65849999999999,5,lp4,,
82.92504,1,j4-3,,
83.05836,2,j4-3,,
83.15835,2,,lb0,
83.25833999999999,3,j4-3,,
83.35833,3,,rb0,
83.55830999999999,4,j4-3,,
83.6583,4,,rb0,
83.6583,1,w3,,
83.6583,2,w3,,
83.6583,3,w3,,
83.79162,5,j4-3,,
83.89161,5,,lb0,
84.19158,1,lp3,,
84.19158,2,lp3,,
84.19158,3,lp3,,
84.19158,4,lp3,,
84.19158,5,lp3,,
84.62487,1,,,b1
84.9915,1,,,b0
84.9915,2,,,b0
84.9915,3,,,b0
84.9915,4,,,b0
84.9915,5,,,b0
85.69143,1,3-1,r1,
85.69143,2,3-1,r1,
85.69143,3,3-1,r1,
85.69143,4,3-1,r1,
85.69143,5,3-1,r1,
86.22471,4,j1-2,,
86.35803,4,,rb0,
86.49135,2,j1-2,,
86.59134,2,,rb0,
86.69133,1,j1-2,,
86.79132,1,,rb0,
86.89130999999999,3,j1-2,,
86.9913,3,,rb0,
87.05796,5,j1-2,,
87.15795,5,,rb0,
87.15795,1,w2,,
87.15795,2,w2,,
87.15795,3,w2,,
87.15795,4,w2,,
87.59124,1,lp2,,
87.59124,2,lp2,,
87.59124,3,lp2,,
87.59124,4,lp2,,
87.59124,5,lp2,,
88.09119,5,j2-4,,
88.19118,5,,r1,
88.29117,3,j2-4,,
88.39116,3,,r1,
88.55780999999999,1,j2-4,,
88.6578,1,,r1,
89.05776,2,j2-4,,
89.05776,1,w4,,
89.05776,3,w4,,
89.05776,5,w4,,
89.15775,2,,r1,
89.55771,4,j2-4,,
89.55771,2,w4,,
89.65769999999999,4,,r1,
90.05766,1,lp4,,
90.05766,2,lp4,,
90.05766,3,lp4,,
90.05766,4,lp4,,
90.05766,5,lp4,,
90.85758,1,4-1,,
90.85758,2,4-1,,
90.85758,3,4-1,,
90.85758,4,4-1,,
90.85758,5,4-1,,
91.42419,1,lp1,,
91.42419,2,lp1,,
91.42419,3,lp1,,
91.42419,4,lp1,,
91.42419,5,lp1,,
91.89081,1,,rb0,
91.89081,2,,rb0,
91.89081,3,,rb0,
91.89081,4,,rb0,
91.89081,5,,rb0,
92.42408999999999,4,1-2,l1,
92.79072,2,1-2,l1,
93.05736,1,1-2,l1,
93.35732999999999,3,1-2,l1,
93.65729999999999,5,1-2,l1,
94.19058,5,2-3,lb0,
94.35723,3,2-3,lb0,
94.52387999999999,1,2-3,lb0,
94.69053,2,2-3,lb0,
94.89050999999999,4,2-3,lb0,
95.22381,1,lp3,,
95.22381,2,lp3,,
95.22381,3,lp3,,
95.22381,4,lp3,,
95.22381,5,lp3,,
96.09039,4,,,f1
96.19037999999999,2,,,f1
96.29037,1,,,f1
96.72366,3,,,f1
96.85698,5,,,f1
97.62357,1,3-4,,f2
98.05686,2,3-4,,f2
98.05686,3,3-4,,f2
98.05686,4,3-4,,f2
98.05686,5,3-4,,f2
98.89010999999999,2,4-1,,b1
98.89010999999999,3,4-1,,b1
99.32339999999999,1,4-1,,b1
99.32339999999999,4,4-1,,b1
99.32339999999999,5,4-1,,b1
100.05666,1,1-2,,b0
100.62326999999999,2,1-2,,b0
100.62326999999999,3,1-2,,b0
100.62326999999999,4,1-2,,b0
100.62326999999999,5,1-2,,b0
101.05655999999999,1,lp2,,
101.05655999999999,2,lp2,,
101.05655999999999,3,lp2,,
101.05655999999999,4,lp2,,
101.05655999999999,5,lp2,,
