id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,381,0,0
2,0,91,,,,0,0
3,2.368421,1,4,4,0,0,0
4,2.763158,1,4,4,0,0,0
5,3.157895,1,5,4,2,0,2
6,3.207237,1,5,5,2,0,2
7,3.552632,1,2,2,0,0,0
8,3.947368,1,2,2,0,0,0
9,4.342105,1,1,2,1,0,101
10,4.391447,1,1,1,1,0,101
11,4.736842,1,2,1,0,0,0
12,5.131579,1,3,2,0,0,0
13,5.526316,1,4,3,0,0,0
14,5.921053,1,5,4,2,0,135
15,5.970395,1,5,5,2,0,135
16,7.105263,1,1,1,0,0,0
17,7.5,1,4,4,0,0,0
18,7.894737,1,4,4,0,0,0
19,8.289474,1,3,5,0,1,0
20,8.289474,1,3,1,0,1,0
21,8.684211,1,2,2,0,0,0
22,9.078947,1,2,2,0,0,0
23,9.473684,1,3,3,0,0,0
24,9.868421,1,3,3,0,0,0
25,10.263158,1,3,3,0,0,0
26,10.657895,1,3,1,0,1,0
27,10.657895,1,3,5,0,1,0
28,11.842105,1,3,2,0,0,0
29,12.236842,1,4,3,0,0,0
30,12.631579,1,5,4,2,0,27
31,12.680921,1,5,5,2,0,27
32,13.026316,1,3,1,0,1,0
33,13.026316,1,3,5,0,1,0
34,13.421053,1,3,3,0,0,0
35,13.815789,1,3,3,0,0,0
36,14.210526,1,1,1,0,0,0
37,14.605263,1,5,5,0,0,0
38,14.802632,1,2,2,0,0,0
39,15,1,4,4,0,0,0
40,15.197368,1,1,1,0,0,0
41,15.394737,2,4,4,0,0,0
42,16.184211,1,4,4,2,0,0
43,16.973684,1,3,2,1,0,37
44,17.023026,1,3,1,1,0,37
45,17.368421,1,3,4,2,0,38
46,17.417763,1,3,5,2,0,38
47,18.157895,1,3,4,2,0,39
48,18.207237,1,3,5,2,0,39
49,18.552632,1,3,2,1,0,40
50,18.601974,1,3,1,1,0,40
51,19.342105,1,3,3,1,0,41
52,19.391447,1,1,2,1,0,41
53,19.736842,1,3,3,2,0,42
54,19.786184,1,5,4,2,0,42
55,20.526316,1,3,3,2,0,43
56,20.575658,1,5,4,2,0,43
57,20.921053,1,3,3,1,0,44
58,20.970395,1,1,2,1,0,44
59,21.315789,2,2,5,0,0,0
60,22.5,2,2,5,0,1,0
61,22.5,2,4,1,0,1,0
62,23.684211,2,4,1,0,1,0
63,23.684211,2,2,4,0,1,0
64,24.868421,2,2,4,0,1,0
65,24.868421,2,4,2,0,1,0
66,25.657895,2,4,2,0,0,0
67,26.052632,1,5,5,0,0,0
68,26.644737,1,1,2,0,0,0
