0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,1,w1,,
0.03333,2,w1,,
0.03333,3,w1,,
0.03333,4,w1,,
0.03333,5,w1,,
2.29977,MOT_mc_bg_black_00,b80-65,,
2.29977,MOT_mc_stage_color_00,b-flash,,
2.29977,MOT_mc_light_up_00,l1,,
2.29977,MOT_mc_light_center_00,l1,,
2.29977,MOT_mc_light_under_00,l1,,
2.29977,MOT_speaker_00,temp1,,
2.29977,1,1-2,,
2.29977,2,1-2,,
2.29977,3,1-2,,
2.29977,4,1-2,,
2.29977,5,1-2,,
2.63307,1,w2,,
2.63307,2,w2,,
2.63307,3,w2,,
2.63307,4,w2,,
2.63307,5,w2,,
3.6662999999999997,1,2-3,,
3.6662999999999997,2,2-3,,
3.6662999999999997,3,2-3,,
3.6662999999999997,4,2-3,,
3.6662999999999997,5,2-3,,
3.9996,MOT_mc_light_center_00,flash5,,
3.9996,1,w3,,
3.9996,2,w3,,
3.9996,3,w3,,
3.9996,4,w3,,
3.9996,5,w3,,
4.83285,1,sj3,,
4.83285,2,sj3,,
4.83285,3,sj3,,
4.83285,4,sj3,,
4.83285,5,sj3,,
5.16615,MOT_mc_stage_color_00,b-flash,,
5.16615,MOT_mc_light_up_00,l2,,
5.16615,MOT_mc_light_center_00,l2,,
5.16615,MOT_mc_light_under_00,l2,,
5.16615,MOT_speaker_00,temp2,,
5.16615,1,hj3,,
5.16615,2,hj3,,
5.16615,3,hj3,,
5.16615,4,hj3,,
5.16615,5,hj3,,
5.83275,1,w3,,
5.83275,2,w3,,
5.83275,3,w3,,
5.83275,4,w3,,
5.83275,5,w3,,
6.3327,1,,l1,
6.3327,2,,l1,
6.3327,3,,l1,
6.3327,4,,l1,
6.3327,5,,l1,
6.6659999999999995,1,,l2,
6.6659999999999995,2,,l2,
6.6659999999999995,3,,l2,
6.6659999999999995,4,,l2,
6.6659999999999995,5,,l2,
6.9993,1,,l3,
6.9993,2,,l3,
6.9993,3,,l3,
6.9993,4,,l3,
6.9993,5,,l3,
7.332599999999999,1,3-4,,
7.332599999999999,2,3-4,,
7.332599999999999,3,3-4,,
