id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,170,0,0
2,0,91,0,0,0,0,0
3,2.696629,1,5,5,0,0,0
4,3.370787,1,4,4,0,0,0
5,4.044944,1,2,2,0,0,0
6,4.719101,1,1,1,0,0,0
7,5.393258,1,5,5,0,0,0
8,6.067416,1,4,4,0,0,0
9,6.741573,1,2,2,0,0,0
10,7.41573,1,1,1,0,0,0
11,8.089888,1,1,1,0,1,0
12,8.089888,1,5,5,0,1,0
13,8.764045,1,2,2,0,0,0
14,9.438202,1,2,2,0,0,0
15,10.11236,1,2,2,0,0,0
16,10.786517,1,4,4,0,0,0
17,11.460674,1,4,4,0,0,0
18,12.134831,1,4,4,0,0,0
19,12.808989,1,4,4,0,0,0
20,13.483146,1,5,5,0,0,0
21,13.988764,1,4,4,0,0,0
22,14.831461,1,1,1,0,0,0
23,15.337079,1,2,2,0,0,0
24,16.179775,1,5,5,0,0,0
25,17.52809,1,2,2,0,0,0
26,17.865169,1,4,4,0,0,0
27,18.876404,1,5,5,0,0,0
28,20.224719,1,1,1,0,0,0
29,21.573034,1,2,2,0,0,0
30,22.921348,1,4,4,0,0,0
31,24.269663,1,4,4,0,0,0
32,25.617978,1,5,5,0,0,0
33,26.966292,1,5,5,0,0,0
34,28.314607,1,4,4,0,0,0
35,28.988764,1,2,2,0,0,0
36,29.662921,1,4,4,0,0,0
37,31.011236,1,2,2,0,0,0
38,32.359551,1,4,4,0,0,0
39,33.707865,1,5,5,0,0,0
40,35.05618,1,1,1,0,0,0
41,36.404494,1,5,5,0,0,0
42,37.752809,1,4,4,0,0,0
43,38.426966,1,2,2,0,0,0
44,39.101124,1,4,4,0,0,0
45,39.269663,1,2,2,0,0,0
46,39.606742,1,4,4,0,0,0
47,40.449438,1,1,1,0,1,0
48,40.449438,1,4,4,0,1,0
49,41.797753,1,4,4,0,0,0
50,43.146067,1,4,4,0,0,0
51,44.494382,1,2,2,0,0,0
52,45.842697,1,2,2,0,0,0
53,47.191011,1,4,4,0,0,0
54,48.539326,1,2,2,0,0,0
55,49.88764,1,4,4,0,0,0
56,51.235955,1,5,5,0,0,0
57,52.58427,1,4,4,0,0,0
58,53.932584,1,1,1,0,0,0
59,55.280899,1,2,2,0,0,0
60,56.629213,1,4,4,0,0,0
61,56.966292,1,2,2,0,0,0
62,57.640449,1,2,2,0,0,0
63,57.977528,1,2,2,0,0,0
64,58.314607,1,4,4,0,0,0
65,58.988764,1,4,4,0,0,0
66,59.325843,1,2,2,0,0,0
67,59.662921,1,2,2,0,0,0
68,60.168539,1,4,4,0,0,0
69,60.505618,1,4,4,0,0,0
70,61.011236,1,1,1,0,0,0
71,61.348315,1,2,2,0,0,0
72,61.685393,1,4,4,0,0,0
73,62.022472,1,1,1,0,1,0
74,62.022472,1,5,5,0,1,0
75,63.033708,1,2,2,0,0,0
76,63.370787,1,4,4,0,0,0
77,63.707865,1,5,5,0,0,0
78,64.044944,1,4,4,0,0,0
79,64.382022,1,2,2,0,0,0
80,64.719101,1,1,1,0,0,0
81,65.730337,1,1,1,0,0,0
82,66.067416,1,2,2,0,0,0
83,66.404494,1,4,4,0,0,0
84,66.741573,1,5,5,0,0,0
85,67.078652,1,4,4,0,0,0
86,67.41573,1,2,2,0,0,0
87,68.426966,1,4,4,0,0,0
88,68.764045,1,2,2,0,0,0
89,69.101124,1,1,1,0,0,0
90,69.438202,1,2,2,0,0,0
91,69.775281,1,4,4,0,0,0
92,70.11236,1,5,5,0,0,0
93,70.786517,1,4,4,0,0,0
94,71.460674,1,5,5,0,0,0
95,71.797753,1,1,1,0,0,0
96,72.134831,1,2,2,0,0,0
97,72.47191,1,4,4,0,0,0
98,72.808989,1,1,1,0,1,0
99,72.808989,1,5,5,0,1,0
100,73.820225,1,1,1,0,0,0
101,74.157303,1,2,2,0,0,0
102,74.494382,1,4,4,0,0,0
103,74.831461,1,5,5,0,0,0
104,75.168539,1,4,4,0,0,0
105,75.505618,1,5,5,0,0,0
106,76.179775,1,2,2,0,0,0
107,76.853933,1,2,2,0,0,0
108,77.52809,1,3,3,0,0,0
109,78.202247,1,2,2,0,1,0
110,78.202247,1,5,5,0,1,0
111,79.550562,1,1,1,0,1,0
112,79.550562,1,4,4,0,1,0
113,80.898876,1,2,2,0,0,0
114,82.247191,1,1,1,0,1,0
115,82.247191,1,5,5,0,1,0
116,82.58427,1,1,1,0,1,0
117,82.58427,1,5,5,0,1,0
118,83.595506,1,3,2,0,0,0
119,84.94382,1,3,4,0,0,0
120,86.292135,1,3,2,0,0,0
121,87.977528,1,1,1,0,0,0
122,88.314607,1,2,2,0,0,0
123,88.651685,1,4,4,0,0,0
124,88.988764,1,1,1,0,1,0
125,88.988764,1,5,5,0,1,0
126,90,1,2,2,0,0,0
127,90.337079,1,4,4,0,0,0
128,90.674157,1,5,5,0,0,0
129,91.011236,1,4,4,0,0,0
130,91.348315,1,2,2,0,0,0
131,91.685393,1,1,1,0,0,0
132,92.696629,1,1,1,0,0,0
133,93.033708,1,2,2,0,0,0
134,93.370787,1,4,4,0,0,0
135,93.707865,1,5,5,0,0,0
136,94.044944,1,4,4,0,0,0
137,94.382022,1,2,2,0,0,0
138,95.393258,1,4,4,0,0,0
139,95.730337,1,2,2,0,0,0
140,96.067416,1,1,1,0,0,0
141,96.404494,1,2,2,0,0,0
142,96.741573,1,4,4,0,0,0
143,97.078652,1,5,5,0,0,0
144,97.752809,1,4,4,0,0,0
145,98.426966,1,5,5,0,0,0
146,98.764045,1,1,1,0,0,0
147,99.101124,1,2,2,0,0,0
148,99.438202,1,4,4,0,0,0
149,99.775281,1,1,1,0,1,0
150,99.775281,1,5,5,0,1,0
151,100.786517,1,1,1,0,0,0
152,101.123596,1,2,2,0,0,0
153,101.460674,1,4,4,0,0,0
154,101.797753,1,5,5,0,0,0
155,102.134831,1,4,4,0,0,0
156,102.47191,1,5,5,0,0,0
157,103.146067,1,2,2,0,0,0
158,103.820225,1,2,2,0,0,0
159,104.494382,1,3,3,0,0,0
160,105.168539,1,1,1,0,1,0
161,105.168539,1,4,4,0,1,0
162,106.516854,1,2,2,0,1,0
163,106.516854,1,5,5,0,1,0
164,107.865169,1,4,4,0,0,0
165,109.213483,1,1,1,0,1,0
166,109.213483,1,5,5,0,1,0
167,109.550562,1,1,1,0,1,0
168,109.550562,1,5,5,0,1,0
169,110.561798,1,3,2,0,0,0
170,113.258427,1,3,4,0,0,0
171,114.606742,2,2,2,0,0,0
172,115.617978,2,2,2,0,0,0
173,122.696629,92,0,0,0,0,0
