time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Bye,10,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,1,0
8.089888,Oioi,178,Random3,Pink01,Blue01,Yellow01,,,,,,,,Bye,356,0
10.786517,Oioi,178,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,178,0
49.88764,Oioi,178,Random3,Pink01,Blue01,Yellow01,,,,,,,,Stop,178,0
50.561798,Oioi,178,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,142,0
51.235955,Oioi,178,Random3,Pink01,Blue01,Yellow01,,,,,,,,Stop,178,0
51.910112,Oioi,178,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,142,0
52.58427,Oioi,178,Random3,Pink01,Blue01,Yellow01,,,,,,,,Stop,178,0
53.258427,Oioi,178,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,142,0
56.629213,Oioi,178,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,178,0
110.15,Oioi,178,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,45,0
114.606742,Oioi,178,Random3,Pink01,Blue01,Yellow01,,,,,,,,Bye,356,0
