1.69983,MOT_speaker_00,temp1,,
1.69983,MOT_mc_light_under_00,l1,,
1.69983,MOT_mc_light_center_00,l1,,
1.69983,MOT_mc_stage_color_00,l1,,
2.13312,1,lp1,,
4.799519999999999,2,lp1,,
4.799519999999999,1,lp1,,
6.13272,3,lp1,,
6.13272,2,lp1,,
6.13272,1,lp1,,
10.36563,1,1-2,,
10.36563,2,1-2,,
10.36563,3,1-2,,
10.83225,1,j2-3,,
10.83225,2,j2-3,,
10.83225,3,j2-3,,
11.53218,1,lp3,,
11.53218,2,lp3,,
11.53218,3,lp3,,
11.73216,1,,r1,
11.73216,2,,r1,
11.73216,3,,r1,
12.09879,1,3-4,,
12.09879,2,3-4,,
12.09879,3,3-4,,
12.532079999999999,1,lp4,,
12.532079999999999,2,lp4,,
12.532079999999999,3,lp4,,
12.832049999999999,1,,rb0,
12.832049999999999,2,,rb0,
12.832049999999999,3,,rb0,
13.46532,1,,l1,
13.46532,2,,l1,
13.46532,3,,l1,
14.065259999999999,1,,l2,
14.065259999999999,2,,l2,
14.065259999999999,3,,l2,
14.39856,1,4-1,,
14.39856,2,4-1,,
14.39856,3,4-1,,
14.79852,1,lp1,,
14.79852,2,lp1,,
14.79852,3,lp1,,
15.165149999999999,1,,lb1,
15.165149999999999,2,,lb1,
15.165149999999999,3,,lb1,
15.69843,1,,lb0,
15.69843,2,,lb0,
15.69843,3,,lb0,
16.16505,1,1-2,,
16.16505,2,1-2,,
16.16505,3,1-2,,
16.731659999999998,1,lp2,r1,
16.731659999999998,2,lp2,r1,
16.731659999999998,3,lp2,r1,
17.29827,1,,r2,
17.29827,2,,r2,
17.29827,3,,r2,
17.964869999999998,2,2-4,,
18.26484,1,2-4,,
18.26484,2,,rb1,
18.564809999999998,3,2-4,,
18.564809999999998,1,,rb1,
18.83145,1,w4,,
18.83145,2,w4,,
18.83145,3,w4,,
18.86478,3,,rb1,
18.93144,2,,rb0,
19.03143,1,,rb0,
19.13142,3,,rb0,
19.764689999999998,1,4-1,,f1
20.197979999999998,1,lp1,,
