time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,0
2.569444,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,216,0
10.069444,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,216,0
38.125,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,216,0
40.347222,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,150,0
41.111111,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,140,0
41.666667,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,140,0
64.444444,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,1,0
64.513889,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,0
66.805556,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,140,0
67.5,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,0
67.777778,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,140,0
68.333333,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,170,0
68.680556,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,216,0
86.736111,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,216,0
93.93,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Bye,300,0
95.39,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,228,0
95.902778,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,216,0
99.791667,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,27,0
102.06,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Bye,300,0
110.932778,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,200,0
113.362778,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Pause,1,0
120,Uhoi,5,Random3,Pink01,Blue01,Yellow01,,,,,,,,Bye,400,0
