0.2,1,,,m547_standby
0.2,2,,,m547_standby
0.2,3,,,m547_standby
0.2,4,,,m547_standby
0.2,5,,,m547_standby
0.5,MOT_all,first,,
2.19978,MOT_mc_special_02,cut1_01,,
2.19978,MOT_mc_special_01,cut1_01,,
2.19978,1,,,m547_cut1_01
2.19978,MOT_all,cut1_01,,
2.76639,MOT_mc_special_02,cut1_02,,
2.76639,MOT_mc_special_01,cut1_02,,
2.76639,MOT_all,cut1_02,,
2.76639,2,,,m547_cut1_01
2.76639,3,,,m547_cut1_01
3.3329999999999997,MOT_mc_special_02,cut1_03,,
3.3329999999999997,MOT_mc_special_01,cut1_03,,
3.3329999999999997,MOT_mc_special_01,cut1_03,,
3.3329999999999997,4,,,m547_cut1_01
3.3329999999999997,5,,,m547_cut1_01
4.1329199999999995,1,sp_1-2,,
4.1329199999999995,2,sp_1-2,,
4.1329199999999995,3,sp_1-2,,
4.1329199999999995,4,sp_1-2,,
4.1329199999999995,5,sp_1-2,,
4.53288,1,sp_w2,,
4.53288,2,sp_w2,,
4.53288,3,sp_w2,,
4.53288,4,sp_w2,,
4.53288,5,sp_w2,,
4.899509999999999,1,sp_sp2-3,,
4.899509999999999,2,sp_sp2-3,,
4.899509999999999,3,sp_sp2-3,,
4.899509999999999,4,sp_sp2-3,,
4.899509999999999,5,sp_sp2-3,,
5.3328,1,sp_3-4,,
5.3328,2,sp_3-4,,
5.3328,3,sp_3-4,,
5.3328,4,sp_3-4,,
5.3328,5,sp_3-4,,
5.76609,1,sp_sj4,,
5.76609,2,sp_sj4,,
5.76609,3,sp_sj4,,
5.76609,4,sp_sj4,,
5.76609,5,sp_sj4,,
6.166049999999999,1,sp_lp4,,
6.166049999999999,2,sp_lp4,,
6.166049999999999,3,sp_lp4,,
6.166049999999999,4,sp_lp4,,
6.166049999999999,5,sp_lp4,,
6.69933,MOT_mc_special_01,cut1_04,,
6.69933,MOT_mc_light_under_00,l1,,
6.69933,MOT_mc_light_center_00,l1,,
8.765789999999999,MOT_all,cut1_04,,
8.89911,1,sp_4-1,,
8.89911,2,sp_4-1,,
8.89911,3,sp_4-1,,
8.89911,4,sp_4-1,,
8.89911,5,sp_4-1,,
9.26574,1,sp_lp1,,
9.26574,2,sp_lp1,,
9.26574,3,sp_lp1,,
9.26574,4,sp_lp1,,
9.26574,5,sp_lp1,,
11.098889999999999,MOT_mc_bg_black_00,cut1_04,,
11.098889999999999,MOT_control_all,zoom_out_01,,
11.13222,MOT_mc_special_02,cut1_04,,
15.065159999999999,1,sp_j1-2,,
15.065159999999999,2,sp_j1-2,,
15.065159999999999,3,sp_j1-2,,
15.065159999999999,4,sp_j1-2,,
15.065159999999999,5,sp_j1-2,,
15.565109999999999,1,sp_lp2,,
15.565109999999999,2,sp_lp2,,
15.565109999999999,3,sp_lp2,,
15.565109999999999,4,sp_lp2,,
15.565109999999999,5,sp_lp2,,
15.965069999999999,1,,l1,
15.965069999999999,2,,l1,
15.965069999999999,3,,l1,
15.965069999999999,4,,l1,
15.965069999999999,5,,l1,
16.49835,1,,l2,
16.49835,2,,l2,
16.49835,3,,l2,
16.49835,4,,l2,
16.49835,5,,l2,
16.79832,1,,l3,
16.79832,2,,l3,
16.79832,3,,l3,
16.79832,4,,l3,
16.79832,5,,l3,
17.06496,1,,l4,
17.06496,2,,l4,
17.06496,3,,l4,
17.06496,4,,l4,
17.06496,5,,l4,
17.43159,1,sp_j2-3,,
17.43159,2,sp_j2-3,,
17.43159,3,sp_j2-3,,
17.43159,4,sp_j2-3,,
17.43159,5,sp_j2-3,,
17.89821,1,sp_lp3,lb3,
17.89821,2,sp_lp3,lb3,
17.89821,3,sp_lp3,lb3,
17.89821,4,sp_lp3,lb3,
17.89821,5,sp_lp3,lb3,
18.19818,1,sp_3-3,,
18.19818,2,sp_3-3,,
18.19818,3,sp_3-3,,
18.19818,4,sp_3-3,,
