id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,858,0,0
2,0,91,,,,0,0
3,2.758621,1,5,5,0,1,0
4,2.758621,2,4,2,0,1,0
5,2.931034,1,4,4,0,0,0
6,3.103448,1,4,4,0,0,0
7,3.448276,1,4,4,0,0,0
8,3.62069,1,4,4,0,0,0
9,3.965517,1,4,4,0,1,0
10,3.965517,2,4,2,0,1,0
11,4.137931,1,2,3,0,1,0
12,4.137931,1,2,1,0,1,0
13,4.310345,1,3,2,0,0,0
14,4.482759,1,4,3,0,0,0
15,4.655172,1,5,4,0,0,0
16,4.827586,1,4,5,0,0,0
17,5,1,2,3,0,0,0
18,5.172414,2,2,1,0,0,0
19,5.517241,2,2,1,0,1,0
20,5.517241,2,2,3,0,1,0
21,6.206897,2,2,3,0,1,0
22,6.206897,1,1,1,0,1,0
23,6.37931,1,2,2,0,0,0
24,6.551724,1,4,4,0,0,0
25,6.724138,2,3,4,0,0,0
26,7.413793,2,3,4,0,1,0
27,7.413793,1,2,2,0,1,0
28,7.758621,2,4,5,0,0,0
29,8.103448,2,4,5,0,1,0
30,8.103448,2,3,2,0,1,0
31,8.62069,1,4,4,0,1,0
32,8.62069,2,3,2,0,1,0
33,8.793103,1,3,3,0,0,0
34,8.965517,1,5,5,0,0,0
35,9.137931,2,3,4,0,0,0
36,9.482759,2,3,4,0,1,0
37,9.482759,2,2,1,0,1,0
38,9.655172,2,4,5,0,0,0
39,9.827586,2,4,5,0,0,0
40,10,2,3,4,0,0,0
41,10.172414,2,3,4,0,0,0
42,10.344828,2,2,1,0,1,0
43,10.344828,2,2,3,0,1,0
44,10.517241,1,3,2,0,1,0
45,10.517241,2,2,3,0,1,0
46,10.689655,1,4,3,0,1,0
47,10.689655,2,1,1,0,1,0
48,10.862069,1,5,4,0,1,0
49,10.862069,2,1,1,0,1,0
50,11.034483,2,1,2,0,0,0
51,11.37931,1,5,5,0,0,0
52,11.551724,1,1,2,2,1,0
53,11.551724,1,4,4,0,1,0
54,11.896552,1,2,2,0,1,0
55,11.896552,1,4,4,0,1,0
56,12.068966,1,3,3,0,1,0
57,12.068966,1,5,5,0,1,0
58,12.413793,2,1,1,0,0,0
59,12.758621,1,5,5,0,0,0
60,12.931034,1,4,4,0,1,0
61,12.931034,1,1,1,2,1,0
62,13.275862,1,2,2,0,1,0
63,13.275862,1,4,4,0,1,0
64,13.448276,1,3,3,0,1,0
65,13.448276,1,5,5,0,1,0
66,13.62069,2,5,4,0,0,0
67,13.793103,1,1,1,0,0,0
68,14.137931,1,2,2,0,0,0
69,14.310345,2,5,4,0,1,0
70,14.310345,2,3,1,0,1,0
71,14.655172,1,4,4,0,0,0
72,14.827586,1,5,5,0,0,0
73,15.172414,1,1,2,2,0,1
74,15.215517,1,1,3,2,0,1
75,15.689655,1,2,3,2,0,2
76,15.732759,1,2,4,2,0,2
77,16.206897,2,3,1,0,1,0
78,16.206897,1,3,4,2,1,3
79,16.25,1,3,5,2,0,3
80,16.551724,1,4,4,0,1,0
81,16.551724,1,1,1,0,1,0
82,16.896552,1,4,4,0,1,0
83,16.896552,1,1,2,0,1,0
84,17.068966,1,4,4,0,0,0
85,17.413793,1,4,4,0,1,0
86,17.413793,1,1,1,0,1,0
87,17.586207,1,1,2,0,0,0
88,17.758621,2,4,3,0,0,0
89,17.931034,1,1,1,0,0,0
90,18.275862,1,1,2,0,1,0
91,18.275862,2,4,3,0,1,0
92,18.62069,1,4,5,0,0,0
93,18.793103,1,1,1,0,0,0
94,18.965517,1,1,2,0,1,0
95,18.965517,1,3,4,0,1,0
96,19.310345,1,1,1,0,1,0
97,19.310345,1,2,3,0,1,0
98,19.655172,1,3,4,0,1,0
99,19.655172,1,1,2,0,1,0
100,19.827586,2,1,1,0,0,0
101,20,1,4,5,0,0,0
102,20.344828,1,3,4,0,0,0
103,20.689655,1,2,3,0,0,0
104,21.034483,1,3,4,0,0,0
105,21.206897,2,1,1,0,1,0
106,21.206897,2,3,3,0,1,0
107,21.551724,1,2,1,0,1,0
108,21.551724,2,3,3,0,1,0
109,21.724138,1,3,2,0,0,0
110,21.896552,1,4,3,0,0,0
111,22.068966,1,4,4,0,1,0
112,22.068966,1,1,1,0,1,0
113,22.413793,1,4,4,0,1,0
114,22.413793,1,1,2,0,1,0
115,22.586207,1,4,4,0,0,0
116,22.931034,1,4,4,0,1,0
117,22.931034,1,1,1,0,1,0
118,23.103448,1,1,2,0,0,0
119,23.275862,2,4,4,0,0,0
120,23.448276,1,1,1,0,0,0
121,23.793103,1,1,2,0,1,0
122,23.793103,2,4,4,0,1,0
123,24.137931,1,4,5,0,0,0
124,24.310345,1,1,1,0,0,0
125,24.482759,1,1,2,0,1,0
126,24.482759,1,3,4,0,1,0
127,24.827586,1,1,1,0,1,0
128,24.827586,1,2,3,0,1,0
129,25.172414,1,3,4,0,1,0
130,25.172414,1,1,2,0,1,0
131,25.344828,2,1,1,0,0,0
132,25.517241,1,4,5,0,0,0
133,25.862069,1,3,4,0,0,0
134,26.206897,1,2,3,0,0,0
135,26.551724,1,3,4,0,0,0
136,26.724138,2,1,1,0,1,0
137,26.724138,2,3,3,0,1,0
138,27.241379,2,3,3,0,0,0
139,27.586207,1,3,3,0,0,0
140,27.758621,1,3,3,0,0,0
141,27.931034,1,3,3,0,1,0
142,27.931034,1,4,1,0,1,0
143,28.103448,1,3,3,0,0,0
144,28.275862,1,3,3,0,0,0
145,28.448276,1,3,3,0,0,0
146,28.62069,1,3,3,0,1,0
147,28.62069,1,4,1,0,1,0
148,28.793103,1,3,3,0,0,0
149,28.87931,1,2,2,0,0,0
150,28.965517,1,4,4,0,0,0
151,29.137931,1,4,4,0,0,0
152,29.310345,1,4,4,0,1,0
153,29.310345,1,4,1,0,1,0
154,29.482759,1,4,4,0,0,0
155,29.568966,1,2,2,0,0,0
156,29.655172,1,5,5,0,0,0
157,29.827586,1,5,5,0,0,0
158,30,1,5,5,0,1,0
159,30,1,4,1,0,1,0
160,30.172414,1,5,5,0,0,0
161,30.258621,1,3,3,0,0,0
162,30.344828,1,4,4,0,0,0
163,30.517241,1,4,4,0,0,0
164,30.689655,1,4,4,0,1,0
165,30.689655,1,4,1,0,1,0
166,30.862069,1,4,4,0,0,0
167,31.034483,1,4,4,0,0,0
168,31.206897,1,4,4,0,0,0
169,31.37931,1,4,4,0,1,0
170,31.37931,1,4,1,0,1,0
171,31.551724,1,4,4,0,0,0
172,31.724138,1,3,1,0,0,0
173,31.896552,1,3,3,0,0,0
174,32.068966,1,3,2,0,0,0
175,32.241379,1,3,3,0,0,0
176,32.413793,1,3,4,0,0,0
177,32.758621,1,3,5,0,0,0
178,33.103448,1,4,3,0,1,0
179,33.103448,1,3,2,1,1,57
180,33.146552,1,3,1,1,0,57
181,33.275862,1,4,3,0,0,0
182,33.448276,1,4,3,0,0,0
183,33.62069,1,4,3,0,1,0
184,33.62069,1,3,2,1,1,58
185,33.663793,1,3,1,1,0,58
186,33.965517,1,4,3,0,0,0
187,34.137931,1,4,4,0,1,0
188,34.137931,1,3,2,1,1,59
189,34.181034,1,3,1,1,0,59
190,34.310345,1,4,5,0,0,0
191,34.482759,1,3,2,1,0,60
192,34.525862,1,3,1,1,0,60
193,34.827586,1,4,4,0,0,0
194,35,1,3,2,1,0,61
195,35.043103,1,3,1,1,0,61
196,35.172414,1,4,3,0,0,0
197,35.517241,1,4,4,0,1,0
198,35.517241,1,3,2,1,1,62
199,35.560345,1,3,1,1,0,62
200,35.689655,1,4,4,0,0,0
201,35.862069,1,1,1,0,0,0
202,36.034483,1,2,3,0,0,0
203,36.206897,1,3,4,0,0,0
204,36.37931,1,3,2,0,0,0
205,36.551724,1,4,3,0,0,0
206,36.724138,1,5,4,0,0,0
207,36.896552,1,5,5,0,0,0
208,37.068966,2,4,4,0,0,0
209,37.413793,1,1,1,0,1,0
210,37.413793,1,4,4,2,1,4
211,37.456897,1,5,5,2,0,4
212,37.931034,1,1,1,0,1,0
213,37.931034,1,5,5,0,1,0
214,38.275862,1,4,1,0,1,0
215,38.275862,1,2,5,0,1,0
216,38.62069,2,4,2,0,1,0
217,38.62069,1,5,5,0,1,0
218,38.965517,1,5,5,0,0,0
219,39.137931,1,5,5,0,0,0
220,39.482759,1,4,4,0,0,0
221,39.827586,2,4,4,0,1,0
222,39.827586,2,4,2,0,1,0
223,40,2,4,1,0,0,0
224,40.344828,2,4,4,0,0,0
225,40.689655,1,5,5,0,0,0
226,41.034483,1,4,4,0,0,0
227,41.37931,2,2,5,0,1,0
228,41.37931,2,4,1,0,1,0
229,41.724138,1,2,2,0,0,0
230,41.896552,1,1,1,0,0,0
231,42.068966,1,3,3,0,0,0
232,42.413793,1,2,2,0,0,0
233,42.586207,2,2,5,0,0,0
234,42.758621,2,1,4,0,1,0
235,42.758621,1,1,1,0,1,0
236,43.103448,1,3,3,0,0,0
237,43.275862,1,2,2,0,0,0
238,43.448276,2,4,1,0,1,0
239,43.448276,2,1,4,0,1,0
240,43.62069,1,3,3,0,0,0
241,43.793103,1,4,4,0,0,0
242,43.965517,1,5,5,0,1,0
243,43.965517,2,4,1,0,1,0
244,44.137931,2,4,2,0,1,0
245,44.137931,1,4,4,0,1,0
246,44.482759,1,4,4,0,0,0
247,44.655172,1,4,4,0,0,0
248,45,1,4,4,0,0,0
249,45.172414,1,4,4,0,0,0
250,45.344828,2,4,4,0,0,0
251,45.862069,2,4,4,0,0,0
252,46.206897,1,5,5,0,0,0
253,46.551724,1,4,4,0,0,0
254,46.896552,2,2,4,0,1,0
255,46.896552,2,4,2,0,1,0
256,47.241379,1,2,2,0,0,0
257,47.413793,1,1,1,0,0,0
