0.03333,MOT_mc_bg_black_00,seat100-0,,
1.9998,MOT_mc_bg_black_00,b80-45,,
2.43309,MOT_mc_speaker_00,temp1,,
2.43309,MOT_mc_stage_color_00,y,,
2.4997499999999997,1,j1-2,,f1
3.0330299999999997,1,lp2,,
5.06616,1,2-3,,
5.43279,1,lp3,,
7.56591,1,j3-4,,
8.09919,1,lp4,,
10.06566,1,hj4,,
10.56561,1,j4-2,,
10.56561,2,1-3,,
10.56561,3,1-3,,
10.56561,4,1-3,r1,
10.56561,5,1-3,l1,
10.86558,2,,r1,
10.86558,3,,l1,
11.06556,MOT_mc_stage_color_00,y-flash,,
11.06556,MOT_mc_light_up_00,l1,,
11.06556,MOT_mc_light_under_00,l2,,
11.13222,4,,r2,
11.13222,5,,l2,
11.59884,2,3-1,,
11.59884,3,3-1,,
11.59884,4,3-1,,
11.59884,5,3-1,,
11.96547,2,w1,,
11.96547,3,w1,,
11.96547,4,w1,,
11.96547,5,w1,,
12.332099999999999,MOT_mc_stage_color_00,y-flash,,
12.79872,4,,rwb0,
12.79872,5,,lwb0,
12.89871,2,,rb0,
12.89871,3,,lb0,
13.431989999999999,1,,l1,
13.431989999999999,2,,l1,
13.431989999999999,3,,l1,
13.431989999999999,4,,l1,
13.431989999999999,5,,l1,
13.431989999999999,2,1-4,,
13.431989999999999,3,1-4,,
13.431989999999999,4,1-4,,
13.431989999999999,5,1-4,,
13.431989999999999,1,2-4,,
13.79862,1,w4,,
13.79862,2,w4,,
13.79862,3,w4,,
13.79862,4,w4,,
13.79862,5,w4,,
14.365229999999999,1,,lb0,
14.365229999999999,2,,lb0,
14.365229999999999,3,,lb0,
14.365229999999999,4,,lb0,
14.365229999999999,5,,lb0,
15.265139999999999,1,4-2,r1,
15.265139999999999,2,4-2,r1,
15.265139999999999,3,4-2,r1,
15.265139999999999,4,4-2,r1,
15.265139999999999,5,4-2,r1,
15.69843,1,w2,,
15.69843,2,w2,,
15.69843,3,w2,,
15.69843,4,w2,,
15.69843,5,w2,,
16.19838,1,,rb0,
16.19838,2,,rb0,
16.19838,3,,rb0,
16.19838,4,,rb0,
16.19838,5,,rb0,
17.19828,1,2-1,l1,
17.19828,2,2-1,l1,
17.19828,3,2-1,l1,
17.19828,4,2-1,l1,
17.19828,5,2-1,l1,
17.59824,1,w1,,
17.59824,2,w1,,
17.59824,3,w1,,
17.59824,4,w1,,
17.59824,5,w1,,
18.19818,1,,lb0,
18.19818,2,,lb0,
18.19818,3,,lb0,
18.19818,4,,lb0,
18.19818,5,,lb0,
19.09809,1,1-3,r1,
19.09809,2,1-3,r1,
19.09809,3,1-3,r1,
19.09809,4,1-3,r1,
19.09809,5,1-3,r1,
19.49805,1,w3,,
19.49805,2,w3,,
19.49805,3,w3,,
19.49805,4,w3,,
19.49805,5,w3,,
19.997999999999998,1,,rb0,
19.997999999999998,2,,rb0,
19.997999999999998,3,,rb0,
19.997999999999998,4,,rb0,
19.997999999999998,5,,rb0,
20.73126,1,3-4,,
20.93124,2,3-1,,
21.13122,3,3-1,,
21.13122,1,w4,,
21.3312,4,3-1,,
21.3312,2,w1,,
21.53118,5,3-1,,
21.53118,3,w1,,
21.797819999999998,5,1-3,,
21.797819999999998,4,w1,,
22.031129999999997,4,1-3,,
22.29777,3,1-3,,
22.53108,2,1-3,,
22.76439,1,4-2,,
23.09769,2,w3,,b-1
23.09769,3,w3,,b-1
23.09769,4,w3,,b-1
23.09769,5,w3,,b-1
23.09769,1,sj2,,
23.59764,MOT_mc_light_up_00,l3,,
23.664299999999997,1,2-1,,
23.830949999999998,MOT_mc_light_up_00,l3_lp,,
23.9976,1,lp1,,
24.53088,2,3-2,,
24.53088,4,3-2,,
24.9975,2,w2,,
24.9975,4,w2,,
26.064059999999998,1,1-4,,
26.464019999999998,1,lp4,,
27.43059,3,3-2,,
27.43059,5,3-2,,
27.76389,3,w2,,
27.76389,5,w2,,
28.79712,1,4-2,,
29.36373,1,lp2,,
29.897009999999998,2,2-4,,
29.897009999999998,4,2-4,,
30.363629999999997,2,w4,,
30.363629999999997,4,w4,,
31.39686,3,2-4,,
31.39686,5,2-4,,
31.83015,3,w4,,
31.83015,5,w4,,
32.56341,2,4-3,,
32.56341,3,4-3,,
32.56341,4,4-3,,
32.56341,5,4-3,,
32.93004,2,sp2-3,,
32.93004,3,sp2-3,,
32.93004,4,sp2-3,,
32.93004,5,sp2-3,,
33.496649999999995,4,,l1,
33.496649999999995,5,,r1,
33.92994,2,3-4,,
33.92994,3,3-4,,
33.92994,4,3-4,,
33.92994,5,3-4,,
34.06326,1,2-4,,
34.36323,2,w4,,
34.36323,3,w4,,
34.36323,4,w4,,
34.36323,5,w4,,
34.46322,MOT_mc_light_center_00,l1,,
34.52988,2,4-1,,
34.52988,3,4-1,,
34.52988,4,4-1,,
34.52988,5,4-1,,
34.52988,1,4-2,l1,
34.96317,2,w1,,
34.96317,3,w1,,
34.96317,4,w1,,
34.96317,5,w1,,
35.02983,1,lp2,,
35.42979,1,,l2,
35.56311,2,1-2,,
35.56311,3,1-2,,
35.56311,4,1-2,,
35.56311,5,1-2,,
35.929739999999995,2,w2,,
35.929739999999995,3,w2,,
35.929739999999995,4,w2,,
35.929739999999995,5,w2,,
36.56301,1,,l3,
36.82965,2,2-4,,
36.82965,3,2-4,,
36.82965,4,2-4,,
36.82965,5,2-4,,
37.096289999999996,2,w4,,
37.096289999999996,3,w4,,
37.096289999999996,4,w4,,
37.096289999999996,5,w4,,
37.76289,1,2-3,l4,
38.09619,2,4-1,,
38.09619,3,4-1,,
38.09619,4,4-1,,
38.09619,5,4-1,,
38.19618,1,lp3,,
38.49615,2,w1,,
38.49615,3,w1,,
38.49615,4,w1,,
38.49615,5,w1,,
39.29607,2,1-4,,
39.29607,3,1-4,,
39.29607,4,1-4,,
39.29607,5,1-4,,
39.6627,2,w4,,
39.6627,3,w4,,
39.6627,4,w4,,
39.6627,5,w4,,
39.79602,1,3-4,lwb2,
40.46262,2,4-2,,
40.46262,3,4-2,,
40.46262,4,4-2,,
40.46262,5,4-2,,
40.49595,1,lp4,,
40.9959,1,,lb1,
41.995799999999996,1,4-2,lb0,
42.46242,2,hj2,,
42.46242,3,hj2,,
42.862379999999995,1,hj2,,
42.862379999999995,4,hj2,,
42.862379999999995,5,hj2,,
43.42899,1,lp2,,
43.42899,2,w2,,
43.42899,3,w2,,
43.42899,4,w2,,
43.42899,5,w2,,
43.76229,1,2-1,,
43.76229,2,2-1,,
43.76229,3,2-1,,
43.76229,4,2-1,,
43.76229,5,2-1,,
