0.2,1,sort,-6000,
0.2,2,sort,-6000,
0.2,3,sort,-6000,
1.13322,1,1-3,,
1.13322,2,1-3,,
1.13322,3,1-3,,
1.3998599999999999,MOT_mc_special_01,cut1_01,,
1.5665099999999998,1,lp3,,
1.5665099999999998,2,lp3,,
1.5665099999999998,3,lp3,,
6.69933,1,3-2,,
6.69933,2,3-2,,
6.69933,3,3-2,,
7.16595,1,lp2,,
7.16595,2,lp2,,
7.16595,3,lp2,,
11.59884,MOT_control_all,cut1_01,,
11.86548,1,w2,,
11.86548,2,w2,,
11.86548,3,w2,,
12.06546,MOT_all,cut1_01,,
12.36543,1,2-4,,
12.36543,2,2-4,,
12.36543,3,2-4,,
12.56541,MOT_control_all,cut1_02,,
12.56541,MOT_mc_special_01,cut1_02,,
12.732059999999999,1,lp4,,
12.732059999999999,2,lp4,,
12.732059999999999,3,lp4,,
13.59864,2,,l1,
13.59864,3,,r1,
15.23181,2,,l2,
15.23181,3,,r2,
16.931639999999998,2,,l3,
16.931639999999998,3,,r3,
17.364929999999998,1,4-1,,
17.564909999999998,2,4-1,,
17.564909999999998,3,4-1,,
17.964869999999998,1,lp1,,
17.964869999999998,2,lp1,l4,
17.964869999999998,3,lp1,r4,
19.06476,2,,l5,
19.06476,3,,r5,
19.43139,1,1-2,,
19.63137,2,1-2,,
19.83135,3,1-2,,
20.13132,1,lp2,,
20.13132,2,lp2,,
20.13132,3,lp2,,
20.69793,2,,lb4,
20.69793,3,,rb4,
21.49785,2,,lb3,
21.49785,3,,rb3,
22.13112,2,,lb2,
22.13112,3,,rb2,
22.73106,2,,lb1,
22.73106,3,,rb1,
23.430989999999998,3,2-3,,f1
23.430989999999998,1,w2,,
23.430989999999998,2,w2,,
23.79762,3,lp3,,
24.49755,3,3-1,,
24.93084,3,lp1,,
25.864079999999998,MOT_all,cut2_01,,
26.03073,MOT_mc_special_01,cut2_01,,
26.03073,1,,center,
26.03073,2,,center,
26.03073,3,,center,
31.46352,3,1-4,,
31.930139999999998,3,lp4,,
34.46322,3,4-1,,b0
34.89651,3,w1,,
34.89651,1,w2,,
34.89651,2,2-3,,f1
35.26314,2,lp3,,
36.46302,2,3-4,,
36.89631,2,lp4,,
37.06296,MOT_all,cut2_02,,
37.26294,MOT_mc_special_01,cut2_02,,
42.12912,2,4-2,,
42.56241,2,lp2,,
43.86228,MOT_mc_special_02,cut3_stay,,
43.86228,MOT_mc_special_01,cut2_end,,
43.86228,MOT_all,cut3_01,,
43.86228,2,w2,,b0
44.29557,1,2-4,,
44.72886,1,lp4,,
45.92874,MOT_mc_special_02,cut3_01,,
48.861779999999996,MOT_all,cut3_02,,
49.06176,MOT_mc_special_02,cut3_01_end,,
49.92834,3,1-3,,
50.29497,3,lp3,,
51.06156,MOT_mc_special_02,cut3_02,,
54.09459,MOT_all,cut3_03,,
54.09459,2,3-4,,
54.29457,MOT_mc_special_02,cut3_02_end,,
54.42789,2,lp4,,
55.06116,2,4-1,,
55.427789999999995,2,lp1,,
56.3277,MOT_mc_special_02,cut3_03,,
57.760889999999996,2,1-2,,
58.09419,2,lp2,,
62.260439999999996,MOT_all,cut3_04,,
84.22491,MOT_mc_special_03,cut5_01,,
84.22491,MOT_mc_special_02,cut4_01_end,,
84.22491,MOT_all,cut5_01,,
84.22491,1,lp1,,
84.22491,2,lp1,,
84.22491,3,lp1,,
88.6578,MOT_mc_stage_color_00,snow,,
88.6578,MOT_mc_light_up_00,snow,,
91.35753,1,1-4,,
91.35753,2,1-4,,
91.35753,3,1-4,,
91.79082,1,lp4,,
91.79082,2,lp4,,
91.79082,3,lp4,,
93.15735,2,,l1,
93.15735,3,,r1,
94.42389,2,,l2,
94.42389,3,,r2,
95.89041,2,,l3,
95.89041,3,,r3,
96.82365,1,4-2,,
97.29026999999999,2,4-2,,
97.29026999999999,3,4-2,,
97.6569,1,lp2,,
97.6569,2,lp2,,
97.6569,3,lp2,,
98.29016999999999,1,2-1,,
98.29016999999999,2,2-1,,
98.29016999999999,3,2-1,,
98.49015,MOT_all,cut6_01,,
98.75679,1,lp1,,
98.75679,2,lp1,,
98.75679,3,lp1,,
101.78981999999999,MOT_mc_special_03,cut6_01,,
