time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,1,0
8.117647,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,170,8
8.470588,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,56.66,0
9.529412,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,170,8
9.882353,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,56.66,0
10.941176,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,170,8
11.294118,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,56.66,0
12.352941,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,170,8
12.705882,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,56.66,0
13.764706,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,170,8
14.117647,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,56.66,0
15.176471,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,170,8
15.529412,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,56.66,0
16.588235,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,170,8
16.941176,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,56.66,0
18,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,170,8
18.352941,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,56.66,0
19.411765,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,170,8
19.764706,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,56.66,0
20.823529,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,170,8
21.176471,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,56.66,0
22.235294,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,170,8
22.588235,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,56.66,0
23.647059,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,170,8
24,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,56.66,0
25.058824,Uhoi,5,Random4,Pink01,Blue01,Yellow01,White01,,,,,,,Uhoi,170,8
