time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Bye,10,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,1,0
2.112069,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,174,0
35.862069,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,Stop,174,0
36.551724,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,140,0
37.241379,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,Stop,174,0
37.931034,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,140,0
38.62069,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,Stop,174,0
39.310345,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,140,0
40,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,Stop,174,0
40.689655,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,PPPH,140,0
41.33621,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,174,0
50.862069,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,Fufu,261,0
53.8362,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,174,0
70.344828,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,87,0
73.14655,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,174,0
85.344828,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,Fufu,261,0
88.31896,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,174,0
105.1,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,Uhoi,40,0
107.6293,Uhoi,174,Random3,Pink01,Blue01,Yellow01,,,,,,,,Oioi,174,0
