id,sec,type,startPos,finishPos,status,sync,groupId
1,0,100,0,0,321,0,0
2,0,91,,,,0,0
3,2.696629,2,4,5,0,0,0
4,4.044944,2,4,5,0,1,0
5,4.044944,2,3,2,0,1,0
6,5.393258,2,3,2,0,1,0
7,5.393258,2,3,4,0,1,0
8,6.741573,2,3,4,0,1,0
9,6.741573,2,2,1,0,1,0
10,7.41573,2,2,1,0,1,0
11,7.41573,2,2,3,0,1,0
12,8.089888,2,2,3,0,1,0
13,8.089888,1,2,1,0,1,0
14,8.258427,1,3,4,0,0,0
15,8.426966,1,3,4,0,0,0
16,8.595506,1,2,1,0,0,0
17,8.932584,1,3,4,0,0,0
18,9.101124,1,3,4,0,0,0
19,9.269663,1,2,1,0,0,0
20,9.94382,1,3,4,0,0,0
21,10.11236,1,3,4,0,0,0
22,10.280899,1,3,2,0,0,0
23,10.449438,1,3,4,0,0,0
24,10.617978,2,3,4,0,0,0
25,12.134831,2,3,4,0,0,0
26,12.640449,1,5,5,0,0,0
27,12.808989,1,5,5,0,0,0
28,13.146067,1,4,4,0,0,0
29,13.483146,2,3,3,0,0,0
30,15.842697,2,3,3,0,0,0
31,16.179775,1,4,3,0,0,0
32,16.516854,1,2,3,0,0,0
33,16.853933,1,4,3,0,0,0
34,17.191011,1,2,3,0,0,0
35,17.52809,1,4,3,0,0,0
36,17.865169,1,2,3,0,0,0
37,18.202247,1,4,3,0,0,0
38,18.539326,1,2,3,0,0,0
39,18.876404,1,2,5,0,0,0
40,19.044944,1,2,5,0,0,0
41,19.382022,1,4,1,0,0,0
42,19.88764,1,2,5,0,0,0
43,20.05618,1,2,5,0,0,0
44,20.393258,1,4,1,0,0,0
45,20.898876,1,2,5,0,0,0
46,21.235955,1,4,1,0,0,0
47,21.573034,1,2,4,0,0,0
48,21.741573,1,4,2,0,0,0
49,21.910112,1,2,4,0,0,0
50,22.078652,1,4,2,0,0,0
51,22.41573,1,4,2,0,0,0
52,22.752809,2,3,4,0,0,0
53,23.258427,1,3,2,0,1,0
54,23.258427,2,3,4,0,1,0
55,23.595506,1,2,2,1,0,48
56,23.679775,1,2,1,1,0,48
57,23.764045,1,4,4,2,0,49
