time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,Uhoi,1,0
2.696629,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,Uhoi,89,0
10.786517,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,Uhoi,45,0
13.483146,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,Oioi,178,0
45.168539,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,PPPH,89,0
56.292135,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,Oioi,178,0
60,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,Uhoi,45,0
65.5,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,PPPH,178,0
66.5,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,Pause,1,0
66.741573,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,Oioi,178,0
76.179775,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,Uhoi,80,0
78.202247,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,Oioi,178,0
94.382022,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,Uhoi,60,0
97.078652,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,Oioi,178,0
108.16,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,Uhoi,18,0
112.247191,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,Pause,1,0
114.606742,Uhoi,5,Random2,Blue01,Blue02,,,,,,,,,Bye,356,0
