0.03333,MOT_mc_bg_black_00,seat100-0,,
2.26644,1,1-2,,
2.26644,2,1-2,,
2.26644,3,1-2,,
2.26644,4,1-2,,
2.26644,5,1-2,,
2.53308,MOT_mc_stage_color_00,r,,
2.53308,MOT_mc_light_under_00,l3,,
2.53308,MOT_mc_speaker_00,temp1,,
2.53308,MOT_mc_bg_black_00,b80-65,,
2.63307,1,lp2,,
2.63307,2,lp2,,
2.63307,3,lp2,,
2.63307,4,lp2,,
2.63307,5,lp2,,
3.6662999999999997,2,2-3,,
3.6662999999999997,4,2-3,,
3.9996,1,2-3,,
3.9996,3,2-3,,
4.39956,4,sp3-4,,
4.49955,2,sp3-4,,
4.59954,1,sp3-4,,
4.69953,3,sp3-4,,
4.899509999999999,MOT_mc_bg_black_00,b65-45,,
5.06616,1,3-4,,f1
5.06616,2,3-4,,f1
5.06616,3,3-4,,f1
5.06616,4,3-4,,f1
5.06616,5,3-4,,f1
5.099489999999999,MOT_mc_light_under_00,l1,,
5.46612,1,hj4,,
5.46612,2,hj4,,
5.46612,3,hj4,,
5.46612,4,hj4,,
5.46612,5,hj4,,
5.5994399999999995,MOT_mc_light_center_00,l2,,
5.86608,1,4-1,,
5.86608,2,4-1,,
5.86608,3,4-1,,
5.86608,4,4-1,,
5.86608,5,4-1,,
6.23271,1,hj1,,
6.23271,2,hj1,,
6.23271,3,hj1,,
6.23271,4,hj1,,
6.23271,5,hj1,,
6.366029999999999,MOT_mc_light_center_00,l2,,
6.5660099999999995,1,1-2,,
6.932639999999999,1,lp2,,
6.932639999999999,2,w1,,
6.932639999999999,4,w1,,
6.932639999999999,3,w1,,
7.8325499999999995,2,1-3,,
7.8325499999999995,4,1-3,,
7.8325499999999995,1,2-3,,
7.8325499999999995,3,1-3,,
8.165849999999999,1,hj3,,
8.165849999999999,2,hj3,,
8.165849999999999,3,hj3,,
8.165849999999999,4,hj3,,
8.165849999999999,5,hj3,,
8.29917,MOT_mc_light_center_00,l2,,
8.565809999999999,1,3-4,,
8.565809999999999,2,3-4,,
8.565809999999999,3,3-4,,
8.565809999999999,4,3-4,,
8.565809999999999,5,3-4,,
8.89911,1,hj4,,
8.89911,2,hj4,,
8.89911,3,hj4,,
8.89911,4,hj4,,
8.89911,5,hj4,,
9.03243,MOT_mc_light_center_00,l2,,
9.23241,4,4-1,,
9.39906,MOT_mc_light_center_00,l1,,
